气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,589.69,147.49,68.48,42.72,0.88,14.0439,103.0734,single
4,875.79,533.22,57.41,50.79,169.77,6.4022,86.1382,single
5,841.97,184.03,50.46,43.22,16.37,2.9263,56.6044,single
6,885.55,374.60,44.03,41.26,176.63,6.8141,41.1433,single
7,289.75,423.94,68.11,51.73,2.49,7.1359,123.4496,single
8,571.45,407.13,66.93,36.92,174.65,10.7140,85.0908,overlap
9,796.57,436.39,57.08,41.52,4.57,11.2409,69.5917,single
10,835.85,388.89,66.29,40.53,26.52,7.0259,91.6286,single
11,256.53,201.81,60.82,59.59,87.55,7.3031,113.3871,single
12,356.56,473.69,50.33,37.67,28.03,7.1279,49.0943,single
13,310.11,219.07,45.44,43.35,171.75,6.4427,46.0559,single
14,877.35,241.49,37.46,34.85,175.36,5.5445,25.1611,single
15,428.78,482.29,52.71,35.78,164.80,9.6738,51.1333,single
16,727.00,7.18,44.93,23.59,2.36,8.2602,24.4988,overlap
17,672.49,320.08,52.84,45.10,0.78,8.8918,64.7833,single
18,779.60,335.50,40.98,37.96,177.38,4.1293,32.7990,overlap
22,349.11,37.76,51.53,31.33,109.15,7.8516,42.7946,overlap
23,849.08,78.07,44.79,43.26,6.29,6.0540,44.6448,single
24,662.54,161.21,78.82,43.05,6.77,8.8949,137.6042,single
25,736.32,462.53,63.61,41.34,27.08,9.9421,86.0596,overlap
26,507.08,164.02,63.80,41.38,170.26,8.0202,86.6435,single
27,621.23,200.52,75.74,31.23,176.38,11.2507,92.1509,overlap
28,732.02,176.65,66.05,41.64,18.17,6.5081,93.4474,overlap
29,416.23,129.93,70.84,43.48,149.15,11.2132,112.2681,overlap
31,591.21,506.67,45.51,42.99,172.91,9.7988,45.8093,single
32,545.31,546.21,36.86,35.94,1.04,8.5487,25.1278,overlap
33,759.45,354.65,70.01,40.71,23.95,9.2479,102.6707,overlap
34,530.12,296.74,45.12,40.40,169.72,8.4393,42.3102,single
35,528.14,372.02,92.13,48.49,156.56,12.9522,211.7668,overlap
40,542.68,90.08,67.00,33.51,150.36,10.4990,77.3886,single
41,446.72,74.97,64.89,38.11,147.49,6.5245,82.5557,overlap
45,731.69,17.46,53.74,39.51,174.43,11.2030,58.7070,overlap
52,388.54,317.01,96.82,58.58,137.20,9.1141,282.5286,overlap
62,593.43,69.05,43.41,37.36,15.91,7.6008,36.2204,single
63,778.16,208.58,79.45,62.33,18.97,9.4536,202.4055,overlap
64,442.32,53.78,78.05,39.45,169.35,9.0283,123.6233,overlap
65,442.66,292.02,85.56,68.44,136.33,11.0279,257.7145,overlap
67,648.93,471.92,56.42,32.49,177.42,12.7049,53.2104,single
68,370.39,51.51,72.42,39.86,139.30,7.6248,107.5526,overlap
69,660.87,398.21,69.52,36.84,14.77,11.2898,91.5839,overlap
70,313.06,558.40,74.91,58.18,166.87,9.8188,167.9795,single
72,641.74,358.83,53.65,32.53,17.47,11.2096,48.1611,overlap
79,718.91,218.93,55.35,49.15,174.87,10.4388,77.4591,overlap
80,439.80,112.85,57.47,56.73,10.85,9.9528,96.3888,overlap
89,398.37,576.48,69.62,46.69,158.61,7.8638,116.4248,overlap
179,305.58,656.60,51.52,42.70,173.67,5.6538,58.2997,overlap
54,672.00,272.48,32.90,30.95,0.75,8.3140,17.2395,single
51,782.45,244.29,41.75,28.32,10.89,11.1444,25.3970,overlap
46,552.73,206.70,74.10,34.73,169.93,11.7972,98.1182,overlap
207,874.32,675.39,22.91,22.48,2.10,5.0585,6.0713,single
232,691.41,593.78,85.31,42.03,3.15,10.2443,157.3766,overlap
234,516.04,593.32,58.65,44.04,160.74,7.8959,77.9408,overlap
84,382.57,251.03,58.94,40.81,155.95,10.0522,72.9251,single
251,645.08,600.20,60.23,55.37,179.61,8.5481,103.3351,overlap
83,467.57,420.42,95.92,37.91,7.68,7.5026,179.4636,single
37,737.12,494.18,88.17,41.49,17.81,5.8930,165.9212,overlap
289,426.43,620.18,86.07,60.81,177.14,11.0189,231.7443,overlap
285,715.48,517.26,67.75,47.88,175.25,12.4709,113.0846,overlap
86,654.94,43.41,68.40,47.17,143.65,12.6928,113.5314,overlap
43,427.22,338.42,65.37,46.81,151.38,12.1511,102.8933,overlap
53,533.08,6.89,70.76,23.34,179.96,16.1209,60.1297,overlap
268,450.98,361.22,34.99,29.79,174.22,8.7476,18.7647,overlap
318,268.12,681.38,56.83,40.06,8.83,7.9827,66.5554,overlap
327,666.00,668.91,49.23,44.92,4.61,12.7153,56.0074,overlap
20,594.15,422.32,42.80,40.15,3.62,11.3941,37.8435,overlap
291,771.83,640.83,107.31,41.04,11.79,10.4314,243.1388,overlap
348,354.19,682.28,75.03,50.84,168.18,8.2619,147.2216,single
235,581.69,579.96,89.80,51.15,13.03,9.4618,212.1987,overlap
283,536.37,405.70,53.64,47.05,5.60,5.2744,69.6596,overlap
349,761.16,685.19,81.73,58.62,162.22,6.9454,201.4398,overlap
369,639.65,678.22,82.64,45.86,6.86,10.4506,161.1203,overlap
375,297.53,718.61,29.16,28.13,175.77,5.4302,12.3090,single
81,538.12,35.24,53.10,51.80,2.42,8.3164,75.1472,overlap
382,355.02,95.37,41.63,41.39,176.34,5.7008,36.9007,single
59,750.86,51.89,50.88,42.86,21.19,7.6528,57.0727,single
383,509.07,702.49,131.70,84.89,179.34,6.1286,757.5198,overlap
395,657.07,68.18,71.05,44.97,5.73,15.5709,116.7969,overlap
408,730.11,754.83,35.56,34.33,175.50,9.3022,22.3306,single
409,570.02,186.07,34.45,33.67,90.67,6.2948,20.5535,overlap
425,432.56,757.29,64.15,39.96,15.98,9.3662,84.6021,single
256,594.09,598.61,56.50,38.00,17.76,7.2633,62.4075,overlap
443,525.87,768.44,90.24,54.26,4.20,8.1308,227.3326,overlap
57,653.70,377.05,47.11,42.90,18.80,10.0553,48.9812,overlap
453,745.42,715.75,47.28,38.88,172.34,11.7890,44.7040,overlap
440,593.34,772.44,67.04,47.63,169.51,6.9681,110.1156,overlap
42,700.95,379.65,46.29,38.43,15.07,7.6823,42.3605,overlap
486,530.18,747.51,69.92,59.06,4.83,26.1465,148.5459,overlap
