气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,429.22,50.88,111.49,43.62,176.83,5.9099,278.9621,overlap
2,380.56,18.98,87.09,42.40,2.62,6.4682,165.4547,overlap
3,590.61,236.31,82.22,48.24,177.61,11.7080,167.7884,overlap
4,875.26,580.41,56.95,50.39,175.50,4.5177,84.0632,single
5,844.63,234.67,48.27,40.13,20.64,5.0291,48.1102,single
6,880.30,423.37,44.59,44.51,89.09,7.1453,45.5413,single
7,287.47,486.05,73.63,48.29,19.39,7.2660,134.6869,single
8,581.09,491.17,66.96,37.97,171.29,11.4757,87.5773,overlap
9,800.46,503.54,74.09,47.49,170.54,13.4351,134.0999,single
10,834.65,443.26,69.22,41.42,29.79,6.8403,102.1022,single
11,251.02,260.81,75.36,52.96,30.66,7.1365,154.7538,single
12,354.73,526.68,47.20,40.18,22.84,6.9762,46.0497,single
13,317.45,264.68,57.24,40.68,151.97,5.2229,68.5881,single
14,882.38,284.24,38.50,35.20,177.51,6.2413,26.8420,single
15,427.53,561.76,52.22,37.70,167.24,10.5580,52.8900,single
16,724.47,67.19,48.56,41.87,174.60,5.4670,50.8024,overlap
17,680.36,386.13,51.45,45.69,175.37,9.0776,62.2262,single
18,779.99,384.46,43.38,37.15,9.46,6.3324,35.9605,single
22,363.99,112.38,48.57,34.51,140.18,12.4879,41.8895,overlap
23,841.18,126.29,53.78,41.43,35.40,7.0188,61.6399,single
24,660.92,231.36,81.54,49.93,15.85,9.0361,170.7956,overlap
25,727.67,527.32,63.87,46.33,41.61,9.3801,97.2374,overlap
26,512.60,236.94,60.90,45.23,174.63,10.6205,86.2929,single
27,628.51,293.50,76.10,33.25,177.33,12.3736,99.0809,overlap
28,733.57,246.71,56.23,40.00,13.16,8.2049,65.0760,overlap
29,417.87,212.59,79.57,38.22,149.88,10.9654,124.5159,overlap
30,580.36,9.69,63.40,36.39,4.36,12.2695,75.2594,overlap
31,592.08,577.02,44.60,42.49,3.19,9.5459,43.4770,single
32,542.74,616.54,37.75,36.93,2.22,7.8798,27.0759,single
33,757.54,422.22,71.54,46.54,23.78,9.1701,122.5261,single
34,533.68,365.85,45.14,39.66,5.23,9.0371,41.5805,single
35,529.84,452.80,93.08,46.62,154.24,8.6587,207.7876,overlap
40,552.99,165.93,62.20,35.82,145.93,9.5260,71.2944,single
41,462.57,159.18,72.50,43.89,148.53,14.7592,118.6906,overlap
42,704.69,437.44,42.26,42.12,88.06,7.5464,38.7074,single
45,737.10,100.62,60.07,38.33,167.53,12.4901,71.1621,overlap
52,392.83,387.30,99.80,50.40,145.72,10.4593,258.2341,overlap
57,656.49,444.25,52.40,40.23,5.30,9.7509,56.8330,overlap
61,715.29,299.67,63.00,31.07,18.27,12.8046,63.4436,overlap
62,591.16,129.59,40.74,37.10,31.55,7.2056,31.6817,single
63,774.35,277.68,92.70,61.73,158.83,12.1474,272.9453,overlap
64,448.30,131.86,69.17,43.44,156.11,11.3292,106.9472,overlap
65,434.95,355.13,85.51,68.04,155.29,12.6669,255.9205,overlap
67,646.78,562.60,77.18,30.78,4.43,11.6881,94.3201,single
