气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,435.54,118.14,104.85,47.42,5.93,8.9137,268.1888,overlap
2,379.05,79.66,91.84,59.53,14.51,7.4618,258.2930,overlap
3,591.38,316.88,83.17,48.60,179.39,14.4498,172.9328,overlap
4,874.48,625.02,60.36,49.47,152.34,9.2870,92.7098,single
5,846.02,279.03,49.63,39.28,23.65,6.5226,49.7773,single
6,876.90,472.33,55.83,38.85,29.12,7.2428,62.3028,single
7,283.28,540.64,76.91,49.24,11.88,8.6579,149.8596,single
8,593.17,569.15,62.17,42.10,151.28,10.9495,83.7114,overlap
9,800.95,571.31,75.62,56.32,165.19,10.3260,165.6913,single
10,829.65,491.08,67.20,41.55,31.84,7.5889,96.5221,single
11,252.56,312.67,79.33,48.15,11.13,6.0859,155.8897,single
12,354.25,573.28,47.97,39.12,17.03,6.6967,46.3192,single
13,317.73,299.79,51.76,42.09,143.12,4.6645,58.0163,single
14,884.65,321.50,37.99,35.75,2.13,5.5931,26.5398,single
15,424.11,629.56,64.90,37.57,8.65,7.7964,81.4077,single
16,722.39,128.91,50.73,38.49,157.81,9.7272,50.9644,single
17,689.19,443.27,55.54,44.42,148.32,7.9264,70.4980,single
18,780.56,433.08,39.73,35.99,5.51,8.4343,29.2255,overlap
22,365.22,188.38,49.47,45.76,176.88,8.4940,57.6085,overlap
23,834.05,171.62,53.37,43.10,36.23,6.5772,63.1686,single
24,659.96,293.95,77.53,54.92,18.48,8.7060,169.8058,single
25,719.13,582.52,61.85,44.87,53.17,8.4138,88.3035,single
26,515.95,303.70,58.74,46.07,4.26,9.7632,81.7843,single
27,631.71,370.66,72.82,35.15,178.27,9.2262,95.8838,overlap
28,735.10,304.68,55.97,41.12,2.73,5.8050,66.2761,overlap
29,429.33,290.92,68.47,41.46,152.35,9.8040,99.9939,single
30,573.38,58.26,50.39,48.51,177.96,9.8570,63.3589,single
31,591.77,639.65,43.89,43.15,1.27,7.8999,42.7498,overlap
32,540.25,678.08,39.28,37.78,4.67,8.7165,29.9850,single
33,753.96,484.21,66.37,46.63,19.61,8.3065,105.6756,overlap
34,537.30,427.47,46.33,40.66,1.82,10.2153,44.8997,single
35,535.74,529.89,86.19,52.62,147.78,9.0355,201.1116,overlap
36,568.17,293.49,31.80,31.07,0.93,8.8051,16.1697,overlap
38,650.27,86.90,118.01,45.22,5.76,9.4874,323.9608,single
39,538.64,502.78,31.25,28.22,179.37,9.2484,14.1779,overlap
40,563.17,233.53,54.96,39.82,164.20,9.8045,61.8733,single
41,473.28,232.49,78.67,46.34,149.52,9.4329,147.5295,overlap
42,705.34,490.83,50.43,41.58,163.97,11.7578,54.3885,overlap
45,737.68,169.50,65.37,39.69,171.24,15.5335,87.2589,overlap
52,396.40,448.76,103.22,47.84,143.28,8.8693,262.1998,overlap
56,610.18,11.14,81.48,27.48,2.03,5.7719,93.8543,single
57,655.73,504.32,52.58,43.17,11.81,8.0215,61.3999,overlap
58,758.57,596.65,22.05,21.95,0.27,6.8224,5.4921,single
61,713.63,370.11,67.07,28.43,13.66,8.9878,65.7927,overlap
