气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,431.87,70.31,107.61,39.66,178.88,10.5687,236.2988,overlap
2,381.97,33.83,88.01,54.34,3.84,8.9329,216.5262,overlap
3,590.45,262.86,80.66,48.05,176.23,9.2682,160.8198,overlap
4,875.08,593.54,56.02,51.13,172.87,7.5121,82.5511,single
5,845.01,248.68,48.51,39.32,25.20,5.9148,47.6072,single
6,879.56,439.52,45.65,43.94,4.50,9.7036,47.1211,single
7,286.35,503.69,74.88,48.49,19.50,7.5472,139.8946,single
8,585.19,514.81,66.70,38.42,168.30,14.6166,87.9246,overlap
9,800.13,523.38,77.37,49.63,171.54,13.8914,152.8349,single
10,834.04,458.77,69.79,41.84,29.57,6.2906,104.8290,single
11,250.78,276.72,74.75,50.60,23.95,6.3580,145.4751,single
12,354.37,540.81,47.33,40.01,18.82,7.0907,46.1101,single
13,317.06,276.77,56.99,40.75,145.76,4.5178,68.0964,single
14,883.44,296.43,39.01,35.05,7.28,4.6342,27.4508,single
15,425.66,585.14,53.00,39.09,174.93,9.0736,56.4853,single
16,723.61,87.21,48.63,40.57,174.10,8.7797,49.3603,single
17,682.69,404.53,51.47,46.01,172.82,8.5620,62.6979,single
18,779.87,399.57,42.58,37.06,4.58,6.4254,34.5603,single
22,368.93,135.77,50.44,34.33,150.65,9.3827,44.9328,overlap
23,839.56,140.26,55.17,41.59,38.43,10.0764,65.1291,single
24,660.25,251.87,80.30,52.65,19.94,7.9420,174.6840,overlap
25,723.84,544.33,62.56,45.34,52.77,7.0155,91.2995,overlap
26,513.81,258.21,60.39,43.72,175.76,8.4291,82.0359,single
27,629.23,318.96,75.26,34.21,178.11,14.7610,99.6952,overlap
28,733.37,265.50,56.80,36.51,9.71,4.9482,60.5861,overlap
29,422.58,237.78,77.68,41.69,152.85,14.0520,129.3971,overlap
30,575.47,20.03,52.12,45.50,12.03,7.8371,63.5840,overlap
31,592.01,596.97,44.21,42.62,2.73,9.8314,42.8541,single
32,541.91,636.11,38.17,37.20,3.79,8.0146,27.8797,single
33,756.80,442.96,70.83,49.03,21.99,8.4553,126.5482,single
34,534.98,385.27,44.49,40.21,4.68,8.1442,40.9474,single
35,529.19,475.63,94.17,46.77,154.52,6.8328,213.3730,overlap
40,556.05,187.29,59.13,36.73,149.16,9.1550,66.0743,single
41,466.84,183.11,72.71,41.20,148.88,9.3039,112.0513,overlap
42,705.67,454.08,43.59,40.75,171.34,7.4924,39.8407,single
45,738.04,124.55,64.17,37.85,161.38,7.2071,80.1985,overlap
52,393.56,407.57,101.48,48.93,145.25,9.1222,259.1961,overlap
57,657.77,463.86,51.81,41.53,7.12,9.2455,57.3452,overlap
58,757.40,564.28,24.76,22.26,179.10,6.5223,7.0185,overlap
61,714.95,322.08,63.41,35.68,18.11,10.9401,73.7994,overlap
62,591.39,146.75,41.49,36.27,34.06,7.7206,32.1235,single
63,776.07,297.31,88.45,61.34,153.88,11.7949,246.8994,overlap
64,452.37,153.70,70.94,43.51,153.32,8.3828,112.6323,overlap
65,432.91,374.19,83.20,67.68,162.69,0.9526,241.0230,overlap
