气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,436.25,141.55,101.78,50.59,8.08,9.1988,269.6034,overlap
2,377.85,100.40,89.27,58.35,11.90,6.9158,239.2242,overlap
3,589.43,344.14,87.49,47.29,2.38,10.4137,186.2290,overlap
4,874.55,639.23,61.67,48.13,152.84,6.2747,94.1546,single
5,846.16,293.71,48.38,38.20,23.38,6.2763,45.9887,single
6,876.99,487.58,58.09,35.95,26.31,6.2429,62.3987,single
7,281.71,558.32,76.14,48.79,9.81,7.4460,145.5239,single
8,595.61,594.30,65.01,41.38,150.31,11.6008,89.9610,single
9,801.74,593.41,76.31,55.66,159.97,8.7448,166.7727,single
10,826.81,507.32,66.02,43.51,31.34,6.4175,97.5702,single
11,253.41,328.96,79.74,46.37,10.21,7.6803,151.7075,single
12,354.59,588.80,46.19,38.92,13.19,6.4196,42.7238,single
13,317.78,311.53,46.79,43.51,173.31,6.1056,49.0216,single
14,884.84,333.51,36.77,35.51,0.33,5.9799,24.7034,single
15,423.89,649.45,66.65,36.30,9.27,9.5750,82.9635,single
16,721.41,148.13,51.13,37.93,157.36,9.1253,51.0010,single
17,691.68,461.16,56.67,43.46,148.71,8.0789,71.7998,single
18,781.28,448.94,40.90,35.36,5.18,5.6724,30.4253,overlap
20,597.47,545.73,41.56,41.22,175.94,7.2172,36.6319,single
22,363.07,201.88,43.43,40.95,92.07,6.6562,39.7358,overlap
23,831.64,185.98,53.01,41.79,33.03,6.5956,60.4174,single
24,660.89,313.87,74.42,56.90,17.39,9.6092,162.1285,single
25,716.31,600.68,60.19,43.43,44.64,11.5598,80.9399,single
26,517.56,325.26,59.83,46.66,4.89,11.2568,85.9277,single
27,632.45,395.22,73.07,36.33,178.17,11.5801,99.7945,overlap
28,735.51,324.05,55.49,41.89,0.41,7.0236,66.3508,overlap
29,432.45,312.79,64.19,39.47,151.65,11.1994,83.6649,single
30,572.49,77.58,49.05,48.63,177.40,9.2210,60.1799,single
31,591.96,659.65,44.43,42.65,1.79,8.6549,43.3103,single
32,539.44,697.98,38.67,37.55,2.34,9.1622,28.8929,single
33,753.52,503.16,62.72,44.89,17.29,7.5334,90.8592,overlap
34,538.17,448.16,47.24,39.47,6.72,9.4911,45.3076,single
35,536.72,552.28,86.12,52.43,145.56,5.5013,200.0336,overlap
36,565.87,310.18,31.80,30.02,90.51,8.1110,15.6143,overlap
