气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,436.29,135.37,100.21,49.47,6.54,9.1098,255.5709,overlap
2,378.06,94.95,89.63,57.44,12.44,8.7897,237.3589,overlap
3,589.17,336.75,84.94,48.06,1.66,11.2991,178.3988,overlap
4,874.32,635.07,62.07,48.02,151.56,6.6025,95.1830,single
5,846.29,289.92,48.40,38.53,23.06,5.1977,46.4298,single
6,877.32,483.25,57.53,37.09,28.09,7.3347,63.1685,single
7,281.98,553.56,76.13,48.55,9.88,7.2584,144.7583,single
8,594.87,586.77,64.74,41.77,148.36,13.1477,90.0685,single
9,801.74,587.60,76.57,55.00,159.40,10.2799,165.8892,single
10,827.80,502.71,67.10,42.63,32.06,7.6702,98.7443,single
11,253.40,324.60,79.36,46.54,11.47,7.2055,150.7795,single
12,354.56,584.29,46.45,39.14,13.84,7.1273,43.4409,single
13,318.00,308.21,45.53,43.64,175.76,5.7384,46.5264,single
14,884.73,330.19,37.35,35.57,179.40,5.3405,25.5248,single
15,424.02,643.60,66.05,36.19,9.26,8.5303,81.2219,single
16,721.71,143.06,51.51,37.55,157.57,7.6159,51.2637,single
17,690.49,455.21,56.32,43.90,148.49,9.1149,71.6467,single
18,781.21,444.67,38.79,35.39,5.88,6.1051,27.3932,overlap
20,596.78,540.97,41.78,41.70,177.17,9.9005,37.4529,single
22,362.22,198.52,43.55,40.80,89.49,6.6327,39.8075,overlap
23,832.69,181.67,52.96,42.32,33.66,6.8175,61.0502,single
24,660.67,308.44,73.49,57.34,18.83,7.4703,159.3451,single
25,716.86,595.66,59.72,43.01,47.77,8.6818,78.9309,single
26,517.17,319.53,59.79,46.92,4.96,10.2326,86.3061,single
27,632.20,388.59,72.84,36.49,178.17,10.4025,99.5749,overlap
28,735.72,318.49,56.79,40.85,178.22,9.3486,67.7733,overlap
29,431.20,307.19,63.48,39.52,151.28,10.2289,81.9436,single
30,572.42,72.21,49.47,47.93,175.38,8.0028,60.3352,single
31,591.66,654.27,44.39,42.98,3.21,8.5799,43.5771,single
32,539.65,692.42,38.46,37.62,3.01,8.3512,28.6383,single
33,753.45,497.68,63.16,45.11,18.05,9.2699,92.5617,overlap
34,537.93,442.46,46.96,40.36,6.59,9.6271,45.8018,single
35,536.39,547.32,85.18,52.72,147.50,17.0506,196.7870,overlap
36,566.40,305.21,31.30,29.82,89.65,7.0131,15.0259,overlap
38,648.43,103.17,115.93,46.35,3.94,9.8217,320.4798,single
39,539.48,518.66,32.45,31.18,178.85,5.2513,16.8925,overlap
40,564.93,249.38,55.25,39.54,160.84,9.8744,62.0926,single
41,477.68,248.63,77.49,45.80,145.67,10.4223,141.4815,overlap
42,705.05,503.98,48.13,42.41,175.20,7.3605,50.5438,overlap
45,739.50,185.03,67.40,38.40,168.32,8.0095,89.7480,overlap
48,580.82,7.25,54.82,22.88,1.47,26.2973,35.3698,overlap
52,399.96,463.55,102.04,46.64,144.50,8.1746,249.8247,overlap
56,611.43,21.28,83.30,41.42,1.94,14.1195,147.8475,overlap
57,653.22,518.95,52.63,40.44,10.72,9.1220,57.6343,overlap
58,757.52,607.64,22.49,21.99,0.88,6.9933,5.7231,single
61,712.11,385.34,66.91,28.66,11.60,9.9297,66.0042,overlap
62,592.67,194.56,39.65,37.36,13.85,7.5146,30.2264,single
63,781.66,353.03,74.37,55.48,147.80,8.3646,157.8543,overlap
64,462.66,220.13,75.44,41.77,150.51,8.7239,122.3159,overlap
65,431.02,425.26,94.90,59.35,2.43,7.1349,274.9764,overlap
67,640.63,655.13,61.79,36.69,6.33,11.5206,72.0577,single
68,401.21,204.18,72.57,44.81,160.03,8.9877,121.4073,overlap
69,657.86,560.97,68.09,39.02,10.17,9.7273,93.0764,overlap
70,315.34,691.93,74.40,35.73,170.72,7.0063,101.7508,single
71,583.76,124.75,73.48,41.35,19.78,9.8123,114.8620,single
72,640.92,530.64,53.40,34.40,12.07,10.1628,50.4655,overlap
74,762.22,65.49,74.45,34.90,17.26,11.5998,99.5095,overlap
77,482.69,51.78,84.53,45.38,166.43,7.6373,166.8009,overlap
79,728.78,357.21,76.22,47.84,42.23,14.7932,142.9846,overlap
80,438.45,248.24,68.35,61.08,124.94,6.6406,146.7791,overlap
89,402.43,717.46,74.09,49.75,168.04,9.9828,140.4925,single
91,726.87,56.04,46.47,38.15,11.17,9.2478,42.3757,overlap
175,784.69,43.72,61.07,50.60,20.48,6.9993,97.1093,overlap
179,312.70,755.09,52.21,41.35,146.73,6.4624,57.9986,single
54,675.77,387.19,34.54,34.00,87.53,5.7472,20.8612,overlap
51,768.80,423.62,35.57,25.61,20.82,10.5294,16.6688,overlap
46,565.31,391.10,70.08,37.75,169.31,11.0384,95.3810,overlap
207,872.89,760.67,25.04,23.14,179.92,4.0595,7.4653,single
232,693.22,752.77,77.54,46.90,0.97,10.1192,145.0876,overlap
234,519.67,747.99,51.81,46.08,172.83,9.5445,63.6293,overlap
84,395.39,394.74,74.23,44.27,151.86,11.6923,125.4877,overlap
249,765.44,772.58,41.22,29.30,7.48,3.3112,25.6084,overlap
251,649.65,759.90,67.66,51.40,153.85,10.0759,121.0698,overlap
83,456.05,586.03,75.05,55.08,172.04,10.0232,159.6091,single
37,718.37,644.76,86.89,42.40,14.43,8.9389,164.6672,overlap
289,435.39,780.72,100.74,58.47,152.57,8.0712,305.2703,overlap
55,520.86,32.63,66.12,63.99,179.07,9.6620,143.9178,overlap
296,776.90,790.62,102.79,48.30,16.83,5.0173,262.5633,overlap
285,711.62,669.21,50.40,41.93,7.13,4.8503,54.8068,overlap
300,282.37,786.71,57.14,27.83,179.17,7.3517,46.7372,single
60,709.18,48.53,35.13,34.72,90.81,6.4262,22.0404,overlap
86,655.37,220.48,86.80,42.00,0.83,8.7433,162.7975,single
43,441.99,503.11,64.54,54.17,12.92,6.5786,116.0678,overlap
256,582.68,756.73,68.23,44.48,10.50,8.6012,106.5108,overlap
53,531.14,167.97,71.84,50.93,175.09,8.8932,135.2352,overlap
268,459.98,511.96,36.67,36.21,95.44,10.7447,25.0464,overlap
317,647.36,102.86,115.24,45.70,3.22,9.8679,312.2543,overlap
318,281.56,795.20,51.16,25.50,158.47,7.9804,34.3395,single
283,542.16,559.50,68.79,47.60,155.96,6.1924,115.8889,overlap
59,725.75,188.90,47.11,39.72,178.68,81.9895,45.3419,overlap
