气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,438.68,211.91,100.42,59.21,6.39,9.8315,307.1823,single
2,378.28,166.86,83.17,61.81,0.52,8.7424,219.9586,single
3,585.72,427.65,92.48,51.71,12.60,12.8983,227.5011,single
4,872.49,680.89,58.03,51.53,175.94,6.7306,89.2847,single
5,849.14,338.98,46.26,38.09,23.15,9.0007,41.9277,single
6,874.72,537.75,59.30,37.51,22.96,7.5427,67.8606,single
7,277.60,616.36,76.96,45.83,1.53,7.6904,139.6722,single
8,605.31,666.43,68.27,35.83,151.84,8.5746,85.9092,single
9,805.00,653.52,66.61,49.06,149.04,8.3733,111.9712,single
10,817.76,558.79,59.38,46.31,24.20,6.8141,84.0049,single
11,257.14,379.00,76.49,49.26,4.79,6.6990,148.2932,single
12,354.93,638.93,42.36,37.92,176.42,6.4922,35.0036,single
13,314.17,351.45,49.20,42.25,168.47,5.4751,52.6137,single
14,884.13,372.06,40.44,33.08,30.98,5.8278,27.8302,single
15,418.90,715.47,58.58,39.32,15.08,8.9399,69.4132,single
16,719.93,211.41,48.38,39.92,175.93,10.1716,48.0675,single
17,700.57,516.35,50.14,45.43,175.64,8.7093,58.7686,single
18,786.01,498.01,37.26,35.29,176.78,5.7759,25.2022,overlap
19,473.18,476.92,40.08,37.47,94.31,4.8671,30.9641,overlap
20,596.23,601.00,40.85,39.69,88.38,7.6251,34.0703,single
21,451.93,27.89,76.59,50.92,159.06,8.0775,153.6819,overlap
22,369.29,244.91,43.68,42.28,3.02,6.4325,41.5018,single
23,823.54,232.33,53.79,39.53,35.53,7.2836,58.8495,single
24,658.55,380.10,74.71,57.64,160.82,14.8679,165.5134,single
25,707.67,659.58,53.70,49.80,18.50,8.9879,73.8701,single
26,521.31,393.72,64.36,44.59,10.47,8.9583,95.0164,single
27,637.24,473.34,71.77,32.14,179.79,12.6345,85.1918,single
28,738.78,385.13,56.61,44.04,8.02,8.7571,72.6135,single
29,436.57,385.73,64.32,34.42,154.00,10.1046,73.2520,single
30,567.19,138.51,48.08,45.47,179.93,8.9214,54.0834,single
31,591.13,724.14,42.71,42.58,1.96,9.0997,39.9562,overlap
32,537.24,760.88,39.12,36.06,6.65,9.5986,28.3897,single
33,749.94,560.17,56.39,44.74,23.84,8.8259,73.1838,overlap
34,539.66,512.06,39.81,37.69,0.61,8.9812,30.7339,single
35,543.09,624.13,80.81,54.72,156.67,8.1482,183.8107,overlap
36,557.62,366.55,31.49,31.16,99.24,8.0801,15.8994,single
38,642.09,183.25,109.54,51.56,4.35,10.3240,318.2858,overlap
39,539.00,582.70,30.77,30.03,179.81,9.4351,14.6282,overlap
40,574.51,321.02,59.96,42.66,141.51,9.8029,78.8966,single
41,488.17,337.37,81.57,47.35,150.34,13.3757,162.0849,overlap
42,702.49,564.96,45.10,41.24,5.01,8.1947,43.1541,overlap
45,742.61,264.96,53.57,42.89,1.58,12.2055,63.3273,overlap
47,372.90,286.95,38.68,27.18,2.46,11.8235,20.9218,overlap
48,599.82,63.32,91.16,46.01,165.38,17.4484,196.7117,overlap
49,829.88,22.89,91.84,40.07,175.19,9.6573,173.8946,overlap
50,749.26,15.54,50.50,34.78,165.30,9.0537,45.6257,single
52,409.27,530.43,80.03,48.09,152.43,9.0929,158.4665,overlap
53,530.65,250.09,81.60,41.32,167.69,13.4300,141.5424,overlap
55,515.00,96.07,68.56,45.91,6.43,10.3794,111.0205,overlap
56,607.56,103.26,82.27,45.73,0.61,12.9846,159.2372,overlap
57,649.94,588.37,54.42,42.53,174.29,11.7706,64.7960,overlap
58,750.52,661.10,22.66,22.59,179.43,6.3063,5.9692,single
59,714.09,257.06,47.67,45.89,9.42,9.1006,53.6523,overlap
60,702.28,101.94,38.23,35.04,1.51,11.7066,26.3451,overlap
61,707.42,459.13,64.53,27.56,10.68,10.0724,59.0319,overlap
62,594.70,256.58,38.07,36.34,88.80,8.6824,27.0984,single
63,778.00,426.20,87.02,53.46,162.31,6.9953,208.2447,overlap
64,470.80,304.70,84.71,48.63,147.12,10.2152,179.5266,overlap
65,415.07,496.80,99.68,50.59,161.33,10.4567,258.5908,overlap
66,499.77,23.06,48.45,36.20,147.47,7.9930,43.7170,overlap
67,631.17,739.24,58.47,40.29,29.29,10.4168,70.8692,overlap
68,413.07,276.95,63.75,44.85,163.14,11.8873,93.7671,overlap
69,657.87,636.91,66.61,36.20,173.00,6.7211,82.6128,overlap
70,319.11,748.31,72.70,40.60,163.47,9.6451,110.3943,single
71,574.20,201.26,66.24,40.61,9.33,11.4588,91.6539,overlap
72,644.95,609.41,45.38,37.38,177.60,7.4776,39.6087,overlap
74,748.97,140.81,83.01,37.08,24.50,7.9466,131.4512,overlap
77,495.41,122.84,90.20,45.72,160.00,8.4805,191.3707,overlap
79,719.57,426.68,64.80,35.14,34.23,8.0215,75.9106,overlap
80,434.85,310.33,66.17,58.08,30.93,10.0340,130.8462,overlap
81,554.27,223.77,60.71,42.63,156.11,12.5848,80.8254,overlap
89,406.08,781.93,77.38,45.41,173.86,5.6393,139.8880,single
91,713.05,118.83,50.03,27.34,31.80,13.2295,35.2175,overlap
43,443.51,585.11,72.58,53.30,153.71,12.6014,144.4383,single
86,638.10,305.12,72.73,35.73,10.23,10.3044,97.2217,overlap
78,657.72,300.77,86.03,39.51,3.60,13.8576,150.4141,overlap
174,543.58,6.68,67.97,29.40,168.18,5.4176,69.8850,overlap
175,771.63,104.75,78.61,56.16,20.32,5.0108,178.5509,overlap
177,895.85,7.38,65.41,21.93,178.95,6.7778,48.2680,overlap
179,320.86,792.42,56.47,25.02,5.82,6.9455,41.0418,single
82,744.08,448.59,42.85,31.93,178.88,13.2638,30.1658,overlap
37,718.29,728.47,84.65,52.95,10.16,6.8001,195.1598,single
189,448.36,655.59,56.78,38.00,163.41,7.0985,63.0269,overlap
87,525.04,112.22,75.26,46.44,158.79,14.9990,135.3136,overlap
54,677.30,441.16,33.59,31.34,3.16,7.8534,18.1964,overlap
51,758.97,502.06,34.90,26.69,19.60,7.6935,16.7213,overlap
83,460.02,671.68,67.55,35.76,150.95,7.0571,83.9590,overlap
46,570.11,481.04,63.65,35.51,174.09,14.4368,74.0227,single
207,871.71,794.96,24.49,11.11,180.00,0.4113,3.4276,single
84,396.14,458.67,66.88,43.35,155.08,8.2645,99.7362,overlap
