气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,432.65,83.73,105.74,44.34,1.49,10.9728,255.0314,overlap
2,380.56,46.27,89.37,57.74,9.25,10.3465,237.2542,overlap
3,592.06,275.48,82.70,49.04,178.02,10.8827,172.5778,overlap
4,874.77,601.44,54.62,51.74,177.90,7.1959,79.4171,single
5,845.23,256.59,49.51,39.15,30.52,6.3564,49.3656,single
6,878.10,447.85,49.09,43.18,11.70,7.5936,53.5302,single
7,285.18,513.38,75.86,48.30,16.88,8.1737,143.0051,single
8,587.76,529.01,65.34,37.78,165.21,8.9302,82.9975,overlap
9,799.44,534.95,76.06,50.67,170.76,8.5719,150.8026,single
10,832.82,467.05,67.72,41.58,30.61,8.2916,98.1061,single
11,250.52,286.04,75.84,49.92,21.14,7.6570,147.7155,single
12,354.18,549.72,46.52,40.27,16.69,6.2328,44.8314,single
13,317.05,282.40,56.67,41.49,144.95,10.1205,68.5628,single
14,883.94,302.79,39.41,35.63,8.19,4.4488,28.4671,single
15,425.07,597.47,55.92,39.13,177.47,9.2203,62.9550,single
16,723.40,98.35,48.77,39.87,169.29,8.0793,48.7880,single
17,684.36,414.72,51.30,46.60,170.83,9.5705,63.0950,single
18,779.88,408.10,41.44,37.13,5.36,6.9294,32.7978,single
22,371.65,147.99,51.80,33.46,156.56,19.6679,46.1952,overlap
23,838.33,148.12,55.23,42.42,36.98,6.2049,66.5598,single
24,660.17,262.57,78.80,53.01,18.91,7.8638,169.3594,overlap
25,722.00,554.47,60.99,44.97,52.67,5.8157,86.0510,overlap
26,514.75,270.02,59.56,44.86,175.47,8.8159,81.8682,single
27,630.33,332.84,74.28,33.54,178.03,12.0453,95.2127,overlap
28,733.40,275.37,57.08,35.99,4.13,8.9685,60.3153,overlap
29,424.46,251.19,76.52,40.10,152.96,14.4412,120.8005,single
30,575.02,30.18,51.52,48.18,11.76,7.9602,65.7977,overlap
31,592.08,608.20,44.42,42.77,2.84,9.8957,43.4032,overlap
32,541.60,647.17,38.20,37.02,4.59,7.8262,27.7998,single
33,756.07,453.33,68.27,48.58,18.61,9.9067,116.5046,overlap
34,535.64,396.25,44.78,40.74,2.57,8.8416,42.0401,single
35,531.52,488.57,89.89,44.05,152.43,12.0472,183.1403,overlap
40,558.02,199.46,57.05,38.49,154.88,12.6913,64.4459,single
41,468.08,195.20,70.98,42.24,151.50,12.1457,109.4613,overlap
42,705.61,463.64,45.28,41.26,170.45,6.9145,43.5157,overlap
45,737.34,135.98,64.16,36.89,164.37,11.5046,78.1067,overlap
52,393.63,417.92,105.69,48.77,143.10,12.2038,280.2667,overlap
57,657.74,475.87,52.09,41.81,3.87,7.3115,58.3757,overlap
58,759.13,572.58,24.80,21.43,176.94,9.7683,6.7794,single
61,713.07,335.91,63.31,31.39,20.12,7.6603,64.7310,overlap
62,591.20,155.77,42.29,35.10,29.95,8.7181,32.2929,single
63,777.78,307.51,83.93,59.56,153.20,16.2050,215.8634,overlap
64,455.06,166.69,74.22,44.40,151.77,9.7921,125.8228,overlap
65,428.54,384.79,91.01,64.03,164.07,10.1654,272.8391,overlap
67,644.01,600.17,75.75,34.46,4.24,8.6419,101.7272,overlap
68,391.97,158.39,74.09,40.32,148.85,10.5402,113.8839,overlap
69,656.06,511.74,67.95,37.48,11.15,9.4633,89.0305,overlap
70,312.66,651.45,72.02,43.80,174.13,7.2035,116.8838,single
71,585.25,74.19,70.77,45.23,20.91,9.9407,116.5312,overlap
72,640.01,478.01,47.92,36.79,12.81,8.3607,43.4666,overlap
74,774.93,8.03,89.87,46.52,14.88,8.3926,193.2879,overlap
77,483.04,7.34,91.15,40.45,163.79,6.0257,172.9011,overlap
79,726.45,310.21,53.21,50.73,90.46,11.5085,73.8835,overlap
80,434.41,208.84,61.49,52.17,137.71,7.2957,101.4811,overlap
89,400.49,672.98,73.17,45.41,161.46,9.1228,125.0853,single
179,310.33,725.53,45.51,45.39,174.80,5.9353,48.3699,single
54,674.84,351.96,32.04,31.37,177.96,8.1182,16.5710,single
51,775.23,369.67,34.44,27.00,14.88,11.0169,16.4770,single
46,562.16,333.31,76.23,37.61,171.75,11.1771,112.4475,overlap
207,872.42,734.12,24.23,22.29,1.95,4.3432,6.7345,single
232,692.45,703.34,82.71,43.20,3.19,11.3100,152.0045,overlap
234,518.48,701.08,53.64,45.44,179.46,8.4345,67.2501,overlap
84,392.61,350.47,75.01,37.13,144.49,8.9417,107.4767,overlap
251,648.50,711.47,62.99,53.97,174.32,10.0717,110.1693,overlap
83,460.17,531.25,83.51,50.96,179.79,10.6700,182.8503,single
37,721.33,596.22,88.95,44.10,15.00,7.2923,179.5196,overlap
289,435.17,735.75,97.28,65.53,159.18,7.6994,319.0761,single
285,712.27,623.68,55.63,48.24,178.86,5.9523,76.8093,overlap
60,717.82,14.75,40.97,37.51,0.83,5.3356,32.3968,overlap
86,660.88,163.95,65.35,44.43,173.49,21.4857,97.6163,overlap
43,434.55,448.35,60.84,49.35,178.26,10.6742,93.9865,overlap
53,531.33,109.31,66.07,40.90,158.70,9.3317,91.8552,overlap
268,458.72,467.86,35.44,30.41,178.79,10.6446,19.6515,overlap
318,276.11,765.05,64.58,44.31,168.40,6.6352,95.0651,single
327,666.42,775.74,60.30,43.33,20.05,12.4036,81.0464,overlap
20,597.47,503.88,43.27,42.44,0.63,7.1498,40.8686,overlap
91,738.42,11.06,68.07,40.66,14.90,9.8233,96.9270,overlap
291,777.81,744.18,106.64,49.63,17.13,9.2662,290.3986,overlap
348,352.57,776.43,78.26,46.38,169.19,11.1187,146.1271,overlap
235,574.92,700.28,72.47,50.07,14.06,9.2149,135.2742,overlap
283,542.03,511.40,62.84,44.77,166.24,4.6478,90.9742,overlap
349,767.74,788.55,77.08,43.28,169.85,8.2754,132.3197,overlap
355,495.58,787.88,52.10,31.83,177.64,3.2033,44.4469,overlap
369,629.67,791.90,92.03,34.34,12.83,17.0436,149.6271,overlap
38,649.25,51.26,117.38,47.88,7.28,10.6577,339.4199,overlap
375,311.10,791.37,31.79,25.74,178.36,4.5709,13.3807,overlap
81,548.32,126.91,56.00,53.78,178.71,4.8718,86.7496,overlap
382,361.26,166.96,44.80,43.62,177.73,9.2714,45.0432,overlap
59,737.86,148.89,49.00,40.80,11.55,8.9161,50.4016,overlap
383,530.37,794.10,54.61,13.96,0.64,19.8499,21.4181,overlap
55,516.26,7.81,49.46,32.00,2.12,34.0971,40.2760,overlap
