气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,432.23,18.38,105.06,39.77,175.16,11.5157,225.8384,overlap
2,381.73,7.03,65.65,18.49,179.93,15.0389,41.0041,overlap
3,591.05,203.50,75.68,44.85,0.96,12.3708,132.1571,overlap
4,875.75,563.43,58.99,48.93,172.39,6.3067,87.5985,single
5,843.72,215.75,48.49,41.34,20.05,6.0033,49.9972,single
6,883.12,404.65,44.17,42.82,175.88,6.1952,42.9759,single
7,288.46,463.35,71.99,49.47,15.33,7.5310,131.9207,single
8,573.98,461.67,63.55,38.15,2.08,13.8575,79.2677,overlap
9,799.16,477.67,66.57,42.09,170.71,9.4131,95.9614,single
10,834.98,424.24,67.27,39.86,27.97,5.7515,92.7991,single
11,252.99,240.74,69.17,57.17,24.29,6.2606,140.7461,single
12,355.05,506.93,48.46,39.41,28.27,7.0274,47.6081,single
13,316.21,249.26,54.27,41.93,165.43,5.9072,63.5226,single
14,880.41,269.12,38.97,34.76,173.15,5.3715,27.1625,single
15,429.06,532.35,46.00,39.68,169.46,9.2682,43.1898,single
16,725.45,43.17,50.05,40.07,153.88,12.8281,51.6427,overlap
17,677.50,362.37,52.05,45.43,176.97,7.9940,63.3145,single
18,779.98,366.61,41.62,36.95,0.99,4.2568,32.9285,overlap
22,357.33,84.85,44.47,34.20,125.09,13.3431,34.7969,overlap
23,844.25,108.58,49.58,43.34,21.29,6.3286,54.7987,single
24,661.14,205.02,81.04,47.99,10.22,9.5468,162.1657,overlap
25,731.65,504.50,65.17,43.24,35.01,3.3697,94.4651,overlap
26,509.81,209.60,60.96,45.01,175.32,10.2280,86.0420,single
27,625.64,260.51,74.93,35.16,178.04,11.0010,101.5509,overlap
28,732.67,220.98,58.35,40.57,14.92,10.3434,71.0703,overlap
29,415.75,182.63,77.00,37.70,148.90,8.2962,115.0055,overlap
31,591.78,551.17,44.23,42.95,178.08,8.3038,43.2142,single
32,543.78,590.63,37.54,36.89,92.85,9.1021,26.7423,single
33,758.51,397.26,67.91,46.35,23.03,9.4026,109.9705,overlap
34,532.37,340.92,45.56,39.92,174.40,9.9183,42.6233,single
35,532.49,423.80,89.08,47.83,154.43,10.9872,195.2445,overlap
40,548.97,138.43,65.75,36.58,149.04,12.1745,81.3685,single
41,457.88,124.64,68.88,46.67,140.69,17.4952,113.9013,overlap
42,703.21,416.37,42.67,42.40,176.71,7.4235,39.7127,single
45,737.41,72.45,53.86,38.21,1.46,9.7996,57.0206,overlap
52,388.52,360.65,98.29,54.16,143.20,9.4333,269.2109,overlap
61,715.66,272.73,57.29,34.79,18.71,9.0277,58.7500,overlap
62,591.96,107.86,41.25,37.11,19.81,7.6031,32.4881,single
63,778.29,251.72,83.68,64.26,166.07,8.6022,231.4871,overlap
64,446.36,102.93,72.72,44.53,159.82,4.5115,121.1365,overlap
65,439.57,331.98,83.23,69.23,151.25,9.6162,246.7412,overlap
67,648.42,529.90,69.50,33.02,1.97,10.0603,82.0497,single
68,378.27,97.26,76.53,40.34,145.12,7.2244,121.5512,overlap
69,658.08,449.28,68.61,36.31,12.60,10.5754,87.9186,overlap
70,314.17,600.73,68.97,58.63,166.44,15.5042,143.4635,single
71,590.48,8.22,73.80,43.80,22.51,11.7448,122.7263,single
72,641.12,411.82,52.06,36.14,15.47,13.9454,50.3985,overlap
79,724.92,255.88,62.68,43.17,136.51,6.8618,87.2491,overlap
80,440.38,156.42,59.81,57.63,3.41,5.2554,106.0639,overlap
89,399.79,619.41,73.89,49.67,159.05,10.8042,139.5184,single
