气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,436.83,113.10,103.42,46.16,5.43,12.4276,253.9696,overlap
2,379.24,75.68,90.83,60.14,12.40,11.2830,255.2428,overlap
3,592.88,312.00,84.48,46.76,177.87,10.9679,171.7179,overlap
4,874.86,621.89,59.78,49.99,148.90,6.5472,91.8977,single
5,846.16,276.39,49.69,39.33,27.88,5.7625,49.9644,single
6,876.97,468.85,54.48,39.02,29.69,6.8954,59.5840,single
7,282.88,536.85,76.69,48.58,11.85,6.6417,146.9796,single
8,591.61,563.32,62.24,42.13,153.84,10.2298,83.9662,overlap
9,800.09,565.59,76.03,55.42,168.71,12.4055,164.8191,single
10,830.13,487.55,66.51,41.56,32.05,7.7178,94.5673,single
11,252.17,308.94,79.20,48.88,12.56,7.5121,157.7344,single
12,354.49,569.87,47.54,39.54,16.96,6.6257,45.9751,single
13,317.47,297.49,52.49,41.88,142.59,4.5751,59.3742,single
14,884.55,318.88,38.50,35.89,2.71,4.8189,27.3673,single
15,424.02,625.17,64.11,38.21,8.16,8.7927,80.7776,single
16,722.88,124.69,51.18,39.24,159.89,8.9993,52.8834,single
17,687.62,438.97,56.33,44.68,147.93,9.9338,72.9267,single
18,780.33,429.50,39.73,35.80,6.79,7.6816,29.0692,overlap
22,366.48,185.12,51.76,45.93,175.79,6.9564,63.3158,overlap
23,835.18,168.58,52.98,42.91,36.53,6.6951,61.9565,single
24,660.25,289.44,76.86,56.05,20.63,9.1558,170.3383,single
25,719.63,577.79,63.47,44.58,51.13,8.2818,92.4017,single
26,515.88,299.06,58.40,46.02,2.13,10.2733,80.7440,single
27,632.07,365.33,72.06,36.64,177.57,10.8181,97.8950,overlap
28,734.78,301.36,57.84,40.80,4.84,5.2533,70.2262,overlap
29,429.24,285.83,69.98,41.60,152.06,9.8185,104.8272,single
30,573.22,53.95,49.73,48.25,178.27,7.7360,61.3954,single
31,591.81,635.11,44.64,43.57,0.85,8.5150,44.6582,overlap
32,540.41,673.53,39.29,37.92,4.62,9.1290,30.1187,single
33,754.02,480.20,66.95,47.12,20.63,8.9660,108.6419,overlap
34,536.82,423.09,45.98,41.12,2.88,9.0469,44.7240,single
35,533.85,522.88,85.33,52.94,149.48,25.9430,198.2763,overlap
36,568.95,289.86,33.53,32.20,179.74,4.9771,18.6285,overlap
38,649.84,81.44,118.95,47.14,5.69,11.9218,343.1790,single
39,538.44,497.56,29.40,26.43,178.99,7.9386,11.7573,overlap
40,562.25,228.64,55.30,39.52,163.59,10.9082,62.1790,single
41,472.85,227.65,74.85,46.59,151.12,11.3638,134.2919,overlap
42,704.54,486.73,50.11,40.69,159.92,7.3527,52.5713,overlap
45,739.17,164.73,63.77,39.06,172.10,11.5975,81.7101,overlap
52,396.09,445.61,101.44,47.46,144.27,6.7716,251.2472,overlap
56,608.88,6.53,90.46,26.02,5.57,8.2343,109.5225,single
57,656.22,500.32,50.91,43.15,7.06,9.1399,57.5429,overlap
58,759.08,592.65,22.33,21.92,89.24,7.7662,5.6199,single
61,714.03,365.04,66.97,30.72,13.07,9.6832,70.8855,overlap
62,592.05,178.32,40.74,38.31,10.29,7.0660,32.7080,single
63,779.00,335.28,82.64,57.68,149.54,11.5133,202.6300,overlap
64,458.03,197.73,73.91,42.92,152.11,9.8383,120.6148,overlap
65,428.95,407.76,90.63,57.04,166.87,7.0605,241.0493,overlap
67,642.94,631.87,68.63,36.54,4.86,12.2139,88.5467,overlap
68,397.34,187.38,73.89,40.86,155.09,8.5753,114.7837,overlap
69,657.44,540.58,68.06,38.21,8.90,10.1505,91.0748,overlap
70,313.37,675.37,71.85,38.06,172.15,8.0673,101.0909,single
71,585.19,104.18,71.30,44.59,19.58,8.8284,116.6279,single
72,639.41,508.47,48.63,36.21,13.97,9.0888,44.0555,overlap
74,764.95,43.71,84.02,34.79,18.34,9.7701,126.3487,overlap
77,482.48,32.22,89.07,47.36,165.35,9.2759,193.2911,overlap
79,726.81,335.50,59.54,50.02,27.31,11.6828,91.2089,overlap
