气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,438.36,232.41,101.28,61.59,9.11,0.0000,325.0229,single
2,378.49,186.04,84.85,62.19,3.31,0.0000,230.3284,single
3,586.42,449.84,92.97,51.58,11.76,0.0000,229.3545,single
4,871.78,700.74,58.46,51.21,6.29,0.0000,90.0485,single
5,849.03,358.68,46.74,38.39,20.20,0.0000,43.1452,single
6,874.00,558.35,58.76,36.84,19.61,0.0000,65.4286,single
7,277.46,636.27,76.49,45.89,178.40,0.0000,138.1049,single
8,605.03,687.54,67.90,36.39,156.77,0.0000,86.3125,single
9,805.05,674.37,64.79,47.24,151.45,0.0000,102.0186,single
10,816.40,578.23,59.33,46.60,28.66,0.0000,84.3909,single
11,256.97,398.57,76.45,48.80,175.19,0.0000,146.7319,single
12,354.73,657.96,43.50,37.97,173.20,0.0000,36.9663,single
13,313.65,369.87,47.27,41.75,173.39,0.0000,47.9907,single
14,884.72,391.71,37.77,33.91,8.80,0.0000,24.8775,single
15,418.04,735.51,56.10,39.19,11.34,0.0000,63.4555,single
16,719.47,231.99,47.82,39.76,3.63,0.0000,46.7651,single
17,700.15,536.75,49.94,44.92,174.92,0.0000,57.6311,single
18,785.71,518.20,37.56,35.47,173.24,0.0000,25.7480,single
19,472.27,496.07,40.79,36.87,98.08,0.0000,31.5494,overlap
20,596.17,620.74,41.13,40.12,177.25,0.0000,34.9203,single
21,452.13,48.58,76.15,48.46,155.00,0.0000,144.5862,overlap
22,369.63,263.92,43.22,42.25,2.85,0.0000,40.5980,single
23,822.66,251.82,55.63,39.61,34.15,0.0000,63.0720,single
24,658.55,398.95,74.18,55.79,162.85,0.0000,157.9203,single
25,707.18,679.97,53.08,47.42,4.11,0.0000,68.7420,overlap
26,521.27,413.64,63.10,45.63,14.46,0.0000,93.4561,single
27,636.70,494.33,71.48,35.13,176.71,0.0000,92.3500,single
28,738.68,405.49,57.05,44.68,9.59,0.0000,74.8192,single
29,436.35,406.59,62.64,35.60,157.14,0.0000,71.8664,single
30,567.72,158.98,49.67,43.95,176.05,0.0000,55.7812,overlap
31,590.48,744.30,43.15,41.84,5.47,0.0000,40.0715,overlap
32,536.34,780.40,39.11,35.87,5.04,0.0000,28.2248,single
33,748.50,580.22,55.70,44.53,28.29,0.0000,71.0660,single
