气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,588.91,142.04,69.08,42.40,2.16,9.6425,104.0882,single
4,875.75,530.20,57.37,51.23,169.66,6.3902,86.7588,single
5,841.74,180.76,50.71,42.78,14.08,6.2823,56.5990,single
6,885.57,371.50,44.21,41.71,177.54,5.7140,41.9309,single
7,290.43,420.07,67.98,52.37,1.39,7.9852,124.5081,single
8,571.97,401.44,66.47,35.77,176.82,12.3404,81.3025,overlap
9,796.19,431.60,57.12,42.38,5.17,10.4261,71.1242,single
10,836.24,385.02,65.38,40.79,25.78,7.9581,89.6868,single
11,256.60,198.32,59.89,59.68,87.52,8.6641,110.1446,single
12,356.70,470.16,50.16,38.11,28.35,6.8528,49.3333,single
13,309.81,216.12,45.39,43.17,170.91,5.5593,45.7533,single
14,876.85,239.25,37.59,34.35,175.92,4.3932,24.9686,single
15,428.98,477.12,52.88,35.40,168.15,10.0479,50.9216,single
17,671.81,315.79,52.75,44.50,2.57,8.9905,63.6938,single
18,779.73,332.44,40.88,37.39,178.93,7.0445,32.1483,overlap
22,348.87,33.20,51.13,31.06,112.48,9.3287,41.7777,overlap
23,849.49,74.90,44.42,43.03,5.25,6.7406,43.6865,single
24,661.83,157.04,79.63,43.05,6.99,10.4871,140.4233,single
25,736.91,458.35,62.99,41.92,31.26,10.7792,85.5599,overlap
26,505.97,158.78,64.83,40.97,171.46,14.5655,88.5828,single
27,620.27,194.66,77.06,30.96,176.25,14.1512,94.5938,overlap
28,731.60,172.33,66.22,40.83,19.13,11.1049,92.1120,overlap
29,416.70,123.71,71.63,44.45,148.58,16.5878,117.3301,overlap
31,591.29,502.38,45.23,42.88,174.99,8.5556,45.1302,single
32,545.60,541.92,37.10,36.33,0.18,7.4724,25.7219,overlap
33,759.68,350.33,70.46,39.76,24.98,8.1416,101.5422,overlap
34,529.59,292.42,44.54,40.03,169.68,8.5068,40.8538,single
35,529.79,366.73,90.23,48.07,157.06,7.6559,201.3358,overlap
40,542.60,85.11,66.10,33.40,149.88,9.1954,75.0695,single
41,446.28,70.78,64.56,38.19,148.47,8.7223,81.8812,overlap
45,732.83,13.64,53.68,33.07,175.71,7.5128,49.0267,overlap
52,388.63,311.92,97.64,58.70,136.46,11.6996,287.9130,overlap
62,593.67,65.13,43.47,37.28,14.22,8.3409,36.2325,single
63,777.99,204.69,80.84,63.64,18.51,10.8314,213.9396,overlap
64,442.69,48.38,79.68,39.23,168.52,7.8138,128.1547,overlap
65,442.76,288.22,86.70,68.68,138.19,6.1805,265.6071,overlap
67,648.26,466.25,55.00,32.37,178.39,9.5060,50.3852,single
68,370.79,46.06,71.06,40.11,140.13,11.6148,104.1971,overlap
69,661.19,392.91,69.55,37.39,18.01,9.0554,93.0452,overlap
70,312.64,553.80,74.83,57.36,168.65,8.8667,165.2039,single
72,642.93,353.23,54.38,33.42,16.10,12.8795,50.8301,overlap
79,719.15,215.57,55.71,50.27,175.90,8.1174,80.2675,overlap
80,439.85,108.75,57.06,56.10,7.47,7.0650,93.9746,overlap
89,398.98,572.10,68.81,47.18,158.02,8.7777,114.9218,overlap
179,305.58,653.73,51.04,42.75,175.66,6.7709,57.2895,overlap
54,672.14,268.93,32.77,30.96,0.59,7.9283,17.1035,single
51,783.50,239.44,40.22,28.81,14.78,9.9494,23.9764,overlap
46,551.82,201.53,71.22,34.73,171.58,10.1883,90.6096,overlap
207,874.41,672.64,23.18,23.00,179.76,4.8393,6.3591,single
232,690.40,588.41,86.22,41.94,1.57,11.1628,160.3876,overlap
234,515.90,587.86,58.39,45.07,161.11,10.1068,79.0379,overlap
84,381.91,246.54,58.57,41.02,154.44,9.5114,72.3967,single
251,644.99,595.47,58.99,54.40,178.42,8.9718,97.3846,overlap
83,467.21,415.77,95.82,39.06,7.59,10.6842,184.4710,single
37,736.96,489.28,89.14,44.75,17.54,10.6946,182.9415,overlap
289,427.24,614.72,86.94,61.33,176.62,11.7888,238.4844,overlap
285,716.23,513.51,67.34,48.00,176.02,8.4383,111.9839,overlap
86,654.12,37.13,69.50,44.47,148.47,18.1209,110.5040,overlap
43,426.22,334.56,64.80,45.94,154.39,8.9400,99.2454,overlap
53,532.43,6.63,67.18,21.46,0.39,9.9680,49.8255,overlap
268,450.98,355.97,34.66,29.12,1.66,10.2463,17.9980,overlap
318,268.81,677.74,57.62,39.52,4.71,6.7220,67.5130,overlap
327,665.41,664.18,48.11,45.26,4.61,14.6900,53.8933,overlap
20,593.16,417.97,43.76,40.31,4.10,10.1117,39.7225,overlap
291,772.80,635.69,106.86,39.58,11.71,11.2261,232.5278,overlap
348,354.14,677.35,75.40,50.81,166.52,9.4951,148.6244,single
235,582.95,575.30,88.69,52.12,14.80,11.9903,210.9123,overlap
283,535.93,400.80,52.16,47.29,3.52,15.7712,66.1829,overlap
349,760.97,679.75,81.44,60.69,162.22,13.3814,207.0545,overlap
369,640.18,673.19,83.18,47.05,7.35,11.4554,167.4950,overlap
375,296.65,715.39,28.17,28.08,88.50,6.0520,11.4628,single
81,538.06,30.36,52.63,52.11,177.90,8.6691,74.2635,overlap
382,354.71,91.92,41.97,40.44,173.28,7.7709,36.6499,single
59,751.79,47.95,50.62,43.31,21.23,8.1152,57.0796,single
383,508.19,697.15,130.97,81.85,0.88,14.5091,722.3535,overlap
395,656.46,62.58,73.11,49.54,8.27,12.5977,136.2157,overlap
408,729.80,750.99,36.07,34.39,176.63,7.2020,23.0170,single
