气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
4,878.55,370.22,55.53,51.02,174.70,6.6613,80.9424,single
5,835.01,15.27,46.12,35.59,4.40,6.9366,38.9462,overlap
6,892.63,225.08,45.84,35.93,11.89,6.5509,38.8362,single
7,297.85,226.44,75.78,52.11,23.25,8.9218,153.9668,single
8,563.50,124.73,63.67,40.08,22.19,11.0377,83.5995,single
9,788.94,203.37,84.93,42.78,174.23,5.7113,158.7416,overlap
10,845.43,198.57,61.32,52.89,20.82,10.2312,102.3051,overlap
11,263.62,16.16,56.13,39.37,170.67,8.4452,63.8039,single
12,371.82,283.85,42.92,38.64,5.92,7.1700,36.6158,single
13,323.03,61.08,41.93,39.94,90.01,5.7248,36.1247,overlap
14,854.48,96.80,38.53,33.63,177.43,6.2521,25.6750,single
15,420.39,210.59,51.79,33.88,152.05,9.2318,46.7445,single
25,770.75,222.67,59.66,37.21,28.59,8.0504,68.1453,overlap
31,586.63,276.23,46.53,44.88,176.94,9.8825,49.9842,overlap
32,550.81,339.82,56.33,35.54,1.56,13.2117,58.0223,overlap
33,764.05,123.91,80.71,36.20,21.93,9.3139,121.3014,overlap
35,515.59,90.47,78.49,54.61,156.94,11.4428,173.0652,overlap
52,352.77,75.49,79.30,48.89,133.78,10.5890,158.1725,overlap
63,803.91,6.61,55.50,15.35,0.83,36.5021,24.3220,overlap
65,473.67,64.45,81.11,56.86,26.49,8.6428,192.4481,overlap
67,616.18,182.32,65.57,35.97,158.65,12.0854,79.5575,overlap
70,319.09,367.06,90.19,53.74,25.84,7.4080,224.8551,single
72,663.52,69.79,53.10,31.25,12.30,10.5630,45.3330,overlap
79,692.22,6.83,65.25,21.55,179.99,3.4338,47.2101,overlap
89,392.95,366.45,58.70,51.81,179.81,8.3447,91.8410,overlap
179,315.89,490.86,49.45,41.01,16.86,7.3991,51.5927,overlap
54,667.50,57.85,35.37,29.03,5.73,5.1345,18.6791,overlap
207,876.29,540.77,23.00,22.32,178.05,5.3752,6.0769,single
232,697.26,331.09,84.40,39.52,4.35,11.2233,144.8173,overlap
234,513.08,337.47,47.48,46.37,177.94,10.2598,53.7709,overlap
84,361.62,32.52,65.12,38.97,155.33,12.0645,85.0395,overlap
251,660.18,345.87,65.20,51.61,11.24,9.6389,112.8666,overlap
83,473.04,142.47,86.21,39.81,170.99,12.8328,152.1980,overlap
37,767.98,253.22,88.67,41.74,29.08,6.6047,168.8202,overlap
289,426.62,358.58,95.57,55.83,152.15,10.6198,262.3247,overlap
285,726.97,283.90,66.66,48.13,8.55,8.2369,110.0264,single
43,415.51,78.13,62.16,49.35,179.42,10.4190,98.1165,overlap
318,278.55,466.63,69.26,31.14,8.60,8.7012,76.8538,overlap
20,587.47,214.38,43.06,39.66,10.36,7.6736,37.8239,overlap
291,777.81,395.73,97.77,46.84,24.56,10.3516,230.3444,overlap
348,345.58,445.64,69.83,35.93,160.79,7.4718,90.1226,single
235,595.70,302.40,70.55,48.23,9.19,9.6442,123.5152,overlap
283,527.02,159.14,56.05,49.07,173.35,9.3358,79.3079,overlap
349,751.14,431.64,77.80,51.95,172.24,7.5957,161.7800,overlap
375,272.16,568.90,29.37,29.26,90.03,4.8115,12.9841,single
383,493.70,425.66,117.38,71.36,153.66,9.9363,505.8023,overlap
408,721.52,574.23,36.89,36.77,178.06,8.2021,25.7401,single
425,440.05,513.63,63.73,48.37,13.89,8.4842,101.0616,overlap
453,723.29,515.57,46.81,46.59,177.80,6.9276,52.5227,single
440,589.35,515.15,60.01,49.92,9.70,9.4570,92.4853,single
17,668.28,96.03,52.80,39.27,16.78,9.6148,56.3258,overlap
523,519.30,543.34,74.20,42.71,140.41,9.6953,120.9960,single
529,295.78,635.20,76.66,49.98,145.80,8.2720,151.0977,single
57,631.67,145.78,46.46,44.11,179.60,8.2163,48.9983,overlap
541,601.14,603.13,94.94,39.99,6.47,11.1894,185.4292,overlap
499,429.50,593.85,74.12,56.14,136.80,9.9164,158.6805,overlap
549,473.34,623.82,60.63,44.09,10.74,8.2523,83.3728,overlap
564,724.24,667.44,66.73,45.25,48.10,7.3565,103.6513,overlap
566,780.02,656.39,77.59,46.93,28.35,9.5957,145.3682,single
51,752.39,32.03,35.24,30.93,34.86,7.4235,19.7642,single
557,632.34,631.73,95.06,34.74,176.52,10.8815,161.4958,overlap
256,622.23,335.49,58.52,31.45,22.24,9.8438,55.4196,overlap
587,391.45,658.55,45.35,23.89,159.18,12.5517,25.2778,single
600,769.92,147.47,37.82,31.92,5.71,10.4524,23.4884,overlap
608,344.00,684.18,81.69,41.15,6.75,8.4770,141.2648,single
622,240.38,740.09,43.71,39.75,177.99,6.5591,39.0790,single
327,648.45,417.98,79.11,55.01,12.77,10.3335,177.1048,single
636,773.62,489.10,35.46,35.03,85.66,6.6468,22.6577,single
268,441.89,132.53,35.55,33.54,178.90,5.5960,21.8096,overlap
