气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,595.72,50.09,74.62,43.20,7.96,9.9004,123.7461,single
4,876.73,478.70,54.81,53.91,177.61,6.7559,83.3274,single
5,840.47,129.46,47.17,41.84,10.70,6.1520,47.9001,single
6,890.36,325.01,46.13,37.93,36.35,5.7543,41.5162,single
7,294.45,358.11,67.54,55.21,3.93,6.5503,129.5814,single
8,562.58,313.17,60.30,36.21,6.69,11.7978,67.7341,overlap
9,793.82,356.69,66.03,49.57,174.16,8.5043,111.1639,single
10,841.02,324.03,55.27,44.08,24.34,7.4970,69.2834,single
11,259.50,136.85,69.90,48.30,144.45,6.8351,121.4159,single
12,360.90,414.27,45.86,39.84,19.52,6.6663,43.1153,single
13,306.96,164.16,47.59,42.52,5.31,4.8297,49.5543,single
14,869.22,194.98,37.49,35.41,171.57,5.5502,25.6011,single
15,429.05,396.27,61.97,36.63,169.48,11.0821,72.3793,single
23,853.17,22.23,50.63,42.25,21.23,6.8926,55.7172,single
24,661.86,81.47,75.45,38.55,178.52,12.0516,112.9278,overlap
25,752.12,389.30,69.43,40.09,42.52,9.6135,99.4060,overlap
26,498.00,80.90,61.70,42.20,167.92,10.8858,82.6371,single
27,619.51,99.47,75.70,34.94,171.91,12.8902,103.0087,overlap
28,729.84,99.17,70.89,37.88,23.88,9.7228,97.9316,overlap
29,414.13,39.28,58.31,51.81,3.66,10.0908,90.6357,overlap
31,589.80,428.38,43.69,43.57,88.44,10.4085,42.7917,single
32,548.20,471.43,38.50,36.13,96.93,8.0442,27.5555,overlap
33,762.53,281.82,71.96,37.41,24.44,5.8310,99.6615,single
34,524.92,221.09,43.83,39.47,171.62,8.8654,39.0037,single
35,524.09,276.95,92.69,51.98,156.82,17.1666,229.7393,overlap
40,531.79,6.39,61.42,30.58,149.80,8.6429,59.3517,single
41,430.62,5.33,26.82,10.38,0.08,37.4038,3.8397,overlap
52,376.81,233.64,92.68,55.53,126.48,6.8303,245.3769,overlap
62,597.66,8.56,41.87,22.03,177.49,4.3928,19.8707,single
