气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,433.16,86.67,107.17,43.93,1.10,10.4369,259.5886,overlap
2,380.54,48.81,90.26,58.14,9.32,8.5408,243.7079,overlap
3,591.94,278.38,82.82,48.70,177.43,15.4475,171.8629,overlap
4,874.81,603.22,55.67,51.99,173.86,7.1883,82.9042,single
5,845.27,258.16,49.58,39.35,30.17,6.2331,49.7655,single
6,877.61,449.91,49.71,42.80,13.87,12.8512,54.4235,single
7,284.77,515.35,76.27,48.56,16.86,8.0936,145.3431,single
8,587.55,531.57,64.65,38.69,163.81,12.2306,83.1915,overlap
9,799.33,537.29,75.89,51.13,171.59,10.7480,151.4993,single
10,832.77,469.04,67.88,41.73,30.31,7.7913,98.9246,single
11,250.59,287.92,76.42,50.07,19.23,7.3812,150.4046,single
12,354.09,551.26,46.46,40.57,15.17,6.9399,45.0591,single
13,316.82,284.42,56.79,40.60,142.57,5.2947,67.3598,single
14,884.00,304.02,39.25,35.63,8.18,5.7765,28.2441,single
15,425.28,599.96,56.66,39.23,179.34,10.3709,64.7906,single
16,723.49,100.32,48.03,40.22,169.88,7.3880,47.7322,single
17,684.99,416.95,51.59,46.78,170.58,7.6905,64.0461,single
18,779.80,409.83,41.11,36.89,4.14,6.7361,32.0753,single
22,371.69,151.92,53.85,34.37,153.91,20.6063,51.2757,overlap
23,838.37,149.74,54.15,42.13,38.38,6.9532,63.5578,single
24,660.35,264.46,78.35,53.53,19.79,8.0861,169.0495,overlap
25,721.50,555.84,60.77,44.90,53.40,6.1256,85.3027,overlap
26,514.66,272.27,59.25,44.54,178.87,10.2488,80.4559,single
27,630.33,335.83,73.88,34.03,177.56,10.3142,95.5560,overlap
28,733.44,277.55,57.66,35.98,4.82,12.0140,61.5533,overlap
29,424.06,254.89,77.10,40.23,151.91,11.7322,123.0380,single
30,574.57,32.16,50.86,48.12,9.95,6.3299,64.0489,overlap
31,592.05,610.52,44.66,43.09,2.18,8.4008,44.2188,overlap
