气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
4,876.37,432.75,56.15,49.55,173.93,7.0178,80.3876,single
5,838.92,82.45,46.85,40.50,8.66,6.5780,45.7356,overlap
6,894.54,287.07,43.55,36.88,9.59,5.1398,35.9788,single
7,293.84,306.61,70.20,59.88,7.81,6.7584,151.8116,single
8,560.65,233.97,63.82,39.33,14.95,14.5062,82.4142,overlap
9,790.58,293.37,78.98,48.23,173.03,9.7115,154.7841,overlap
10,842.64,270.57,58.18,42.20,14.35,7.1680,73.4797,overlap
11,262.39,85.66,63.72,45.65,8.39,7.8915,95.3496,single
12,366.44,361.51,45.52,38.54,20.32,6.9792,41.0752,single
13,308.91,121.19,56.02,43.56,31.88,5.9254,70.3419,single
14,862.40,156.05,36.51,35.44,175.22,6.4338,24.3049,single
15,427.50,315.86,56.43,32.55,173.50,10.6966,53.3308,single
24,667.66,14.37,68.14,32.15,4.15,12.1135,76.7885,overlap
25,757.32,321.67,64.46,37.80,29.31,14.1125,80.8026,overlap
26,487.55,16.64,54.71,41.66,176.48,5.8041,64.1593,overlap
27,617.25,20.00,62.87,35.10,173.41,10.4998,71.3606,overlap
28,732.39,36.96,70.41,39.21,27.41,10.5032,99.9965,overlap
31,588.55,364.40,45.38,42.61,176.91,9.2168,45.1413,single
32,553.09,415.34,40.01,36.59,92.13,7.0901,30.1321,overlap
33,761.56,219.88,72.57,37.98,22.64,5.2139,102.9067,overlap
34,518.89,157.69,45.35,36.86,141.34,9.4107,38.9889,overlap
35,521.73,196.19,89.93,51.07,151.51,11.4672,212.5106,overlap
52,369.36,164.53,82.17,56.90,124.59,4.6960,197.6584,overlap
63,778.11,67.58,94.14,56.29,21.57,8.1817,256.6225,overlap
65,463.01,149.31,78.60,54.85,37.51,10.3037,174.3255,overlap
67,631.86,295.22,53.38,36.06,167.56,10.7845,52.8465,overlap
69,678.29,236.93,66.37,32.25,18.69,11.3471,73.0777,overlap
70,314.00,439.55,92.10,55.89,9.40,6.4244,243.9207,single
72,654.86,184.42,54.62,33.31,12.82,12.6063,51.1276,overlap
79,695.87,81.04,57.71,50.91,111.35,10.3795,87.2290,overlap
89,392.46,442.26,69.96,41.20,157.58,9.9913,103.7241,overlap
179,312.11,560.21,45.93,41.00,4.16,6.8883,44.5023,overlap
54,671.06,146.97,32.69,28.40,0.15,8.4792,15.6117,single
46,543.43,29.34,80.57,43.49,175.31,11.6517,145.2450,overlap
207,877.64,593.81,23.75,22.12,179.65,5.9055,6.4226,single
232,694.00,436.11,86.87,45.55,3.92,8.9595,176.8279,overlap
234,514.30,439.05,53.36,44.81,10.24,10.7883,65.6308,single
84,371.06,116.93,59.38,36.65,152.11,9.4612,66.4994,overlap
251,649.10,444.15,82.01,49.36,19.44,18.1919,170.8158,overlap
83,470.94,254.32,86.58,36.24,2.15,11.2412,139.7716,overlap
37,751.90,345.76,78.93,43.89,25.42,10.9070,140.6787,overlap
289,424.24,459.39,99.63,51.58,164.31,10.6020,263.4190,overlap
285,720.77,375.63,61.18,57.06,9.19,10.5747,109.8811,overlap
43,420.91,180.06,72.48,50.55,157.42,9.7577,136.5933,overlap
318,272.48,550.69,69.29,33.69,6.07,7.1557,83.2094,overlap
20,588.45,296.41,42.82,41.03,5.27,6.9673,38.7053,overlap
291,774.50,488.69,102.93,43.80,18.95,9.7703,238.7203,overlap
348,349.52,536.81,71.68,44.27,161.02,9.1655,117.0145,overlap
235,595.41,414.87,81.73,46.45,10.80,10.0792,159.6280,overlap
283,533.08,253.82,61.74,47.86,153.11,9.3454,93.8433,overlap
349,756.32,528.06,75.42,62.31,174.82,11.5278,182.3643,overlap
375,280.61,624.77,30.17,27.74,176.77,5.4520,12.9925,single
382,348.57,5.90,40.46,19.46,4.85,5.4405,16.3872,single
383,493.16,533.35,120.67,72.74,162.31,9.3288,544.9083,overlap
408,721.09,644.17,38.27,37.64,177.86,7.3106,28.3565,single
425,437.61,607.60,61.80,45.88,15.87,9.6733,90.1578,overlap
443,511.14,608.05,96.20,56.32,153.69,9.9528,268.1290,overlap
453,727.98,593.44,52.73,45.43,169.21,7.8537,64.9941,single
440,589.84,617.21,59.23,54.39,178.73,10.5318,98.1671,single
42,685.01,256.29,45.21,41.04,12.17,6.3290,43.1506,overlap
17,668.02,184.09,49.76,41.73,5.82,6.1163,53.1521,overlap
523,534.31,663.77,66.20,38.72,154.85,10.7914,87.3115,single
486,507.67,581.01,70.21,65.47,2.20,13.0540,166.0351,overlap
529,310.21,724.07,74.78,48.61,153.61,8.7682,139.8669,single
57,644.11,237.67,44.72,44.05,178.58,9.7968,45.3171,overlap
538,566.04,66.82,31.48,30.74,90.72,9.0915,15.6693,single
541,610.75,713.82,107.57,44.87,178.91,9.8310,267.0992,overlap
499,448.95,696.53,70.80,60.35,145.64,9.2513,155.6118,overlap
549,482.70,724.45,58.31,38.76,165.73,11.8471,67.7894,overlap
564,729.13,760.72,64.48,46.31,31.73,8.0278,99.0545,overlap
566,762.60,755.27,73.70,46.63,31.83,8.5353,130.3044,overlap
51,771.73,117.32,30.16,29.83,90.12,8.9981,13.9554,single
557,633.86,734.60,87.98,43.71,0.36,17.9101,174.0650,overlap
256,613.99,438.48,63.74,35.11,26.67,8.5076,73.3861,overlap
587,406.82,762.56,44.29,25.38,165.55,10.5983,25.6176,single
600,773.57,234.76,44.31,32.46,0.46,14.1541,32.7895,overlap
608,341.87,778.86,82.66,39.92,3.46,12.4893,140.3453,single
622,239.70,791.43,42.18,24.41,4.00,3.6692,22.3394,single
327,649.25,518.57,71.05,59.47,14.71,9.2817,154.4429,single
636,769.90,557.53,41.02,37.69,6.07,10.0909,32.6180,overlap
268,448.95,218.95,37.89,34.94,174.12,6.1095,25.8024,single
639,703.89,793.83,56.50,28.11,165.87,4.9493,46.1767,overlap
29,419.68,5.75,47.21,14.41,179.70,6.7987,16.5274,single
651,665.20,794.11,46.86,15.31,0.42,8.6644,17.2913,overlap
579,544.20,216.54,38.89,37.86,4.10,9.9082,29.4606,overlap
576,708.25,84.12,50.74,38.85,104.10,6.5043,51.4614,overlap
