气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,590.13,164.01,68.38,39.50,179.68,13.0375,95.0179,single
4,875.27,542.15,58.38,49.78,173.24,7.8094,87.2855,single
5,842.08,193.80,50.36,41.98,17.93,5.4919,54.7828,single
6,884.43,384.28,45.40,43.08,177.43,5.4244,45.6882,single
7,288.93,435.83,68.92,50.93,5.35,7.1917,124.4719,single
8,571.29,424.25,65.92,36.17,175.01,13.1921,80.8811,overlap
9,797.87,450.30,58.62,40.00,176.58,8.8358,70.7275,single
10,835.42,399.56,67.68,40.31,26.43,6.8869,95.0100,single
11,255.99,213.69,61.67,61.15,1.27,10.4695,119.6310,single
12,355.98,483.24,49.55,38.42,28.21,6.9450,48.5282,single
13,311.46,228.21,47.31,43.58,170.14,7.0223,50.1819,single
14,878.19,250.20,37.93,34.44,174.14,5.4834,25.4942,single
15,429.34,497.28,49.60,36.96,163.50,11.4258,46.7866,single
16,725.39,14.59,46.54,35.19,173.52,6.9891,39.2080,overlap
17,673.56,332.78,52.72,44.68,174.47,9.2019,63.8942,single
18,779.20,345.61,41.46,39.55,175.10,5.6260,34.9696,overlap
22,353.32,51.53,46.80,33.23,107.33,7.8476,37.4399,overlap
23,847.79,87.56,45.20,43.09,6.16,7.2021,45.2859,single
24,662.27,174.55,79.43,43.74,7.75,9.0780,141.9812,single
25,736.92,475.33,60.86,39.71,27.86,8.6978,75.6509,overlap
26,507.14,177.44,65.57,40.70,173.76,11.2763,90.0425,single
27,622.48,218.25,76.05,33.17,174.81,12.4911,98.6863,overlap
28,731.89,190.45,62.95,41.87,19.21,10.9359,85.3474,overlap
29,414.87,146.47,73.35,40.61,153.95,10.7310,112.4047,overlap
31,591.79,520.39,44.87,42.69,176.12,8.4151,44.2165,single
32,545.12,559.68,38.01,37.14,1.92,9.3376,27.6071,overlap
33,758.92,367.90,68.77,41.75,24.10,9.1768,101.5846,overlap
34,530.68,310.06,47.01,40.28,152.73,8.2128,45.7910,single
35,532.18,388.27,88.62,48.84,152.54,8.8656,197.3533,overlap
40,545.18,104.84,67.86,34.86,148.33,8.8193,82.5822,single
41,449.81,89.70,66.91,40.62,150.93,8.5555,93.5548,overlap
42,702.58,390.86,45.43,39.33,10.99,7.9463,41.7592,single
45,733.29,34.41,53.58,39.25,178.50,10.5061,57.9717,overlap
52,387.15,330.52,96.15,55.96,138.30,11.5874,266.1455,overlap
62,592.68,80.32,43.28,37.11,23.62,8.9107,35.7562,single
63,778.44,220.22,76.72,62.28,12.66,5.8078,188.5764,overlap
64,444.15,67.34,76.13,40.54,167.06,9.8257,120.8698,overlap
65,438.13,307.67,88.56,69.74,147.09,5.5951,281.3908,overlap
67,649.95,489.31,61.01,34.00,177.05,12.0076,65.0960,single
68,372.53,64.85,71.99,41.73,142.63,8.5454,111.2510,overlap
69,659.64,414.55,68.76,34.53,13.85,9.2726,83.9873,overlap
70,314.17,571.40,75.69,57.63,166.81,7.3023,169.8355,single
72,641.94,374.29,52.71,31.46,12.13,11.2006,44.9724,overlap
79,721.50,231.16,56.49,49.31,145.28,5.5014,80.9593,overlap
80,444.45,127.40,58.10,50.99,116.30,9.5251,88.5630,overlap
89,399.26,589.24,69.14,48.33,160.35,8.9744,118.8536,single
179,306.35,665.23,52.10,43.39,174.00,5.8350,60.5866,overlap
54,672.31,283.32,32.47,30.86,179.42,7.4406,16.7354,single
51,781.90,260.67,38.41,26.07,15.45,8.9993,19.7895,overlap
46,553.66,223.26,73.54,34.73,171.09,13.0237,96.6288,overlap
207,873.97,682.78,23.84,23.27,0.83,5.5208,6.8041,single
232,689.84,607.91,83.84,42.94,0.78,9.8764,155.2807,overlap
234,516.59,607.46,59.05,44.06,160.58,9.0847,79.0335,overlap
84,384.24,264.90,59.65,41.03,153.73,6.8978,75.1028,single
251,645.63,615.65,59.62,54.25,0.75,9.3452,99.2121,overlap
83,465.66,434.30,94.71,40.15,8.18,11.2463,185.2836,single
37,733.97,506.01,90.52,48.34,19.03,3.3965,203.7795,overlap
289,427.87,634.53,89.06,62.53,0.41,13.3346,255.1504,single
285,715.15,531.26,67.46,44.26,177.43,6.5725,103.6146,overlap
86,655.71,60.83,69.78,48.94,144.39,11.7069,122.5963,overlap
43,428.56,351.90,61.41,45.95,157.72,10.9252,89.1453,overlap
53,530.31,12.60,72.96,40.52,172.22,1.4208,110.9567,overlap
