气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,438.07,229.06,101.14,60.87,7.15,8.8114,320.3240,single
2,378.16,180.93,84.19,64.84,1.83,7.8814,236.4470,single
3,585.29,447.88,91.78,53.37,11.45,11.1110,231.2508,single
4,871.86,690.33,58.66,50.84,1.39,6.9740,90.0062,single
5,849.86,348.86,46.31,38.50,23.61,7.0345,42.4755,single
6,874.05,550.09,56.95,37.13,20.73,7.0035,61.9594,single
7,277.67,630.53,76.50,44.33,179.49,6.4938,133.4653,single
8,607.21,683.44,70.21,36.84,154.70,8.4066,93.4481,single
9,807.52,667.37,62.41,44.50,151.24,7.1089,89.1748,single
10,815.08,569.45,56.54,47.11,26.22,7.0815,77.4681,single
11,257.82,390.49,76.18,50.11,179.61,13.9111,149.6086,single
12,355.33,650.18,43.33,37.74,171.97,7.6935,36.4501,single
13,312.81,360.06,48.00,41.19,173.48,6.7058,48.8223,single
14,885.42,380.74,37.87,33.50,15.71,4.5515,24.7241,single
15,417.79,730.76,52.86,38.73,13.40,10.2006,55.6818,single
16,718.77,225.92,46.68,39.21,179.58,9.0646,43.9455,single
17,702.75,529.57,49.63,45.66,173.10,6.4927,57.8668,single
18,786.82,508.80,38.52,35.98,174.63,7.7096,27.4699,overlap
19,472.07,487.00,41.30,36.86,102.55,6.3788,32.3460,overlap
20,596.52,613.23,41.22,40.49,177.67,8.2377,35.3896,single
21,450.79,40.28,78.70,52.78,154.53,12.7374,168.1863,overlap
22,370.34,254.32,43.14,42.66,5.32,7.1520,40.8487,single
23,820.98,242.13,56.48,39.45,33.61,5.7678,64.7431,single
24,658.42,393.55,77.98,53.24,161.74,7.6421,166.5791,single
25,706.60,673.04,50.32,46.14,2.64,8.1877,60.1016,overlap
26,522.20,408.48,63.07,44.71,16.58,9.7052,91.5063,single
27,638.87,490.84,72.00,33.20,178.05,11.1087,88.5435,single
28,739.47,399.11,57.51,45.34,8.68,8.6829,77.1446,single
29,437.13,403.23,63.94,33.59,156.35,10.4651,70.6335,single
30,566.51,152.76,51.50,41.84,8.18,9.9306,57.0804,overlap
31,591.08,738.70,43.10,42.28,1.05,8.4508,40.3946,overlap
32,536.78,774.90,40.00,36.05,8.70,9.4727,29.6656,single
33,748.35,573.15,55.19,43.16,29.77,8.3114,67.6405,single
34,540.07,526.72,40.06,39.20,177.96,9.7309,32.3587,overlap
35,543.57,640.58,79.88,59.15,157.70,8.5186,194.1866,single
36,556.06,379.95,31.25,31.12,92.52,8.1927,15.6314,single
38,641.56,199.39,111.22,51.89,4.22,10.8105,330.2435,overlap
39,540.11,595.82,30.24,29.20,178.82,8.7336,13.7392,single
40,575.90,336.22,59.72,43.56,142.04,7.5235,79.9354,single
41,488.37,357.28,81.14,49.22,153.40,11.8156,166.7373,overlap
42,701.43,577.72,46.68,39.93,17.47,9.1747,44.7565,single
45,743.64,283.25,55.61,40.53,7.67,11.7417,64.4882,overlap
46,570.50,500.15,62.08,33.66,175.51,10.1277,66.7516,overlap
47,370.88,305.03,40.18,26.54,4.71,8.8862,22.0444,overlap
48,599.98,80.41,88.84,46.89,165.42,12.9519,190.3697,overlap
49,831.45,37.96,97.12,38.61,175.45,10.0625,187.3659,overlap
50,750.38,30.48,50.44,35.02,157.57,7.9184,45.8427,single
52,410.36,543.55,78.48,49.47,153.43,5.2243,156.7593,overlap
53,533.24,264.58,89.64,40.52,165.70,11.1626,167.5267,overlap
55,513.55,111.19,74.04,46.81,7.96,7.6094,131.9890,overlap
56,606.06,120.90,84.60,45.77,1.04,12.0306,168.5115,overlap
57,649.57,601.26,51.20,41.25,4.91,12.8409,55.6211,overlap
58,748.83,671.81,22.91,21.94,0.19,6.5295,5.9238,single
59,711.41,272.27,47.77,44.23,21.08,9.4582,51.9311,overlap
60,700.09,112.89,37.16,36.61,1.32,5.0938,26.0120,overlap
61,706.58,474.99,62.75,27.46,11.48,11.0141,55.6274,overlap
62,594.90,268.78,37.39,36.99,86.70,7.9981,26.6060,single
63,781.80,440.83,94.15,51.16,163.09,8.7489,233.2791,overlap
64,471.66,322.39,89.21,49.60,147.62,15.0857,203.0803,overlap
65,413.76,512.87,102.92,52.11,159.15,4.2001,283.9651,overlap
66,499.42,33.98,43.71,43.58,177.58,6.5767,42.8230,overlap
67,628.11,755.55,58.79,38.50,29.76,9.8722,68.4757,overlap
68,415.53,293.32,66.28,44.94,161.89,12.2693,101.5617,overlap
69,659.16,653.05,67.89,34.71,174.07,11.4532,82.2962,overlap
70,318.32,760.82,68.70,42.36,162.51,7.1039,102.8446,single
71,573.45,219.24,65.64,41.56,3.15,11.8908,92.1273,overlap
72,645.21,625.43,44.20,42.74,176.04,11.7654,42.9585,overlap
74,745.19,156.48,80.31,34.73,24.26,10.2724,115.2253,overlap
77,494.50,137.11,89.54,43.97,158.85,10.7992,181.3866,overlap
79,718.39,441.91,64.04,36.36,37.44,4.5493,76.7136,overlap
80,435.57,326.14,66.58,53.77,23.82,6.0801,122.6411,overlap
81,555.16,238.29,62.93,40.97,160.67,13.0997,83.4751,overlap
89,407.81,788.36,72.88,27.94,173.20,3.5551,76.3510,single
91,714.76,136.92,55.06,28.09,28.12,11.6974,43.8184,overlap
43,444.98,602.99,71.93,52.93,155.78,13.6202,140.8980,overlap
86,637.00,322.50,72.85,34.34,13.33,12.1437,93.7774,overlap
78,661.69,318.36,79.84,35.36,4.88,10.3317,115.9512,overlap
84,396.16,472.10,69.19,42.54,151.92,9.9377,104.7443,overlap
173,460.75,589.88,40.11,36.89,178.21,11.0752,30.5391,overlap
174,544.59,17.76,65.42,43.94,150.17,12.4357,96.7558,overlap
175,772.33,122.80,74.61,49.81,11.46,5.3506,142.6403,overlap
176,587.51,4.24,59.01,26.53,9.91,5.4699,47.5357,overlap
177,890.30,8.53,64.74,35.25,12.92,3.9891,76.0164,overlap
178,745.32,5.34,46.82,14.54,178.19,0.5817,16.4013,single
179,319.95,793.27,50.06,18.82,1.61,10.2995,24.2674,single
182,401.26,5.52,60.70,19.40,178.27,30.9618,36.7765,single
82,744.31,468.79,42.16,28.68,175.10,11.8094,26.2309,overlap
183,397.15,471.99,68.03,42.89,151.46,11.1108,102.1089,single
37,716.16,741.75,87.50,48.74,7.67,9.2885,191.9558,single
189,453.27,679.12,66.62,51.64,153.10,46.2056,117.9089,single
87,523.39,132.30,86.24,45.62,161.96,8.4174,174.5410,overlap
54,676.58,452.58,32.46,31.81,1.56,14.1802,17.2470,overlap
73,765.57,108.66,78.72,62.64,10.69,27.0654,199.6972,overlap
51,755.90,517.51,36.90,26.84,24.33,19.8286,18.8026,overlap
