气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,590.00,119.50,69.07,46.48,0.79,9.8278,114.0639,single
4,875.56,518.60,56.40,53.01,175.51,5.9522,86.7615,single
5,841.39,168.21,50.12,42.57,12.93,5.9333,55.0143,single
6,886.78,359.78,43.48,43.14,92.42,5.7417,41.9459,single
7,291.28,404.64,68.47,53.43,177.82,7.7715,128.8784,single
8,568.80,380.36,63.69,38.22,177.63,11.1641,79.7459,overlap
9,794.49,412.87,60.09,45.64,7.21,8.9436,84.7902,single
10,836.79,370.67,63.13,41.59,28.20,6.9405,85.2893,single
11,255.77,184.41,68.64,52.13,137.74,6.4172,126.3682,single
12,357.88,456.85,49.77,37.83,27.97,6.4864,48.2040,single
13,309.25,204.31,45.72,44.72,176.10,5.3050,48.0897,single
14,875.16,228.60,37.47,34.26,171.44,5.9870,24.7423,single
15,429.15,458.46,56.24,34.85,171.47,10.9063,56.7190,single
17,670.06,299.15,52.27,43.55,1.71,9.9093,61.2200,single
18,780.30,320.08,38.49,36.26,179.53,6.3604,27.6343,overlap
22,346.25,16.30,47.43,32.23,118.72,10.0889,37.2996,overlap
23,851.45,62.10,46.02,43.43,10.87,6.8410,47.3163,single
24,661.11,139.09,79.99,40.98,6.31,8.8776,134.8947,single
25,741.35,442.05,58.37,40.89,30.35,9.3873,71.6749,overlap
26,506.22,140.11,64.27,42.92,170.59,9.6831,91.1983,single
27,618.34,171.89,76.73,29.73,175.04,12.3243,90.0631,overlap
28,729.76,152.77,63.63,39.32,14.40,12.0132,81.8922,overlap
29,418.76,103.34,69.88,49.12,143.66,9.6546,123.4059,overlap
31,590.98,484.28,44.25,42.72,177.97,8.7801,43.0325,single
32,546.34,524.24,36.47,36.22,0.59,9.6096,24.7912,overlap
33,760.24,334.39,69.90,36.87,22.25,8.5895,92.6853,overlap
34,528.63,274.90,42.44,39.08,174.19,8.2344,36.2088,single
35,526.85,346.43,86.85,48.39,161.09,6.7259,187.7906,overlap
40,540.61,65.53,65.80,33.58,152.17,10.0503,74.7926,single
