气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,438.86,210.83,100.42,58.85,6.23,8.8383,305.3213,single
2,378.22,165.46,83.57,60.80,0.50,11.2342,218.4663,single
3,585.77,425.99,92.33,51.40,12.47,13.3329,225.4123,single
4,872.58,680.19,57.93,51.47,175.23,5.6228,88.8728,single
5,848.98,338.13,46.14,38.07,22.70,6.9212,41.6887,single
6,874.83,536.85,59.63,37.55,22.97,7.3156,68.7011,single
7,277.71,615.36,76.87,46.02,1.89,8.1223,139.8935,single
8,604.77,665.22,67.50,35.64,152.74,10.6380,83.5314,single
9,804.79,652.39,66.82,49.71,149.44,9.1761,114.2118,single
10,817.95,557.89,59.44,46.31,23.39,7.3445,84.1796,single
11,257.10,378.20,76.48,49.34,5.09,6.3980,148.4751,single
12,354.90,638.12,42.34,38.03,176.67,6.5104,35.0801,single
13,314.38,350.75,49.48,42.64,168.52,5.8570,53.7100,single
14,884.13,371.36,40.27,33.19,29.98,5.6032,27.6818,single
15,418.96,714.34,58.65,39.17,14.82,9.1203,69.3187,single
16,720.17,209.99,48.31,39.85,175.70,11.5676,47.8523,single
17,700.32,515.33,50.10,45.14,175.28,8.4806,58.2776,single
18,786.04,497.30,37.16,35.32,176.32,5.7287,25.0925,overlap
19,473.11,476.31,40.40,37.38,97.64,4.9007,31.3814,overlap
20,596.15,600.20,41.07,39.84,89.71,6.4250,34.5704,overlap
21,452.15,26.75,75.93,50.74,158.80,9.2438,150.5191,overlap
22,369.10,244.13,43.73,42.34,2.69,6.4303,41.6485,single
23,823.62,231.38,53.75,39.55,34.94,7.6421,58.7792,single
24,658.72,378.70,74.37,57.69,160.83,11.3414,164.1751,single
25,707.87,658.46,54.02,49.73,20.65,9.1430,74.6427,single
26,521.31,392.59,64.05,44.77,10.43,9.0963,94.4726,single
27,636.67,471.85,71.77,32.48,179.06,12.7287,86.0613,single
28,738.73,384.06,56.48,44.12,7.62,8.5205,72.3917,single
29,436.35,384.53,64.35,34.50,153.81,9.7797,73.4858,single
30,567.30,137.45,48.06,45.44,0.97,8.5656,53.9965,single
31,591.27,723.03,42.72,42.54,2.70,8.9878,39.9373,overlap
32,537.32,759.68,39.20,36.10,5.34,9.6403,28.5362,single
33,750.12,559.07,56.37,44.90,23.20,8.9387,73.3982,overlap
34,539.63,510.97,39.83,37.65,179.96,8.7711,30.7316,single
35,543.08,623.18,80.52,55.14,155.53,7.6340,183.9371,overlap
36,557.78,365.55,31.37,31.24,99.54,8.0730,15.8208,single
38,642.20,181.93,109.90,51.83,4.38,10.6336,322.0319,overlap
39,539.41,581.79,30.82,29.73,0.09,8.0375,14.5254,overlap
40,574.21,320.00,59.65,42.68,141.78,8.5055,78.1140,single
41,487.72,335.91,80.71,46.81,151.80,12.2329,156.8737,overlap
42,702.60,564.03,44.98,41.16,4.55,7.4989,42.8466,overlap
45,742.46,263.77,53.14,43.06,1.32,9.5431,62.5561,overlap
47,373.22,285.56,38.39,27.14,3.25,11.4345,20.5771,overlap
48,599.38,61.84,91.58,45.92,164.14,12.4116,198.1361,overlap
49,829.88,22.03,92.46,40.28,175.10,6.9164,177.1476,overlap
50,749.29,14.36,50.05,34.93,162.74,9.3974,45.0247,single
52,409.22,529.28,80.53,47.85,152.71,9.1635,159.6382,overlap
53,530.23,249.05,79.58,41.20,171.57,8.9763,134.2119,overlap
55,514.81,95.32,68.73,46.62,5.84,6.1921,113.3017,overlap
56,607.35,101.92,82.70,45.22,0.99,10.8618,159.1356,overlap
57,649.79,587.06,54.04,43.14,176.69,10.5447,64.8238,overlap
58,750.58,660.24,23.22,22.71,179.86,6.8461,6.3005,single
59,714.08,255.94,47.08,45.83,13.46,8.9974,52.2680,overlap
60,702.19,100.85,37.59,34.72,1.47,8.7640,25.2427,overlap
61,707.26,457.71,64.46,27.52,11.01,11.4686,58.8091,overlap
62,594.73,255.44,38.23,36.23,88.77,9.1510,27.2456,single
63,777.58,425.41,86.55,53.20,162.32,7.2012,205.0452,overlap
64,470.70,303.21,84.74,48.16,146.42,12.0014,177.9301,overlap
65,415.04,495.43,100.92,50.75,161.03,10.9306,265.9504,overlap
66,499.91,22.22,48.18,35.93,147.45,6.8258,42.9058,overlap
67,631.44,738.03,57.87,40.13,29.76,9.9302,69.1407,overlap
68,413.06,275.44,63.72,44.85,163.14,12.1274,93.6774,overlap
69,658.25,636.11,66.29,36.34,171.44,7.0995,82.1511,overlap
70,319.33,747.32,72.96,40.97,162.82,8.1705,112.2108,single
71,574.02,200.03,66.64,40.16,7.40,10.0091,91.7580,overlap
72,644.34,606.89,46.08,38.01,141.06,20.7957,41.5192,overlap
74,748.15,139.33,82.64,36.34,26.45,13.5947,127.6599,overlap
77,496.00,121.78,91.04,45.85,160.01,9.7435,195.5261,overlap
79,719.87,425.80,65.89,35.27,34.34,7.4047,78.7922,overlap
80,435.07,309.20,66.15,58.22,27.73,9.2612,131.0530,overlap
81,554.41,223.08,59.96,43.08,155.64,5.6515,79.6727,overlap
89,405.79,781.02,78.27,46.11,173.35,7.6496,145.3282,single
91,712.99,115.68,47.47,27.83,26.47,25.2049,32.2653,overlap
43,443.29,583.79,71.65,53.03,154.28,10.7660,140.0864,single
86,637.53,303.76,71.43,35.35,10.54,11.8018,92.7695,overlap
78,660.06,299.31,83.03,36.64,4.35,22.1268,129.9576,overlap
174,543.43,6.37,68.53,27.22,168.22,2.8159,65.7781,overlap
175,769.40,100.30,84.54,60.19,27.41,39.8486,221.3486,overlap
177,896.47,7.00,65.73,21.13,178.90,5.8205,46.9666,overlap
179,320.89,791.91,56.70,25.68,6.83,4.1141,42.4653,single
82,744.17,447.95,41.51,31.78,1.03,5.1684,28.1690,overlap
37,717.94,727.73,84.44,52.97,12.10,6.5356,194.2911,single
189,448.40,654.93,57.68,39.61,160.69,5.2873,67.7833,overlap
87,521.94,111.36,75.64,47.35,171.88,25.7601,139.3617,overlap
54,677.07,440.36,33.59,32.23,1.07,6.6584,18.7064,overlap
51,758.81,500.72,34.61,26.36,18.85,10.8071,16.2445,overlap
83,459.75,670.78,68.33,36.04,152.87,7.5351,86.5749,overlap
46,570.12,479.13,64.78,35.24,174.20,15.3029,76.0788,single
207,871.54,794.96,24.01,11.49,179.64,1.4164,3.4066,single
84,396.20,457.80,67.17,43.23,154.56,6.9939,100.3432,overlap
210,442.89,584.08,72.85,52.75,155.04,0.0000,144.0320,overlap
