气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,591.35,91.68,68.34,44.56,6.15,11.0838,107.0515,single
4,875.78,503.42,55.25,54.34,177.58,6.4582,85.3172,single
5,841.15,153.75,49.27,41.86,13.73,5.8317,52.2689,single
6,887.96,345.72,43.19,42.80,11.57,6.7469,41.0624,single
7,293.09,386.18,68.52,53.93,177.85,6.7168,130.2880,single
8,567.39,355.20,62.98,37.20,4.31,10.9319,75.9068,overlap
9,793.32,391.50,61.87,47.33,0.47,7.3481,93.2128,single
10,838.14,353.02,58.85,42.95,28.39,7.8555,76.5276,single
11,256.50,165.31,69.96,50.73,143.10,6.6109,127.7378,single
12,359.12,441.03,47.79,38.59,26.63,6.1420,45.3432,single
13,308.22,189.19,45.45,42.98,172.29,6.6552,45.6662,single
14,872.68,215.84,38.49,35.06,172.18,5.0092,26.7234,single
15,428.40,435.99,58.57,35.18,173.03,8.8994,62.0737,single
18,781.53,306.31,37.04,34.83,2.22,4.2661,24.5836,overlap
22,343.81,1.27,37.21,31.09,133.42,14.2448,22.1527,overlap
23,852.54,47.69,48.30,43.27,18.22,6.9019,51.9481,single
24,660.24,117.95,77.08,39.22,4.43,9.7917,119.8688,overlap
25,743.82,420.97,57.32,39.96,31.34,8.6889,67.5383,overlap
26,502.60,117.61,62.67,43.83,166.95,11.0804,88.5417,single
27,617.11,144.91,79.25,31.23,172.62,10.4510,100.8884,overlap
28,729.37,131.95,64.89,38.20,18.87,8.7370,82.7560,overlap
29,415.57,80.18,55.85,50.23,176.03,9.7591,80.6047,overlap
31,590.61,462.92,43.83,43.32,0.03,8.6761,42.8166,single
32,548.06,504.29,38.01,37.32,2.03,11.1714,27.7369,overlap
33,760.25,314.32,67.55,35.75,23.54,8.8305,83.9143,overlap
34,527.16,254.43,42.38,38.62,174.45,7.9584,35.6881,single
35,524.03,323.00,86.05,49.16,161.14,9.6234,187.2711,overlap
40,537.26,43.20,65.57,32.29,154.32,9.5879,71.4271,single
41,443.50,23.44,70.77,44.34,158.43,15.7258,114.2395,overlap
52,382.46,270.27,94.81,57.30,130.36,11.6835,264.9821,overlap
62,595.43,31.01,41.79,39.40,0.89,8.1865,35.4051,single
63,778.22,168.92,88.81,68.53,16.84,8.5873,278.0504,overlap
64,436.68,9.95,80.43,32.17,170.18,10.8696,107.0596,overlap
65,449.14,248.39,71.84,71.11,178.07,10.5879,188.8226,overlap
67,645.75,415.33,42.96,37.16,175.66,13.1094,35.2837,single
68,361.85,8.93,70.28,38.59,157.65,2.2185,98.0773,overlap
69,665.45,350.00,67.00,35.82,15.83,9.5754,82.7334,overlap
70,315.21,518.64,80.97,56.32,3.18,9.1561,189.9656,single
72,645.94,305.14,52.81,34.49,11.12,12.4211,49.4725,overlap
79,712.60,176.47,54.65,47.99,16.35,7.0299,73.7408,overlap
80,437.90,71.60,55.84,54.16,88.90,9.0888,86.8886,overlap
89,398.00,535.35,71.25,46.89,158.83,6.9415,122.4603,overlap
179,305.53,627.87,48.71,40.45,2.33,6.3529,49.3858,overlap
54,671.63,237.00,32.47,29.67,3.03,7.4890,16.0955,single
51,785.57,203.31,33.02,26.43,95.32,6.8774,14.8248,overlap
46,550.52,151.33,74.58,35.39,178.51,9.7770,101.2695,overlap
207,875.47,650.78,23.06,22.69,179.52,5.7257,6.2064,single
232,690.67,548.02,83.23,42.75,177.22,10.4230,152.3809,overlap
234,515.87,546.54,59.26,43.97,162.33,8.1307,79.4330,single
84,376.55,208.85,57.04,37.22,154.88,11.3180,62.2948,single
251,645.21,552.00,66.18,52.50,9.70,9.4689,118.2847,overlap
83,470.08,372.66,96.92,34.96,7.14,10.3413,168.9552,overlap
37,742.48,450.48,86.14,46.40,15.61,12.9945,177.1380,overlap
289,425.50,568.47,91.39,57.56,163.67,10.2412,247.3454,overlap
285,715.98,473.66,64.91,50.90,12.11,9.7324,110.3062,overlap
86,659.09,6.18,64.15,25.49,2.37,3.8822,53.9556,overlap
43,425.44,291.38,71.06,48.28,151.72,11.2641,125.4432,overlap
268,448.96,315.86,37.70,28.94,3.03,9.3076,21.1622,overlap
318,271.08,642.87,53.99,38.82,8.71,7.5538,58.2207,overlap
327,663.32,626.91,52.02,48.22,94.21,6.8829,67.1310,overlap
20,591.81,384.69,41.57,39.01,173.06,7.6265,34.6802,overlap
291,771.57,594.80,107.81,42.76,12.69,11.8950,255.7202,overlap
348,356.23,638.28,70.73,49.61,161.01,5.2104,127.6803,overlap
235,584.02,528.75,89.75,42.11,10.99,9.7432,174.5390,overlap
283,535.23,359.92,50.72,46.71,4.08,7.6841,61.8238,overlap
349,760.43,638.83,76.99,68.45,177.83,15.1458,208.7244,overlap
369,638.40,630.19,74.78,52.06,8.12,9.5828,149.7889,overlap
375,291.49,688.70,29.78,28.93,176.72,8.5185,13.1951,single
81,538.81,10.73,50.98,28.49,175.75,23.5075,38.0919,single
382,352.97,64.21,44.08,40.65,0.92,5.5380,40.6285,single
59,758.44,12.54,48.15,43.75,30.08,6.5141,52.1758,single
383,502.15,649.75,122.17,83.86,176.75,9.6536,643.9351,overlap
395,657.95,20.12,77.08,42.30,13.74,9.9592,129.2900,overlap
408,726.93,720.56,37.99,36.61,89.47,6.3469,27.1879,single
425,432.49,710.88,62.22,47.29,21.65,8.6887,94.1785,single
256,596.85,550.39,56.63,37.23,20.36,6.0831,61.4181,overlap
443,525.29,719.22,91.54,58.43,175.92,7.2616,251.8895,overlap
453,739.25,675.18,53.69,41.15,136.60,8.8263,61.0318,overlap
440,592.40,726.46,60.92,47.88,165.95,7.1202,91.3956,overlap
42,696.41,344.09,44.93,41.98,178.53,8.2347,43.5907,overlap
499,471.87,791.85,60.19,37.75,161.68,4.2589,70.3696,overlap
510,626.08,793.12,48.92,20.77,6.17,3.3845,25.5622,single
17,668.77,278.56,52.24,40.91,3.17,10.6767,57.4375,overlap
514,319.67,794.56,72.96,20.48,1.30,4.5441,56.0942,single
523,545.06,792.75,80.33,40.74,159.25,4.0386,135.2615,single
57,655.23,334.56,49.65,40.92,11.50,8.3997,51.8929,overlap
486,522.00,695.67,71.84,64.01,2.13,8.7373,169.9594,overlap
