气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,884.79,330.41,36.87,36.51,1.13,5.2847,25.5346,single
3,827.63,503.38,64.24,44.09,31.48,6.6318,93.6144,single
4,717.66,644.66,87.53,43.18,12.69,12.2114,170.1985,overlap
5,874.52,635.85,60.70,47.94,150.53,8.2798,90.8812,single
6,690.35,455.99,54.77,43.85,150.02,8.1119,67.6808,single
7,517.56,320.28,59.42,46.52,6.56,8.6427,84.4988,single
8,781.08,444.85,39.45,35.49,7.69,6.3327,28.4199,overlap
9,536.02,548.33,83.34,53.43,143.52,12.7530,190.8794,overlap
10,354.22,584.65,45.41,39.24,14.80,7.1120,41.6248,single
11,845.89,290.13,47.89,39.42,20.02,6.1896,46.5146,single
12,434.81,135.16,101.43,48.50,7.98,11.1896,256.7115,overlap
13,803.05,586.81,73.00,56.03,157.92,9.6848,153.6285,single
14,721.55,142.94,49.96,38.33,155.80,7.5375,49.2323,single
15,877.82,484.03,57.22,38.33,24.92,6.3175,64.5634,single
16,379.08,95.92,90.95,59.37,12.38,8.4981,252.6593,overlap
17,704.87,503.78,47.70,42.18,172.82,9.1757,49.3769,overlap
18,539.59,692.91,38.53,38.41,2.76,8.4519,29.3305,single
19,363.47,198.48,42.73,42.69,91.90,6.4811,40.1032,overlap
20,315.46,691.87,73.92,36.79,169.89,7.1224,103.4257,single
21,589.51,336.09,88.35,46.58,2.22,11.5734,187.0612,overlap
22,597.40,541.48,40.59,40.21,90.32,7.7204,34.0857,single
23,318.07,308.09,46.70,42.60,158.55,7.6534,47.8018,single
24,424.85,643.76,66.44,36.60,9.92,8.9369,83.1141,single
25,832.35,181.97,51.68,44.09,27.17,6.0230,60.5756,single
26,757.74,607.62,23.11,22.25,5.93,6.8781,6.1146,single
27,592.41,195.27,38.62,37.92,90.26,7.2961,29.0893,single
28,716.65,595.93,59.12,44.50,52.06,7.9844,80.0023,single
29,431.14,307.93,61.55,40.36,152.70,8.9278,78.6826,single
30,595.58,586.75,64.74,42.46,148.84,13.3121,91.5576,single
31,782.38,353.46,73.53,56.55,145.83,8.1798,157.2875,overlap
33,633.41,388.77,73.20,37.49,179.55,10.9322,103.3497,overlap
34,401.60,460.45,101.33,46.60,142.86,8.4805,246.1675,overlap
35,538.42,517.86,33.16,31.10,0.72,7.1970,17.5861,overlap
37,253.32,324.87,78.80,47.32,12.17,8.2120,151.1734,single
38,441.11,502.69,61.91,52.99,5.46,9.2953,104.4665,overlap
39,592.30,654.70,43.63,43.08,2.48,8.7385,42.1757,single
40,753.45,498.02,63.16,46.76,18.87,9.2965,95.9553,overlap
41,660.01,308.87,73.56,57.94,17.74,10.7329,161.2789,single
42,280.89,553.11,77.26,49.41,10.00,7.0519,151.7209,single
44,647.48,103.31,113.84,46.47,5.77,10.7826,309.7851,single
45,565.01,249.79,53.27,39.13,161.14,13.7211,57.1287,single
46,760.97,65.77,77.07,33.34,18.59,12.5959,101.8702,overlap
47,769.28,424.49,35.38,25.94,22.29,9.7053,16.7085,overlap
49,566.46,305.61,31.95,30.62,92.62,6.4046,16.0778,overlap
50,399.84,205.50,72.75,45.00,161.28,10.0131,122.5255,overlap
51,564.91,391.62,70.87,38.55,167.44,10.0087,99.6025,single
52,707.99,48.40,32.96,32.67,5.23,9.4889,18.2619,overlap
54,531.07,169.71,70.82,49.25,175.05,15.6827,127.0787,overlap
56,641.35,531.23,52.93,35.76,13.62,11.4614,51.5269,overlap
58,462.49,220.28,72.48,41.04,149.73,9.3022,110.9178,overlap
59,430.34,423.26,91.34,53.41,4.56,13.5099,229.2493,overlap
60,737.02,185.33,66.35,37.55,167.64,12.2010,85.0562,overlap
61,770.57,41.57,73.56,57.42,7.04,22.8191,159.8487,overlap
65,710.93,385.22,66.77,26.90,13.75,9.2939,61.6811,overlap
66,654.75,520.12,52.89,43.35,10.87,7.5399,62.3999,overlap
67,520.48,32.82,66.95,65.67,83.42,4.3997,151.4246,overlap
68,478.25,249.83,75.29,44.55,145.87,10.7585,129.9408,overlap
69,727.14,359.19,74.71,48.95,48.89,9.7392,140.5415,overlap
71,572.85,72.96,49.08,48.20,176.70,7.8810,59.7409,single
72,484.78,50.80,84.17,46.34,165.10,10.2090,168.8998,overlap
74,584.92,9.54,62.32,27.02,179.60,14.7130,53.9874,overlap
77,551.30,164.76,54.37,53.63,1.96,8.0542,81.5441,overlap
78,438.12,247.85,70.30,55.31,144.58,7.5881,140.6168,overlap
79,582.76,124.98,71.92,41.74,20.67,9.8084,111.0696,single
83,455.91,586.37,76.66,55.80,174.52,9.1078,168.7216,single
85,675.44,387.49,32.81,31.73,92.46,7.0837,17.5756,overlap
86,402.20,718.30,74.01,50.62,167.81,8.2654,142.6238,single
88,725.56,57.36,48.74,35.41,26.71,6.8820,43.2678,overlap
137,312.56,755.56,51.63,43.16,146.40,6.1667,59.1951,single
55,538.12,442.77,46.26,40.93,4.98,9.5761,45.0645,single
161,872.46,760.89,25.11,24.00,0.94,3.6180,7.7874,single
172,519.81,749.10,50.41,46.80,173.91,9.1675,61.1893,overlap
198,649.82,761.59,64.26,53.92,170.96,11.4962,114.5426,overlap
32,641.27,655.26,60.74,37.35,6.94,10.4671,70.9021,single
206,693.86,753.56,79.87,46.30,3.83,9.9347,151.9243,overlap
75,658.13,561.53,67.79,39.66,9.61,11.0562,93.7746,overlap
81,461.26,514.67,33.33,31.39,178.64,10.3003,17.9430,overlap
223,712.02,669.14,47.84,44.63,2.29,7.3192,52.5543,overlap
234,434.21,779.72,97.99,59.87,153.74,7.6313,295.7444,single
237,759.61,784.29,66.80,46.53,9.18,3.2275,106.8235,overlap
80,393.96,393.78,74.92,41.35,152.86,8.7870,119.3918,overlap
82,656.59,221.76,87.18,43.49,2.04,10.3545,170.0547,overlap
2,735.55,319.01,56.87,42.73,2.87,7.2908,71.0864,overlap
248,281.98,784.58,61.08,30.06,179.25,7.6072,57.6998,single
255,784.16,791.64,92.02,44.57,23.28,8.9068,194.1648,overlap
257,564.93,391.97,70.99,39.42,168.51,9.2326,102.2177,overlap
70,730.39,197.54,43.77,36.68,6.87,10.8529,36.1601,overlap
174,583.31,759.56,66.33,40.67,7.13,10.5946,92.0413,overlap
57,612.16,22.48,83.34,42.39,3.24,12.3787,151.4641,overlap
170,540.95,561.16,60.14,48.52,148.03,3.5965,90.2844,overlap
191,572.36,749.59,74.13,44.31,5.75,63.6155,125.2399,overlap
192,764.80,776.79,41.31,33.37,8.07,6.2973,29.2916,overlap
