气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,877.10,239.43,37.65,34.95,172.29,5.1383,25.4910,single
3,836.16,384.83,62.97,41.01,23.24,6.7490,83.6536,single
4,736.96,488.63,88.55,45.76,18.28,10.3934,184.5861,overlap
5,875.38,530.65,57.78,51.41,166.58,5.3978,88.2923,single
6,671.61,316.08,52.36,45.62,0.45,8.7540,64.3375,single
7,506.19,159.64,61.58,41.60,171.97,9.8622,81.1490,single
8,779.33,332.47,40.02,37.77,178.50,6.7667,31.1100,overlap
9,528.90,366.77,86.83,46.92,158.82,10.8636,181.9883,overlap
10,357.02,470.54,47.77,38.02,30.21,7.0477,44.6408,single
11,842.49,180.85,49.42,43.00,15.12,5.2894,54.0379,single
13,796.15,432.43,55.94,43.22,5.29,9.0474,69.5780,single
15,886.41,371.62,43.31,41.72,178.85,5.1112,40.2543,single
17,700.83,376.06,45.17,39.05,12.36,8.1570,40.9951,overlap
18,545.92,542.80,37.43,37.03,2.61,8.6556,26.6955,overlap
19,354.73,92.43,41.33,40.81,90.60,6.2546,35.8601,single
20,312.36,555.19,73.30,57.95,170.45,8.7551,160.1713,single
21,589.01,141.66,71.11,42.70,179.23,5.8658,111.1029,single
22,593.96,418.88,42.12,40.31,4.64,6.6747,36.7960,overlap
23,309.44,216.29,45.73,41.62,164.15,7.0579,44.7704,single
24,428.80,476.98,51.97,35.97,165.49,10.0687,49.9863,single
25,849.61,75.45,44.85,43.60,2.84,6.0595,45.1200,single
27,593.91,65.37,42.20,36.63,15.60,7.0724,33.5500,single
28,737.49,459.27,59.45,43.41,31.01,8.4659,78.9391,overlap
29,416.74,125.55,69.08,44.89,150.95,8.5611,110.1962,overlap
30,572.09,401.49,68.23,38.21,177.39,11.3854,91.5088,overlap
31,778.46,205.60,77.52,65.85,12.48,8.2252,203.5880,overlap
33,620.40,194.91,77.18,32.18,174.55,13.7084,98.6161,overlap
34,387.12,310.65,96.23,55.07,134.18,10.7550,262.3456,overlap
37,255.81,198.85,61.25,58.58,172.93,7.0099,113.0519,single
38,426.83,334.68,63.94,45.98,150.37,6.7509,96.7035,overlap
39,591.38,502.93,44.52,43.80,177.06,9.1050,44.6624,single
40,759.82,350.76,68.79,40.79,24.49,7.8293,99.3019,overlap
41,661.32,156.91,76.71,42.47,7.71,9.4547,128.5613,single
42,289.96,420.75,68.58,52.27,3.22,6.9575,126.4602,single
45,542.61,85.51,62.23,33.33,152.63,8.8231,66.3886,single
47,783.02,238.97,40.53,29.03,15.20,8.2910,24.5314,overlap
50,370.58,47.49,71.05,41.37,139.88,10.2325,107.4406,overlap
54,530.45,6.10,74.99,21.53,1.02,12.6582,62.2914,overlap
56,643.80,354.08,55.83,34.34,20.42,9.3410,55.0566,overlap
58,442.82,48.62,80.09,39.93,171.07,9.8775,131.7867,overlap
59,441.89,290.08,85.29,68.22,133.55,10.8788,255.2796,overlap
60,732.18,14.43,57.01,32.94,0.52,3.4322,55.0748,single
66,654.10,372.35,46.97,45.19,3.72,9.3399,51.2847,overlap
68,447.12,70.40,62.52,35.69,154.00,7.2684,71.7789,overlap
69,719.62,214.53,53.80,48.09,179.25,9.7680,71.6118,overlap
77,537.60,30.71,52.11,51.50,91.74,9.5364,71.9467,overlap
78,440.18,110.36,58.04,51.58,170.59,13.4126,89.3805,overlap
83,467.90,415.76,95.28,40.17,7.69,9.1932,187.6129,single
85,671.66,269.21,32.73,30.96,1.19,7.1169,17.0615,single
137,305.41,653.58,51.63,43.02,176.23,5.2617,58.9979,overlap
55,529.36,293.07,44.47,40.21,166.48,7.7827,40.9089,single
161,873.78,673.06,23.82,23.61,92.82,4.3049,6.8934,single
172,516.22,588.77,57.67,44.95,159.27,12.8285,76.9066,single
198,646.96,596.20,61.28,56.03,178.43,8.2414,108.2366,overlap
32,648.31,466.15,54.10,35.27,177.98,11.8490,53.1166,single
206,690.21,589.39,81.80,44.19,178.66,12.4622,152.1303,overlap
75,662.51,394.13,68.85,39.00,16.23,8.7242,95.1054,overlap
81,450.72,356.05,35.88,29.94,0.67,9.8834,19.8239,overlap
223,714.52,513.95,65.76,48.07,178.58,9.1589,106.9281,overlap
80,382.05,247.52,56.82,40.31,152.07,8.3446,66.9472,single
82,659.94,40.22,60.73,51.81,135.43,10.7107,98.2883,overlap
2,731.60,172.61,66.80,40.92,19.45,8.6178,93.9557,overlap
170,536.64,400.75,52.62,48.45,0.31,9.0591,69.0148,overlap
267,665.51,666.64,49.64,49.10,90.88,7.3854,62.2431,overlap
51,553.85,201.73,74.73,35.07,172.16,9.7293,100.7586,overlap
70,751.51,48.04,48.98,43.13,14.71,8.4387,53.2335,single
191,582.92,574.80,88.06,50.18,14.30,9.0983,200.1759,overlap
192,771.86,636.24,104.14,39.81,11.56,10.2373,222.0813,overlap
302,761.66,681.00,82.27,61.64,158.52,8.5115,214.6269,overlap
322,296.10,715.56,28.27,28.26,89.89,6.2770,11.6245,single
329,349.50,34.51,46.95,33.11,108.88,10.5223,37.5512,overlap
332,640.64,673.88,83.53,48.62,8.34,9.8248,174.5519,overlap
295,353.94,676.97,73.10,52.16,171.66,8.3167,143.3679,overlap
266,656.12,60.20,73.44,53.68,6.27,2.6247,148.9619,overlap
349,729.66,392.87,11.46,10.48,96.19,8.5603,0.7081,single
174,594.11,595.46,55.82,36.69,16.45,8.0074,58.8120,overlap
303,509.04,698.43,132.77,84.33,4.03,9.5855,764.7662,overlap
368,570.74,180.61,31.96,31.63,3.27,9.5029,16.6221,overlap
370,432.29,752.83,63.79,41.24,16.03,9.2903,86.3166,single
385,729.37,750.72,35.50,34.56,175.82,6.7645,22.4037,single
391,523.63,741.33,79.10,72.16,14.00,14.0600,232.2591,overlap
396,594.26,768.44,62.21,48.81,174.46,9.1723,97.1923,overlap
402,744.19,712.46,46.12,40.14,170.11,7.2207,43.9112,overlap
248,269.00,678.36,57.79,40.75,4.20,5.9570,70.0061,overlap
411,527.18,764.81,94.05,54.68,3.87,14.2278,248.8307,overlap
234,426.70,615.42,84.53,62.23,1.26,10.1867,228.7504,overlap
86,398.09,572.97,67.61,47.59,155.29,8.0892,111.9286,overlap
65,719.58,223.90,48.64,34.50,4.70,11.5891,41.9986,overlap
