气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,869.49,196.61,37.60,35.55,168.12,4.3976,25.8518,single
3,840.09,326.22,54.85,43.14,28.37,6.8615,66.7693,single
4,746.45,415.19,80.25,47.14,20.04,15.1022,156.2005,overlap
5,876.53,480.53,55.36,53.95,176.62,5.3657,85.0576,single
6,667.85,247.90,51.43,40.54,5.36,6.8231,55.1622,overlap
7,498.38,84.13,61.77,42.56,168.28,10.0674,83.5384,single
8,780.24,285.36,34.29,27.73,18.19,6.9369,16.7694,overlap
9,524.58,280.48,89.36,51.52,156.47,11.7777,211.6816,overlap
10,361.09,416.11,44.67,38.94,27.39,7.9360,39.9703,single
11,841.29,131.19,46.79,41.57,8.22,6.3959,46.8206,single
13,794.22,359.64,65.74,49.80,178.23,9.1987,110.7457,single
15,890.05,327.01,45.26,37.67,36.15,5.8270,39.6958,single
17,694.98,317.04,42.36,42.33,3.10,8.3331,39.0795,overlap
18,548.77,473.85,38.89,37.57,92.02,9.7483,29.2362,overlap
19,351.59,41.33,44.32,41.58,177.77,6.6368,42.0230,single
20,316.56,492.28,87.30,55.61,5.36,7.5161,218.0310,single
21,595.38,52.96,75.70,43.88,11.56,10.8171,129.3575,single
22,590.23,356.11,43.24,40.26,3.08,7.7097,38.7277,single
23,306.66,165.58,46.56,42.53,2.93,6.2397,47.4353,single
24,429.21,398.93,60.18,37.21,170.08,11.5665,69.3392,single
25,853.41,24.13,49.61,42.99,17.73,7.7540,54.4300,single
27,597.39,9.79,42.68,23.20,1.35,4.3249,21.7481,single
28,750.72,391.88,62.58,41.39,50.87,5.8838,83.4042,overlap
29,413.08,42.10,56.77,49.57,3.54,9.0199,82.1875,overlap
30,562.95,315.62,61.67,37.19,9.48,11.5609,72.7661,overlap
31,777.84,136.02,90.48,70.17,17.95,8.7779,295.4962,overlap
33,620.51,102.77,70.29,34.68,171.51,11.0473,88.1467,overlap
34,376.94,236.46,91.07,56.98,127.64,9.9057,243.1192,overlap
37,258.71,138.73,68.54,48.08,145.59,6.9445,116.2068,single
38,422.15,255.29,74.35,50.61,161.79,10.0039,143.9107,overlap
39,589.58,431.47,43.46,42.70,91.28,8.6719,41.4923,single
40,760.45,285.19,68.80,35.43,26.94,7.3821,86.2834,overlap
41,661.72,84.83,76.35,37.94,2.93,8.8006,113.7840,overlap
42,294.84,360.12,68.34,56.09,4.91,6.6665,134.7764,single
45,531.68,9.48,59.18,29.75,153.84,12.7346,53.6089,single
47,781.83,179.06,31.43,31.42,2.46,7.8063,15.9706,overlap
56,648.24,265.66,52.97,34.30,14.95,9.8869,49.5092,overlap
59,454.65,216.19,69.01,68.30,2.97,9.5313,167.3436,overlap
66,650.37,303.26,47.50,44.42,178.47,10.3129,51.5640,overlap
68,435.89,9.44,53.65,20.49,0.96,13.3659,30.3508,overlap
69,705.63,147.63,54.27,49.33,91.95,8.4626,74.7358,overlap
78,435.89,40.89,62.70,49.42,142.19,4.6975,99.9715,overlap
83,473.43,334.41,95.74,38.40,5.91,9.7804,181.0953,overlap
85,670.82,209.22,33.26,29.35,3.38,8.0358,16.7035,single
137,306.60,607.09,47.51,43.34,4.30,7.3100,50.3281,overlap
55,525.06,223.14,45.14,38.28,155.15,8.7852,40.1400,single
161,875.30,632.21,23.33,23.12,4.47,5.3393,6.4753,single
172,515.38,511.74,57.28,44.19,175.60,8.1136,74.5913,single
198,648.36,517.94,70.42,51.90,7.25,12.8877,132.4107,overlap
32,642.61,372.43,43.26,33.89,172.00,10.8125,32.6212,single
206,692.13,510.88,84.27,46.39,178.38,9.1086,169.4605,overlap
75,669.51,312.68,60.20,36.11,19.90,7.3786,67.3120,overlap
81,448.07,283.08,38.68,32.31,5.38,9.0823,24.8636,overlap
223,716.49,443.31,62.66,51.59,23.63,8.2716,104.1981,overlap
80,373.03,178.22,60.86,33.45,148.71,7.6912,63.7499,single
2,729.31,101.73,67.78,39.35,22.05,7.5891,93.0102,overlap
170,535.54,324.34,57.36,49.32,173.28,9.5613,83.4720,overlap
267,661.29,593.67,52.26,51.22,7.14,11.5678,71.9596,overlap
51,550.53,110.17,76.02,38.76,2.96,11.9829,115.2526,overlap
70,763.78,6.84,38.62,15.68,0.63,3.0340,12.0298,single
191,590.58,494.10,85.53,44.52,13.06,7.6388,167.5749,overlap
192,771.84,560.45,103.69,42.04,13.21,9.6354,232.5313,overlap
302,761.09,605.36,81.52,65.15,173.30,7.2447,222.7033,overlap
322,287.51,667.84,29.58,28.18,174.96,5.8678,12.6826,single
332,643.63,596.37,71.19,58.85,2.91,10.3357,153.4690,overlap
295,354.10,607.34,65.39,49.08,173.87,11.6155,107.9524,overlap
174,600.64,514.64,60.12,36.65,18.24,9.6912,68.1399,overlap
303,497.63,611.65,118.34,83.79,174.84,11.1498,603.6677,overlap
370,434.70,677.88,59.98,48.40,7.06,10.1858,89.5575,single
385,723.37,695.20,37.36,36.37,92.17,6.5877,26.1105,single
391,515.94,654.13,69.01,48.65,4.32,12.9159,119.1942,overlap
396,590.97,691.96,56.43,48.79,175.71,10.5238,79.9293,single
402,733.17,650.75,49.01,44.73,158.44,7.1814,55.2782,single
248,271.60,611.81,58.46,37.75,2.80,8.0609,66.3612,overlap
411,523.42,686.24,97.01,57.37,168.21,10.4446,277.7346,overlap
234,424.94,531.42,96.10,58.83,162.35,9.9065,279.5090,overlap
86,396.79,505.74,70.69,50.46,157.63,7.4732,129.7196,overlap
436,462.26,774.31,78.15,54.04,138.21,12.8983,169.7746,overlap
349,731.49,332.20,11.11,10.10,96.29,10.3359,0.6412,single
441,620.09,772.02,48.11,37.82,4.24,9.4902,45.0410,overlap
442,544.27,750.17,75.64,39.48,155.74,11.9397,116.2039,single
443,313.26,784.74,78.11,49.50,162.05,6.6662,155.3418,single
368,569.33,130.42,33.20,28.38,1.06,8.8615,16.0951,overlap
461,611.64,787.21,90.11,33.30,177.01,4.6205,139.1189,overlap
466,771.32,794.28,32.18,16.07,3.62,4.9134,8.5588,single
467,482.04,797.50,60.75,32.92,158.62,10.6814,62.5013,overlap
478,759.79,285.20,69.25,36.18,27.15,8.8807,89.2506,single
