气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,854.20,90.40,37.15,34.40,178.19,5.5636,24.4193,single
3,846.82,189.69,55.81,54.45,2.04,8.3526,87.2397,overlap
4,768.72,242.39,88.62,44.97,30.21,11.7054,181.7032,overlap
5,878.89,363.91,55.16,51.81,177.53,6.5096,81.0943,single
6,669.11,86.37,51.79,39.25,19.46,8.6116,54.1714,overlap
9,516.59,77.98,76.77,58.80,147.39,9.3957,178.2971,overlap
10,372.84,275.71,42.00,38.68,5.03,7.5685,35.0976,single
11,835.73,12.29,45.62,27.56,178.27,2.6567,29.5062,single
15,892.23,218.42,46.22,35.87,8.47,6.3008,39.4219,single
17,672.50,161.21,43.71,42.06,0.26,8.5959,41.3315,single
20,318.98,359.66,84.30,56.10,26.91,6.2060,205.0970,single
22,587.82,205.51,41.11,39.33,4.24,8.5936,34.1897,single
23,326.31,56.19,42.67,38.19,93.80,6.8266,35.7621,overlap
24,418.41,199.40,49.07,33.63,151.58,9.0123,41.6534,single
28,771.95,211.09,60.63,36.82,32.48,11.1118,69.6273,overlap
30,563.79,114.05,63.10,40.20,19.64,9.4864,82.3395,single
34,350.98,64.84,77.35,52.34,139.22,8.4877,161.1113,overlap
37,264.26,11.05,60.20,33.43,169.20,8.2958,62.3316,single
38,416.25,66.04,60.93,49.78,177.35,12.4279,95.0903,overlap
39,587.39,266.71,45.11,43.22,1.51,6.9558,45.2411,overlap
40,764.40,114.13,82.48,35.87,21.84,9.4002,125.5454,overlap
42,298.00,218.98,72.80,50.73,18.57,7.1272,138.3293,single
56,664.97,56.78,53.67,30.24,17.63,13.0999,44.8110,overlap
59,474.81,53.77,78.25,57.03,21.48,11.2146,179.6644,overlap
66,630.38,135.65,45.55,43.61,179.32,8.2060,46.5379,overlap
83,469.83,129.72,86.97,41.45,175.23,11.0989,161.2738,overlap
85,669.35,46.27,32.69,26.13,9.14,9.5602,14.3604,overlap
137,317.15,483.43,48.18,40.67,13.63,7.3619,48.5773,single
161,875.83,534.92,22.76,22.38,3.64,5.2394,5.9646,single
198,660.12,336.13,67.37,46.33,15.95,15.5505,108.1755,overlap
206,697.95,320.21,82.75,39.78,178.98,9.8445,140.1376,overlap
75,689.87,122.40,61.81,31.18,19.83,10.9625,61.2801,overlap
80,360.04,25.21,61.28,39.19,155.37,6.7861,75.7052,overlap
170,526.13,149.05,55.99,49.20,173.91,9.4470,79.3400,overlap
191,596.49,291.06,71.71,47.94,7.15,9.2449,126.8062,overlap
192,775.93,383.64,93.70,46.31,28.19,17.7527,209.1799,overlap
302,750.86,420.96,75.10,52.61,176.55,7.7970,152.6499,overlap
322,271.55,562.78,29.08,29.01,179.78,4.6351,12.6202,single
332,648.65,408.74,77.44,57.20,15.45,10.2327,176.4660,single
295,344.19,437.26,67.97,38.19,160.58,7.2274,90.7839,single
174,624.44,323.97,59.61,31.03,22.80,10.3643,56.7227,overlap
303,491.95,412.03,114.85,68.00,157.81,11.1667,461.4432,overlap
370,440.76,503.09,61.31,49.00,12.94,8.7940,94.7703,overlap
385,721.11,566.89,36.09,35.83,1.07,6.0995,24.0133,single
396,589.02,505.82,61.01,47.16,8.18,9.3221,90.3131,single
402,722.62,507.69,45.89,45.60,91.31,7.6085,49.4137,single
248,279.97,456.66,65.19,30.76,7.16,10.1178,67.2437,single
411,497.04,479.82,89.37,53.49,148.71,10.5166,219.8096,overlap
234,426.46,349.13,90.85,57.39,155.39,12.9488,243.7326,overlap
86,392.36,357.69,54.36,52.39,0.84,7.0251,79.6286,overlap
436,429.78,581.89,74.75,57.96,132.61,12.0017,166.6171,overlap
442,516.53,531.43,73.19,43.65,135.54,12.4157,120.2761,single
443,294.83,626.75,73.15,47.91,143.12,8.8017,131.8951,single
461,597.84,591.22,90.02,44.39,8.84,11.3236,185.0499,overlap
467,474.52,613.11,54.39,44.09,22.90,9.8171,67.1006,overlap
492,724.24,658.64,63.49,46.64,51.71,8.8535,96.7385,overlap
455,633.57,621.64,91.14,36.65,179.15,10.9856,156.6322,overlap
47,752.75,24.49,34.59,30.39,32.48,6.1109,18.7079,single
505,782.28,646.52,74.60,45.77,27.03,9.7332,131.0564,single
507,390.05,647.86,43.93,23.18,159.73,9.8425,23.0091,single
13,787.56,195.41,88.71,45.96,173.13,7.8859,186.0516,overlap
81,440.79,120.56,32.64,28.33,173.14,11.4855,15.5332,overlap
8,768.82,137.54,38.51,30.31,12.83,8.7527,23.1254,overlap
