气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,878.94,252.04,37.77,35.82,174.20,6.0730,26.2877,single
3,835.59,402.15,64.73,40.13,26.09,6.6610,86.4929,single
4,734.07,509.34,91.46,50.54,21.26,9.3779,217.4904,overlap
5,875.13,544.82,58.52,49.71,166.98,6.1047,87.5759,single
6,673.80,336.48,54.24,44.78,177.60,9.4648,67.7886,single
7,507.86,181.59,62.53,41.94,174.93,10.6812,84.3455,single
8,779.28,347.39,40.60,38.06,178.70,5.9755,32.2720,overlap
9,530.20,392.00,85.58,49.49,152.73,8.8944,186.4456,overlap
10,355.71,486.40,47.66,37.99,28.27,6.3800,44.4058,single
11,842.29,196.07,48.46,43.15,18.24,6.9517,52.1201,single
12,422.52,5.55,104.43,20.46,176.38,7.0514,114.8083,single
13,797.13,454.35,60.47,39.39,177.20,7.4018,74.0977,single
14,724.55,17.25,46.56,37.04,168.92,7.2063,41.3049,overlap
15,885.34,385.47,45.72,41.98,159.77,6.0242,45.1515,single
17,702.38,393.89,44.21,40.46,5.91,6.1711,40.6813,single
18,544.94,563.75,37.01,36.45,3.36,9.5174,25.6800,overlap
19,355.63,108.04,41.23,40.07,176.63,6.5506,35.0521,overlap
20,313.87,575.34,72.78,57.81,167.08,9.2189,157.5453,single
21,589.20,168.78,70.42,39.15,1.58,13.5062,99.8797,single
22,596.85,437.43,41.31,37.91,178.99,6.8893,33.2903,overlap
23,311.93,231.02,47.04,43.82,172.46,5.5546,49.8862,single
24,429.43,501.59,47.14,38.59,166.13,9.9119,44.1230,single
25,848.02,90.13,46.42,43.85,3.82,5.9824,48.6212,single
27,593.29,83.34,41.39,37.49,17.66,7.9540,33.0411,single
28,736.40,479.47,60.22,41.54,29.77,7.2560,77.4878,overlap
29,415.50,151.01,75.58,40.48,153.15,8.2422,118.9479,overlap
30,573.56,428.45,64.46,37.33,176.06,15.9058,79.8134,overlap
31,779.17,224.83,77.03,65.59,6.46,7.0382,200.2210,overlap
33,622.84,222.92,73.95,33.29,174.91,10.9210,93.6541,overlap
34,388.03,333.43,96.86,54.02,138.45,10.7252,260.7260,overlap
37,255.29,217.37,60.78,58.92,1.58,7.0167,111.9702,single
38,429.91,357.13,63.92,44.65,149.73,7.8205,93.8721,overlap
39,591.66,524.00,44.55,43.24,175.45,8.7131,44.1456,single
40,759.27,371.14,67.87,43.09,24.54,8.9679,102.1177,overlap
41,661.87,177.90,78.04,43.92,7.56,8.4014,137.6034,single
42,288.92,439.17,69.55,51.11,5.57,8.1862,127.1898,single
45,545.34,108.47,63.93,35.38,152.26,8.9662,74.3955,single
47,782.01,263.88,37.21,27.16,12.44,10.0144,19.3528,overlap
50,373.76,69.12,72.83,43.00,139.35,9.2660,117.3419,overlap
54,529.98,14.67,71.96,46.28,168.03,1.8618,123.2732,overlap
56,641.72,378.52,53.23,33.30,15.60,9.7139,48.5418,overlap
58,444.40,71.02,76.25,40.57,167.49,11.9679,121.3587,overlap
59,441.89,307.66,80.18,72.79,141.59,17.4285,240.7347,overlap
60,733.46,38.34,54.02,39.89,4.71,11.0539,59.8863,overlap
65,713.75,243.33,57.01,38.55,24.89,14.7212,64.4621,overlap
66,653.71,395.83,48.25,47.83,95.20,8.0984,57.2752,overlap
68,451.49,92.72,68.42,39.55,146.81,9.9267,95.2509,overlap
69,724.03,231.85,63.91,41.87,150.49,17.2260,87.9787,overlap
77,538.74,53.05,53.09,49.10,4.81,7.9412,71.2118,overlap
78,439.15,129.92,60.45,52.90,169.96,9.1093,99.4672,overlap
83,465.78,438.34,95.42,41.71,7.47,11.4586,195.3747,single
85,672.01,286.34,32.41,31.12,0.86,7.0675,16.8217,single
86,398.46,592.68,69.31,48.90,160.73,8.8980,120.8240,single
