气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,875.29,227.97,37.77,34.64,162.75,5.6969,25.4321,single
3,836.96,369.56,60.64,43.13,25.52,7.3835,81.6054,single
4,740.53,469.99,88.41,47.61,18.92,9.1667,191.4481,overlap
5,875.24,517.78,57.50,52.91,168.47,5.6545,90.0051,single
6,669.69,298.33,51.16,43.58,2.20,9.8826,58.6931,single
7,505.59,139.76,61.89,43.64,172.72,9.2562,85.9937,single
8,780.59,319.29,38.58,36.18,2.46,6.2008,27.7074,overlap
9,526.22,345.46,85.65,48.08,161.92,8.8742,181.4694,overlap
10,357.67,456.45,46.91,38.23,29.23,5.5557,43.2846,single
11,841.65,167.87,48.83,42.53,15.03,6.2549,52.1706,single
13,794.37,412.10,58.17,46.15,5.35,8.8961,80.3264,single
15,887.25,359.16,43.09,42.73,91.21,5.1453,40.8095,single
17,699.04,360.51,44.22,39.39,6.22,7.7252,39.6351,overlap
18,546.81,524.07,36.98,36.66,2.44,10.1558,25.7907,overlap
19,353.79,78.74,41.59,40.49,179.53,6.4082,36.0298,single
20,313.14,537.35,75.18,57.42,178.75,8.9647,166.9541,single
21,588.51,118.76,69.72,47.00,2.80,12.3665,117.5307,single
22,592.89,402.69,41.85,40.71,1.62,7.6454,36.6819,overlap
23,308.91,203.39,45.91,41.90,160.97,5.3446,45.4379,single
24,428.95,457.11,54.23,34.95,170.21,9.6001,52.8900,single
25,851.62,61.70,45.97,43.89,3.58,5.8613,47.7257,single
27,594.66,48.83,42.00,38.06,6.08,8.6908,34.5434,single
28,742.20,440.68,57.88,42.72,33.74,9.9626,73.6330,overlap
29,417.24,103.30,64.55,48.18,147.81,10.1845,103.2779,overlap
30,568.64,379.18,64.01,39.45,2.95,10.6593,83.1433,overlap
31,776.69,188.06,82.24,67.97,19.06,7.9935,236.4838,overlap
33,619.25,170.19,77.09,31.36,172.55,10.3686,95.8571,overlap
34,384.81,290.76,94.59,54.75,131.29,8.7883,252.0300,overlap
37,255.68,183.53,65.73,51.76,144.00,7.5208,115.0491,single
38,424.84,313.68,65.16,45.22,150.98,5.9700,98.7568,overlap
39,591.23,483.69,43.57,43.30,0.95,9.0258,42.2770,single
40,760.14,333.33,69.47,37.46,23.25,7.7291,92.9907,overlap
41,659.91,137.88,78.05,40.47,7.60,8.3744,126.8295,single
42,291.57,404.03,68.63,53.05,1.59,11.5715,128.5399,single
45,540.46,64.78,62.56,33.57,153.68,9.5240,67.5864,single
47,786.07,221.20,33.99,29.65,172.29,5.9901,17.6239,overlap
50,365.84,28.33,70.22,41.94,142.51,11.9719,106.4072,overlap
56,644.66,330.85,56.14,35.27,18.62,13.2302,57.1901,overlap
58,441.33,27.12,83.24,39.52,171.20,10.4522,140.8838,overlap
59,445.53,270.02,73.24,72.77,176.34,8.4546,200.8059,overlap
60,730.17,12.09,57.87,25.61,179.43,10.1079,44.1281,single
66,653.21,354.21,45.46,43.68,1.99,6.4995,46.4404,overlap
68,443.35,48.58,65.40,39.95,158.00,12.4088,87.9003,overlap
69,714.93,197.16,54.09,49.19,24.97,12.3978,74.0272,overlap
77,539.08,15.61,58.14,46.13,169.22,9.4640,80.2187,single
78,441.27,92.60,53.87,50.37,1.11,8.3852,75.1968,overlap
83,467.56,395.43,94.76,38.93,7.80,8.3657,179.8382,single
85,671.23,253.74,32.31,30.35,1.64,7.2528,16.3041,single
