气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,856.19,114.34,37.33,33.59,177.25,6.1481,24.0847,single
3,843.48,220.65,62.59,49.48,22.42,9.3141,99.7110,overlap
4,761.03,279.35,85.19,43.61,29.42,12.4317,162.8360,overlap
5,878.14,389.19,57.63,50.04,161.67,5.6951,85.5175,single
6,667.94,123.55,51.72,37.78,15.26,6.3494,51.9959,overlap
9,521.51,122.11,80.34,55.41,146.87,9.7514,184.0034,overlap
10,370.86,306.68,41.64,38.56,3.70,7.6549,34.3973,single
11,836.81,33.95,45.01,40.43,179.56,6.9098,42.1421,overlap
15,894.31,243.81,42.22,36.56,24.87,6.1851,33.5343,single
17,676.75,196.61,44.01,40.90,175.05,9.3568,40.7602,single
18,558.35,362.19,38.23,35.95,94.07,7.6094,27.0354,overlap
20,315.22,387.68,90.83,53.04,17.05,6.5224,225.1244,single
22,588.58,238.86,43.02,40.38,4.10,7.7856,38.4442,overlap
23,317.87,77.93,47.87,40.67,28.66,6.8535,47.9512,overlap
24,423.41,241.46,52.86,31.64,161.93,11.3719,45.4859,single
28,768.76,252.75,58.58,36.29,31.22,10.6287,64.0848,overlap
30,562.72,155.43,63.20,43.89,20.36,9.3353,90.1895,overlap
31,780.31,8.48,98.89,51.93,20.58,3.5668,261.2756,overlap
34,357.75,100.59,74.20,55.52,128.40,13.0317,157.2768,overlap
37,259.98,34.57,56.77,49.10,32.05,6.4076,81.4083,single
38,417.56,108.24,61.94,54.02,169.11,8.4162,106.6138,overlap
39,587.31,301.78,44.59,42.53,1.79,8.5270,43.5063,overlap
40,763.76,152.35,80.13,36.71,23.62,8.6490,121.2647,overlap
42,295.50,250.06,76.53,51.54,17.94,8.1663,155.3009,single
56,661.42,103.11,51.80,30.85,19.94,8.4083,42.5825,overlap
59,467.84,89.39,82.07,55.82,32.80,9.3282,193.4318,overlap
66,635.27,172.95,45.43,43.92,173.24,7.8417,46.6220,single
69,684.50,15.42,48.33,41.75,11.31,7.7584,50.1676,overlap
