气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,855.63,108.01,37.31,33.83,179.72,5.5043,24.2276,single
3,844.57,212.70,62.50,50.02,26.88,6.5227,100.5079,overlap
4,763.79,270.26,86.26,44.16,30.51,10.4249,169.0598,overlap
5,878.29,382.35,56.91,51.10,167.22,6.2116,85.1342,single
6,667.80,113.50,51.91,36.71,15.59,9.1913,50.8951,overlap
9,519.99,110.55,78.16,56.18,146.66,9.4249,176.5386,overlap
10,371.29,298.22,41.11,38.46,2.04,7.5724,33.4490,single
11,836.31,26.64,46.17,38.52,177.47,7.7051,42.2348,overlap
15,893.35,236.60,43.58,35.45,20.76,5.9284,34.6442,single
17,675.53,187.10,43.27,40.83,177.97,8.8964,39.3243,single
18,558.51,354.15,36.95,36.61,90.79,8.6330,25.7194,overlap
20,315.49,379.33,91.03,53.71,19.46,8.4934,228.9317,single
22,588.22,229.96,42.54,39.40,5.81,6.8749,36.6796,overlap
23,319.80,72.34,46.74,41.01,23.14,6.2383,46.0857,overlap
24,422.89,229.84,52.30,32.93,158.87,11.8334,46.3327,single
28,769.92,241.79,62.39,36.80,27.64,8.8649,73.7105,overlap
30,563.26,143.64,62.54,43.31,20.68,10.4103,87.1334,overlap
31,780.04,3.87,98.08,38.45,17.33,1.3596,190.2941,overlap
34,357.03,91.66,78.22,49.54,134.49,6.1647,155.9349,overlap
37,261.62,25.98,55.21,50.27,10.98,9.0661,78.8197,single
38,417.09,96.77,64.62,51.59,173.21,10.9323,110.8110,overlap
39,587.17,292.76,45.02,44.00,1.32,7.9762,45.8778,overlap
40,763.20,140.97,81.11,35.60,23.01,9.4551,120.4672,overlap
42,296.39,240.99,76.12,51.81,18.79,8.1674,154.4223,single
56,662.64,90.40,53.24,30.43,13.79,11.1290,44.3653,overlap
59,469.19,80.15,80.98,56.01,33.05,16.7992,188.9382,overlap
66,633.96,162.84,45.82,43.71,172.61,7.7104,47.2054,single
69,680.92,9.64,48.38,31.28,15.27,6.7890,37.6715,overlap
83,471.04,162.29,88.90,40.66,179.15,11.3704,165.3417,overlap
85,668.06,73.00,33.46,26.85,172.95,9.1512,15.4679,overlap
137,314.72,504.64,48.52,40.10,19.67,7.1248,48.5658,overlap
161,876.15,550.47,22.95,22.87,1.37,4.7460,6.1960,single
172,515.39,356.65,54.88,47.41,175.94,9.2897,73.4677,overlap
198,657.51,366.30,72.35,47.36,19.44,10.6907,127.5350,overlap
206,696.37,349.35,85.16,39.77,5.65,10.4653,148.3881,overlap
75,686.51,152.49,63.50,29.48,19.39,10.0445,61.1528,single
80,363.09,48.84,63.40,36.57,162.36,7.9373,75.6301,overlap
170,527.94,177.39,58.04,49.47,171.37,8.5992,85.7339,overlap
191,594.24,321.86,70.03,47.74,8.65,15.6228,120.4513,overlap
192,773.91,410.36,93.44,41.36,26.25,14.8419,185.7809,overlap
302,751.89,449.05,76.41,53.88,168.36,10.2911,161.8412,overlap
322,273.84,578.89,29.35,28.96,2.77,5.3303,12.8372,single
332,647.79,437.33,75.16,57.49,16.75,6.7191,167.0524,single
295,346.02,462.85,71.13,34.90,163.34,7.9768,90.8497,single
174,620.19,354.44,57.17,33.36,26.23,10.8954,56.1002,overlap
303,493.29,446.57,116.90,70.57,154.12,10.6310,496.1393,overlap
370,438.37,531.13,59.61,48.56,10.75,8.1353,88.7708,overlap
385,721.40,587.50,37.59,37.31,90.82,7.3748,27.1290,single
396,589.21,534.08,59.47,52.34,3.91,9.9981,95.2336,single
402,723.77,530.08,46.29,46.10,0.46,8.0820,50.8282,single
248,279.39,483.25,70.94,32.57,7.58,8.6141,84.3290,overlap
411,501.12,510.01,99.16,51.42,144.04,11.9935,260.0603,overlap
234,425.33,378.00,95.35,55.27,153.21,12.9170,258.5223,overlap
