气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,860.00,143.36,37.05,36.25,179.06,6.1511,25.5988,single
3,843.22,254.43,62.33,43.43,20.39,7.4131,86.8174,single
4,754.89,325.46,79.80,45.66,27.35,7.2187,149.5809,overlap
5,876.55,420.35,57.18,49.57,169.76,5.6487,83.3731,single
6,669.16,166.41,46.80,40.86,9.77,9.4118,46.0451,overlap
7,485.20,9.55,56.72,31.00,5.42,11.5720,51.2998,overlap
9,522.30,173.65,88.43,50.29,147.67,8.6781,202.3268,overlap
10,368.11,345.48,44.07,38.49,13.77,8.0331,38.4521,single
11,838.45,68.00,44.89,40.87,7.08,7.2229,42.3681,overlap
15,894.91,274.18,42.42,36.34,18.56,5.4913,33.6361,single
17,682.78,239.02,43.10,38.19,4.70,7.3089,36.4944,overlap
18,554.84,398.98,39.29,35.13,91.47,6.7808,27.9057,overlap
19,349.02,5.66,30.01,11.84,0.66,1.0891,5.4878,single
20,313.99,424.57,93.50,55.23,9.91,6.2666,248.4033,single
22,588.51,279.41,42.37,41.38,2.00,7.5372,38.2257,single
23,310.58,107.38,54.11,41.92,37.13,7.1737,63.1343,single
24,425.77,292.79,54.61,31.27,172.67,10.7979,47.9878,single
28,762.32,301.66,63.11,37.61,30.03,11.2027,77.0634,overlap
30,559.94,207.55,68.93,41.75,22.08,9.8405,102.0601,overlap
31,778.35,48.19,93.69,52.81,25.32,11.1900,238.4858,overlap
33,608.90,10.61,52.62,24.03,0.37,6.1717,34.2259,overlap
34,367.32,144.48,80.21,56.98,119.14,11.4575,188.5910,overlap
37,261.77,70.74,64.35,45.97,26.60,5.5043,97.9476,single
38,418.73,158.71,72.10,52.81,163.62,12.7436,141.2342,overlap
39,587.82,345.26,45.65,42.88,176.69,7.8337,45.9849,single
40,763.78,198.98,74.81,35.51,24.75,4.5237,102.2574,overlap
41,674.21,6.58,71.03,20.75,0.26,6.2996,53.8638,overlap
42,294.97,289.13,70.76,60.82,8.25,6.2242,156.6630,single
56,655.34,160.37,51.56,32.63,19.15,12.1449,44.6145,overlap
59,466.54,131.53,79.89,53.12,33.60,8.6654,174.4018,overlap
66,640.63,218.32,44.13,42.25,89.94,8.8422,42.3370,overlap
69,693.24,61.47,53.93,47.59,130.74,8.9955,71.2031,overlap
83,467.68,230.03,84.67,35.98,1.83,13.4491,132.6955,overlap
85,670.24,128.44,32.19,28.07,2.47,7.9276,14.9569,single
137,312.80,547.05,45.82,39.28,12.02,5.6604,42.4188,overlap
161,876.91,582.68,23.82,23.26,2.61,5.0835,6.7903,single
172,514.51,417.52,51.48,45.76,5.33,11.2977,62.3845,single
198,653.26,424.61,72.93,47.27,25.63,10.9885,129.3279,overlap
32,631.05,270.81,46.55,39.95,173.11,11.3300,44.5392,overlap
206,694.23,412.96,86.77,46.36,4.20,10.6878,179.5811,overlap
75,680.21,214.76,67.84,32.85,19.55,13.6891,77.7685,overlap
223,720.66,355.10,59.50,55.22,0.38,8.6909,100.5954,overlap
80,367.95,97.42,62.81,36.62,162.79,8.4244,74.3111,overlap
2,733.11,17.44,68.11,40.04,31.86,7.8500,95.5473,overlap
170,533.71,234.49,60.17,48.48,152.07,9.2607,90.2823,overlap
51,541.75,10.44,81.65,33.09,171.12,4.2832,113.4970,overlap
191,594.13,390.96,78.44,46.35,14.90,12.7859,146.7372,overlap
192,774.82,467.29,100.36,42.91,17.87,9.4255,222.3478,overlap
302,754.84,505.76,76.95,56.55,162.70,11.0894,172.2479,overlap
322,278.60,612.85,28.47,28.43,2.90,5.4964,11.8528,single
332,647.98,496.81,70.25,55.76,18.98,10.5411,141.5479,overlap
295,346.33,517.85,74.74,41.24,162.14,8.0990,118.5084,overlap
174,616.27,416.39,61.28,36.48,27.26,15.0404,70.4915,overlap
303,496.90,509.12,114.62,74.96,160.10,13.8133,506.6740,overlap
370,438.62,586.88,60.55,46.74,16.42,10.2859,88.1541,overlap
385,721.30,630.07,37.27,36.68,91.59,6.6605,26.2063,single
391,503.82,556.70,63.08,60.91,175.97,27.7119,124.6910,overlap
396,589.34,595.64,59.55,53.86,165.10,9.8051,98.2716,single
402,726.48,577.12,53.11,46.24,163.31,7.0483,67.0911,single
248,274.84,533.31,71.40,32.38,9.30,8.1819,84.9282,overlap
411,507.38,581.53,98.04,55.53,148.61,14.3037,274.5722,overlap
234,421.76,436.46,98.23,56.54,164.04,9.2374,280.6935,overlap
86,395.32,431.50,71.48,54.39,164.95,14.0735,142.9485,overlap
436,446.18,673.77,68.22,57.31,146.39,13.9575,137.2193,overlap
442,530.66,636.85,63.03,41.85,152.76,12.2702,85.5274,single
443,308.58,704.79,73.29,48.77,149.80,7.8049,134.7979,single
368,566.00,50.49,31.73,30.51,175.58,8.2982,15.7987,single
461,604.56,689.67,96.58,41.02,3.31,13.0683,196.8355,overlap
467,480.35,704.26,57.96,39.42,167.95,10.0537,68.1290,overlap
492,727.66,742.72,62.55,44.88,44.55,7.7870,90.3402,overlap
455,635.07,714.86,88.97,40.73,2.40,7.8975,165.8606,overlap
47,766.42,97.97,32.83,30.20,9.12,9.0515,16.7415,single
505,766.31,732.61,74.21,42.97,33.17,10.9019,121.7194,overlap
507,403.29,740.01,42.44,25.42,160.90,12.1960,23.5534,single
13,790.97,274.95,81.80,48.01,176.25,7.9945,165.2532,overlap
81,447.93,201.07,38.43,34.25,173.66,8.3059,26.0211,overlap
8,772.35,218.68,43.34,30.58,10.03,7.6804,29.5554,overlap
525,341.32,758.64,80.21,41.17,3.29,10.7654,136.2761,single
528,240.14,785.13,44.19,36.66,4.65,2.8708,36.8276,single
531,771.77,542.42,43.39,34.42,34.18,8.6511,33.3434,overlap
55,516.94,142.75,46.29,38.51,135.85,7.4332,42.4443,overlap
539,704.13,781.91,52.78,43.68,172.78,4.0755,62.5914,overlap
546,839.37,785.13,54.67,30.87,0.02,5.7263,47.4629,single
497,707.13,68.58,42.16,32.88,104.24,2.8659,30.0562,overlap
267,661.58,498.00,47.26,43.00,98.45,12.2378,49.4196,overlap
554,725.15,38.11,40.32,25.07,157.37,7.1437,20.9732,overlap
555,678.83,789.49,74.83,33.27,22.19,8.9450,95.8427,overlap
556,767.91,756.00,38.69,34.71,13.85,4.9790,26.7375,overlap
557,670.61,128.53,31.65,27.96,0.84,8.2225,14.4119,overlap
558,314.56,424.52,94.07,55.28,10.20,0.0000,251.7045,overlap
