气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,855.54,106.57,37.27,33.26,0.95,5.9813,23.7667,single
3,844.68,210.83,63.04,50.55,25.00,7.7163,103.3558,overlap
4,763.91,267.80,86.82,44.25,30.26,10.1751,171.5922,overlap
5,878.43,380.85,57.11,51.43,167.47,5.9105,86.3043,single
6,667.97,111.52,51.82,36.69,15.91,8.6127,50.6866,overlap
9,519.79,107.31,79.67,55.69,146.95,11.3782,181.8790,overlap
10,371.43,296.36,41.21,38.20,2.54,7.2681,33.3709,single
11,836.36,24.95,46.37,38.26,177.58,6.5017,42.3193,overlap
15,893.36,235.24,43.52,35.21,19.94,5.4743,34.3142,single
17,675.35,184.93,43.08,41.45,178.87,8.7899,39.5847,single
18,558.66,352.22,36.89,36.61,90.51,7.4991,25.6263,overlap
20,315.93,377.54,90.64,53.73,20.71,7.3336,227.1190,single
22,587.88,227.97,42.61,39.30,9.09,7.7135,36.7165,overlap
23,320.21,70.65,44.53,41.12,10.00,6.3972,41.9410,overlap
24,422.27,227.18,52.08,32.96,158.98,10.1579,46.0035,single
28,770.34,239.67,61.52,37.53,27.51,10.6591,73.0882,overlap
30,563.42,141.05,63.02,43.36,21.48,10.3314,88.5941,overlap
31,781.07,4.81,91.77,33.80,15.19,8.2663,146.4538,overlap
34,356.26,89.86,78.97,50.73,135.24,7.9664,162.7737,overlap
37,262.04,24.14,54.22,49.95,7.73,6.7630,75.5335,single
38,416.96,93.53,62.25,51.94,174.66,12.7384,103.5485,overlap
39,586.73,290.61,44.66,43.59,179.88,9.4285,44.7159,overlap
40,763.10,138.85,81.09,36.05,23.08,8.8179,121.9576,overlap
42,296.45,238.93,75.82,51.74,20.08,8.1129,153.0418,single
56,662.78,87.25,52.55,30.38,15.03,12.9779,43.1572,overlap
59,470.30,78.18,82.61,56.97,32.16,7.6978,200.0453,overlap
66,633.66,160.76,45.84,43.20,174.19,8.9907,46.6913,single
69,679.98,8.10,47.91,30.10,12.12,7.4921,35.5464,overlap
83,470.82,159.40,90.23,40.07,177.85,10.3926,167.8505,overlap
85,667.78,70.65,33.43,26.63,172.32,8.3412,15.3053,overlap
137,315.17,502.91,48.34,40.51,19.32,7.1839,48.6912,overlap
161,876.02,549.13,23.03,22.90,1.76,5.9523,6.2477,single
172,515.11,354.08,54.15,47.06,174.50,10.6181,71.0018,overlap
198,658.57,363.72,69.38,48.81,17.81,9.5438,120.8791,overlap
206,696.75,346.87,85.98,39.21,5.03,9.1928,149.1515,overlap
75,687.10,149.96,64.56,29.55,19.03,10.2730,63.3658,single
