气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,879.12,253.57,37.85,35.79,174.85,6.4120,26.3748,single
3,835.24,403.75,64.98,39.91,26.22,6.8121,86.6868,single
4,733.27,511.45,90.11,51.09,21.54,8.5078,213.4466,overlap
5,875.22,546.38,58.51,49.39,168.39,6.1615,86.9796,single
6,674.07,338.81,54.53,45.65,177.59,8.0355,69.8202,single
7,508.04,184.05,62.57,41.41,175.71,9.3682,83.4166,single
8,779.09,348.92,40.90,38.17,177.92,6.0079,32.8410,overlap
9,530.78,394.06,86.31,50.28,153.50,9.4651,192.6929,overlap
10,355.74,488.02,47.58,38.20,27.94,7.3766,44.4843,single
11,842.22,197.93,48.39,43.00,17.59,6.6333,51.8036,single
12,420.01,6.24,92.06,22.53,177.93,7.1943,98.2408,overlap
13,797.67,456.09,60.89,38.78,176.11,7.1838,73.9737,single
14,724.71,18.99,46.63,37.38,168.21,7.7655,41.8151,overlap
15,884.99,386.94,46.00,41.92,158.96,5.9671,45.6360,single
17,702.44,395.54,43.71,40.20,5.40,8.1340,39.5095,single
18,544.69,566.01,37.27,36.51,2.92,8.3564,26.0974,overlap
19,355.68,109.74,40.91,39.13,173.88,7.7014,33.6928,overlap
20,313.94,577.71,72.53,58.12,166.58,7.9068,157.3018,single
21,589.35,172.23,71.18,39.52,2.02,11.4528,103.0187,single
22,597.46,438.76,40.84,38.12,178.27,6.8155,32.7166,overlap
23,312.26,232.38,47.62,43.52,172.57,5.7910,50.7673,single
24,429.56,504.10,47.21,38.20,165.27,9.4346,43.7880,single
25,847.74,91.59,46.46,43.90,5.57,5.9732,48.7523,single
27,592.79,85.31,41.09,36.86,19.40,7.2569,32.0159,single
28,736.91,481.54,59.82,41.27,31.88,8.6884,75.9693,overlap
29,415.68,153.10,75.96,39.54,152.95,10.2740,117.3741,overlap
30,573.70,431.91,65.69,35.83,175.69,11.6983,79.5605,overlap
31,779.55,226.77,76.56,65.61,6.13,11.0999,197.8643,overlap
33,623.17,225.64,73.47,33.51,175.68,12.2855,93.0727,overlap
34,388.14,336.10,96.60,53.08,138.49,8.0449,254.8286,overlap
37,255.05,219.08,61.45,58.63,1.75,7.2979,113.8882,single
38,429.99,359.29,63.82,43.91,150.56,10.8267,91.9894,overlap
39,591.59,526.16,44.57,43.12,175.71,8.7601,44.0723,single
40,758.74,373.34,67.99,43.36,24.91,8.0910,103.1283,overlap
41,662.32,179.76,77.86,43.66,8.22,8.4692,136.1435,single
42,288.95,441.25,69.53,50.85,5.96,7.9323,126.4581,single
45,545.74,110.77,63.88,35.82,151.71,10.1272,75.2133,single
47,781.44,266.66,37.42,26.66,14.62,12.8452,19.2035,overlap
50,375.03,70.97,73.60,43.68,139.79,10.4793,121.7259,overlap
54,529.89,14.76,71.43,50.54,162.88,4.6940,132.6700,overlap
56,641.38,381.13,52.39,33.34,14.91,14.5966,47.0693,overlap
58,444.45,73.80,75.45,40.38,167.10,11.3894,118.2622,overlap
59,440.83,310.65,77.91,74.45,170.13,22.7902,232.5142,overlap
60,733.60,40.88,54.24,39.69,6.95,11.2831,60.0642,overlap
65,712.41,245.86,55.74,38.77,21.93,12.1220,61.9668,overlap
66,653.33,396.88,48.75,45.63,9.39,1.9550,55.8021,overlap
68,452.95,95.85,69.60,37.93,145.37,19.9197,94.5246,overlap
69,726.23,234.22,64.84,44.99,158.75,3.1708,97.3058,overlap
77,538.72,55.04,53.04,49.21,5.14,9.5019,71.2171,overlap
78,439.77,132.26,61.70,51.94,166.83,11.8103,101.7261,overlap
83,466.61,440.88,95.82,41.55,7.85,8.9301,196.2463,single
85,672.06,288.13,32.40,31.13,0.56,7.3189,16.8167,single
86,398.84,594.74,69.64,49.00,160.79,8.1781,122.2795,single
137,306.14,669.15,51.66,43.79,177.31,5.8295,60.1194,overlap
55,531.03,315.99,46.99,39.33,156.05,8.7745,44.6795,single
161,873.17,685.96,24.71,24.04,5.88,4.5536,7.5549,single
172,517.02,614.03,55.87,45.53,161.08,9.1287,73.1243,overlap
198,645.60,621.88,59.81,54.57,178.57,11.6451,100.4382,overlap
32,650.51,496.93,63.26,34.40,178.20,13.0598,70.8412,single
206,690.63,614.50,84.70,40.98,2.46,9.5199,151.2526,overlap
75,659.34,421.44,68.69,34.92,13.64,8.6297,84.7500,overlap
81,453.62,382.09,33.38,30.92,2.07,9.6457,17.7195,overlap
223,715.05,536.66,64.71,46.47,175.20,9.3438,100.0896,overlap
234,428.90,641.87,88.90,59.39,4.00,8.9104,241.5011,single
80,386.09,271.13,59.68,41.49,149.65,11.0199,76.0121,single
82,657.79,68.12,61.01,45.63,131.61,6.2433,87.3912,overlap
2,732.44,195.37,61.69,40.50,17.65,10.1994,79.2939,overlap
170,538.92,425.23,56.57,48.93,173.01,9.8100,80.5506,overlap
267,666.91,691.17,49.57,46.38,176.38,8.5003,58.6287,overlap
51,554.81,230.51,77.05,34.15,169.12,10.5827,104.2993,overlap
70,748.31,70.07,48.63,43.00,17.80,7.3746,52.3191,overlap
191,579.58,602.90,82.32,49.84,14.20,9.7880,173.7758,overlap
192,771.84,662.62,107.31,45.00,13.85,9.7156,266.5779,overlap
302,762.86,705.07,86.04,60.99,154.07,10.9316,232.2545,overlap
322,299.22,732.75,30.84,26.28,159.87,6.2243,12.8570,single
329,353.54,57.45,43.40,34.02,109.61,10.5344,32.9717,overlap
332,640.40,699.87,84.97,46.99,7.40,10.6420,174.5683,overlap
295,352.94,699.80,74.11,52.30,174.72,15.3831,147.7699,single
266,653.92,88.81,75.87,45.58,17.02,2.1585,134.9844,overlap
349,727.85,413.42,10.55,9.29,97.31,5.6425,0.5318,single
174,590.63,620.14,52.36,36.22,15.47,8.5745,51.0788,overlap
303,513.13,727.40,132.57,83.34,4.86,9.7964,753.5708,overlap
368,569.65,201.39,31.41,31.34,90.04,8.4322,15.9113,overlap
370,433.53,773.99,62.98,46.12,8.60,8.9555,94.1230,single
385,730.92,770.87,35.55,34.63,178.02,7.1220,22.5101,single
391,523.08,770.34,84.22,52.04,169.31,3.9168,189.9372,overlap
396,596.46,785.96,60.10,38.73,176.04,6.2999,71.9735,overlap
402,747.41,731.73,46.75,43.06,0.60,7.9514,48.4250,overlap
248,268.90,697.68,57.83,40.73,3.77,7.8654,70.0786,overlap
411,523.83,789.79,79.95,34.77,3.98,31.3385,114.3451,overlap
300,606.43,6.79,37.04,15.19,0.68,25.6373,10.7171,single
