气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,865.95,176.31,36.75,35.56,177.14,5.3873,24.7017,single
3,841.48,297.92,54.93,41.97,18.59,7.8417,65.1511,single
4,749.49,379.59,77.43,49.72,21.23,9.7979,153.3484,overlap
5,876.03,456.26,56.10,52.16,2.79,6.5074,84.4378,single
6,667.14,216.73,51.79,42.72,6.12,6.8995,58.9362,overlap
7,493.92,49.09,61.46,41.65,162.31,10.0217,80.9277,single
9,523.44,235.85,90.34,47.17,155.16,11.8177,198.0685,overlap
10,363.80,389.36,43.83,39.56,18.02,9.0806,39.0983,single
11,840.33,107.75,46.61,41.86,17.67,5.7675,46.7910,single
15,892.67,306.03,43.49,38.07,8.89,5.0163,37.0522,single
17,691.00,290.92,41.92,34.11,11.26,9.2191,30.8428,overlap
18,550.37,444.55,40.16,34.69,91.05,8.9408,28.7823,overlap
19,350.54,18.05,42.70,40.93,177.96,5.6890,38.3913,single
20,314.80,464.95,89.20,56.17,4.60,7.2717,229.9179,single
21,597.93,16.18,83.54,39.11,5.20,6.6703,140.4269,single
22,589.60,326.78,44.52,39.89,10.88,8.1285,40.6641,single
23,307.90,143.59,54.49,40.91,23.44,6.4130,62.4865,single
24,429.75,357.24,60.27,38.13,165.45,11.9301,71.2630,single
25,853.58,10.08,51.25,24.30,1.09,2.7876,32.8429,single
28,753.43,355.31,57.93,41.44,33.17,9.3252,71.5529,overlap
29,408.86,7.83,55.78,32.12,9.15,4.7161,51.4227,overlap
30,561.85,274.48,64.28,40.64,17.16,11.4552,86.3798,overlap
31,775.96,102.15,92.42,63.75,17.66,9.1099,280.1482,overlap
33,616.58,60.86,65.62,32.08,177.33,14.4369,71.0677,overlap
34,372.46,199.72,83.54,52.60,122.09,10.2814,188.8324,overlap
37,264.40,112.41,69.59,46.73,157.60,7.1469,116.4148,single
38,421.52,218.13,73.43,49.06,156.92,9.5474,136.0923,overlap
39,588.88,398.16,44.12,42.96,179.13,10.7316,43.0237,single
40,760.87,253.52,73.01,36.46,27.39,7.5373,99.9898,single
41,664.79,49.81,70.60,36.24,2.61,9.9037,92.9341,overlap
42,294.98,334.82,68.69,60.13,4.65,7.2773,145.9648,single
56,651.11,225.02,53.80,33.44,14.50,10.5266,49.8102,overlap
59,458.59,185.95,72.17,65.39,23.55,8.9796,175.2232,overlap
66,647.15,271.39,46.12,43.48,2.52,8.7069,47.5659,overlap
69,702.36,113.25,55.09,50.34,100.49,7.2857,78.5964,overlap
78,431.07,9.61,70.64,51.00,142.09,5.1369,130.9319,overlap
83,474.55,294.39,91.04,37.93,3.12,11.5552,161.7128,overlap
85,671.06,178.86,33.40,28.78,7.09,7.8519,16.5225,single
137,310.36,583.65,44.95,43.43,91.57,6.9786,45.1457,overlap
55,522.37,190.99,46.04,36.43,144.94,8.3014,39.7246,single
161,876.21,613.10,23.26,23.08,92.63,4.9480,6.4244,single
172,514.82,475.45,54.04,43.60,4.75,9.4244,65.5145,single
198,650.31,483.25,70.48,50.29,15.56,9.0437,128.5232,overlap
32,637.12,334.23,52.08,31.78,164.17,9.8958,44.3433,single
206,693.13,473.27,86.60,47.06,178.92,9.3080,181.5974,overlap
75,674.44,276.00,68.04,36.10,22.52,8.9346,85.9757,overlap
223,719.35,410.72,63.55,52.82,27.74,8.1088,109.7509,overlap
80,370.07,148.77,64.12,32.74,150.56,7.4965,69.2660,single
2,729.31,70.30,69.17,41.93,27.76,12.1199,103.2025,overlap
170,532.50,290.25,60.51,47.37,157.27,8.7128,89.2224,overlap
51,545.86,69.50,73.94,45.48,179.15,11.5355,127.8942,overlap
