气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,858.34,132.68,36.74,35.58,178.13,6.5535,24.7087,single
3,843.35,242.28,64.07,45.14,23.44,6.1750,95.3312,overlap
4,757.49,308.03,81.49,46.15,27.64,10.9608,157.6874,overlap
5,877.34,408.97,57.35,48.84,162.90,5.5149,82.6390,single
6,668.00,151.67,50.36,38.76,7.47,7.9592,50.5679,overlap
7,490.96,5.33,32.69,11.66,0.50,2.6630,6.4112,overlap
9,521.37,153.73,84.12,50.66,148.96,11.7959,184.4424,overlap
10,369.36,331.14,43.45,39.62,6.12,7.0150,38.4763,single
11,838.20,55.47,44.05,39.83,4.73,7.0973,39.7639,overlap
15,895.17,263.31,42.76,37.33,28.92,5.4025,35.1247,single
17,680.48,223.40,44.36,39.63,174.80,8.3075,40.1197,overlap
18,556.55,385.61,38.34,35.49,92.79,6.1450,26.8329,overlap
20,314.61,410.86,94.69,53.93,14.07,7.0364,248.7565,single
22,588.59,264.32,42.97,40.45,5.67,8.1341,38.4248,overlap
23,312.44,94.35,54.28,39.86,35.74,6.6033,60.4055,single
24,425.27,274.05,53.43,31.03,167.96,10.2574,45.5815,single
28,765.63,283.10,65.30,36.04,28.15,8.3117,79.0625,overlap
30,560.87,186.69,70.22,41.80,28.11,10.1813,106.0527,overlap
31,780.04,33.40,93.83,53.22,23.41,6.4742,241.0486,overlap
34,363.99,129.68,74.52,56.66,118.71,15.5645,161.8583,overlap
37,258.98,57.74,59.63,46.26,38.01,7.1677,84.6078,single
38,417.77,140.22,67.99,51.84,165.61,9.2379,123.2809,overlap
39,588.02,328.92,44.66,41.89,179.49,9.6051,42.9701,overlap
40,763.54,181.34,76.17,35.33,25.18,9.7223,105.4663,overlap
42,295.03,275.97,73.18,56.06,13.50,6.1538,154.4392,single
56,656.95,138.74,51.16,30.87,19.84,10.0574,41.5771,overlap
59,466.12,115.54,79.72,52.34,32.58,8.0964,171.1341,overlap
66,638.92,201.59,44.37,42.87,90.96,8.1201,43.4125,overlap
69,690.32,43.55,54.98,46.24,163.60,9.8268,71.9026,overlap
83,467.46,209.32,85.83,38.03,2.67,11.9598,144.1417,overlap
85,669.69,112.11,32.87,27.42,1.29,9.4798,15.2377,single
137,313.21,534.79,46.69,38.86,15.27,5.6840,43.5716,overlap
161,876.83,572.99,23.45,22.98,2.81,5.0304,6.5049,single
172,515.00,399.72,50.92,45.88,2.10,9.6332,61.2167,single
198,655.57,408.93,70.62,47.74,20.88,7.0675,122.4838,overlap
206,694.46,393.67,87.91,46.22,4.10,9.6985,183.7423,overlap
75,682.73,195.50,67.57,29.59,22.74,11.2057,69.4869,overlap
223,721.81,338.52,61.04,55.66,177.38,11.6802,106.6983,overlap
80,366.48,83.58,61.20,39.28,162.97,10.7472,75.6973,overlap
2,732.46,4.72,67.25,34.83,20.21,1.3086,81.0341,overlap
170,530.88,218.19,55.45,47.75,161.21,8.0628,75.5219,overlap
51,532.07,5.47,70.95,14.66,0.39,28.3477,37.9512,overlap
191,593.09,370.11,75.05,46.59,17.37,10.8187,135.0052,overlap
192,775.73,450.17,100.66,44.75,18.89,11.2417,233.3042,overlap
302,753.93,490.03,74.56,57.40,159.21,8.9494,164.1625,overlap
322,277.16,602.40,28.97,28.58,178.46,5.7306,12.3383,single
332,647.43,478.49,71.13,56.24,17.70,11.5319,146.4050,single
295,347.46,499.76,73.21,38.99,160.88,8.4958,107.5206,single
174,617.52,397.94,58.96,37.50,26.72,11.3425,67.0510,overlap
303,495.62,490.79,116.47,72.52,158.49,8.2583,506.1054,overlap
370,440.09,571.31,59.78,47.29,13.97,6.3002,86.9456,overlap
385,721.21,617.26,37.10,36.93,3.26,7.3317,26.1577,single
391,506.69,539.39,70.76,60.02,175.98,4.2546,154.6162,overlap
396,588.79,576.01,60.04,55.32,169.24,10.4412,102.5859,single
402,725.14,562.80,51.39,47.15,172.12,7.1361,64.0609,single
248,275.35,518.84,71.67,31.54,8.94,7.7837,83.3432,overlap
411,505.70,560.49,100.10,48.89,148.18,11.6107,252.0353,overlap
234,425.99,420.31,94.06,53.83,157.65,9.7607,244.9980,overlap
86,396.44,416.41,70.14,49.83,165.28,5.2910,126.1278,overlap
436,442.22,656.08,67.77,56.05,150.27,12.2605,132.4563,overlap
442,528.09,616.18,64.09,42.08,151.99,10.3352,88.9127,single
443,306.78,687.48,72.40,49.60,145.58,10.1900,133.7495,single
368,565.00,35.41,32.43,28.61,174.58,7.5385,15.4786,single
461,604.34,669.82,96.95,41.86,5.04,11.7672,202.4129,overlap
467,480.30,686.29,55.29,41.76,176.32,10.2397,65.6746,overlap
492,726.52,725.63,62.81,46.30,43.25,8.5142,93.9509,overlap
455,635.13,696.50,87.21,40.39,2.46,8.6621,158.0259,overlap
47,761.30,82.11,29.91,29.47,1.69,8.8559,13.5664,single
505,769.06,715.17,73.85,44.15,30.38,8.1654,123.8810,overlap
507,400.72,720.96,42.37,25.41,158.05,9.8074,23.4624,single
13,790.23,259.35,88.47,48.51,175.94,8.7448,195.3259,overlap
81,447.01,185.23,36.74,32.30,5.85,6.4466,22.4285,overlap
8,772.15,202.71,42.66,34.75,12.81,6.5554,32.5349,overlap
525,342.13,741.37,77.86,41.43,3.29,9.9403,129.2034,single
528,239.98,775.86,42.59,39.81,179.71,5.9621,37.1496,single
531,772.52,530.81,39.04,33.53,22.53,5.5730,26.2952,overlap
55,516.52,125.99,40.56,40.65,167.52,12.6668,34.4078,overlap
539,703.10,765.01,51.70,42.24,175.92,7.8324,58.0826,overlap
546,834.40,796.98,65.51,48.22,142.86,22.6831,106.4610,overlap
497,705.50,53.31,37.56,31.94,95.38,10.5019,23.1904,overlap
554,721.08,20.83,41.59,25.42,149.10,12.6315,22.6224,overlap
555,682.94,771.98,81.46,35.58,21.55,11.6267,121.4415,overlap
556,768.05,743.59,40.12,38.92,6.02,5.2786,32.2238,overlap
562,452.60,680.75,45.39,38.52,2.85,9.8952,40.8353,overlap
570,831.23,782.32,78.39,40.71,1.31,37.8757,128.6958,overlap
32,626.64,250.52,49.19,42.03,172.35,11.4785,52.3166,overlap
577,478.83,789.41,81.51,39.89,165.51,7.5790,136.3539,single
587,783.17,787.45,58.59,26.37,0.99,8.0698,46.5635,overlap
267,662.54,480.11,46.62,40.97,101.11,8.0515,45.8135,overlap
591,669.94,112.14,33.14,27.07,2.09,10.6914,15.2941,overlap
593,731.83,17.02,64.93,31.36,0.24,0.0000,68.0251,overlap
