气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,826.07,219.03,52.83,41.88,33.77,5.8612,60.1380,single
9,568.50,122.34,46.64,46.02,177.48,8.8809,51.4977,single
10,411.06,257.67,66.36,44.81,162.54,11.1248,101.5182,overlap
20,314.68,340.71,46.47,44.07,167.34,5.6059,48.9611,single
22,594.27,240.84,40.42,36.05,90.88,7.9749,30.2963,single
24,437.66,191.85,100.40,60.34,9.03,11.3883,312.9487,overlap
28,740.15,244.46,55.93,44.71,174.60,8.7661,71.9587,overlap
42,368.38,233.57,41.42,40.99,0.09,6.3101,36.1774,overlap
59,515.84,76.39,66.78,44.63,0.40,9.7165,102.3824,overlap
66,642.96,162.39,117.31,51.89,0.98,10.2128,367.4101,overlap
161,820.42,545.17,60.66,48.40,25.29,7.5340,91.6208,single
198,660.42,362.61,69.00,59.65,169.73,9.8972,146.1088,single
75,721.02,194.24,49.27,39.84,170.00,9.0292,49.7629,single
170,575.36,180.62,71.65,40.54,10.93,16.5138,107.0868,overlap
191,571.64,302.93,57.83,40.82,144.85,9.6827,70.2252,single
192,721.44,411.26,67.94,37.06,44.21,7.5444,88.0043,overlap
302,707.40,439.58,65.55,26.96,11.59,9.5067,59.5997,overlap
332,586.78,403.91,96.02,48.83,12.14,11.8087,231.6165,single
303,522.10,374.13,61.76,44.64,9.91,9.7557,87.6096,single
370,415.85,479.00,103.40,44.89,158.16,7.7555,246.9449,overlap
385,650.54,572.26,55.01,45.22,171.02,10.0840,70.3915,overlap
396,539.69,494.67,40.61,37.91,4.30,8.0275,32.1643,single
402,698.25,501.02,52.65,45.46,159.03,8.6385,64.8417,single
411,474.25,466.29,38.29,36.44,161.98,5.5655,27.4930,overlap
234,436.13,291.80,62.61,58.05,12.08,7.5759,117.0574,overlap
436,406.49,512.23,87.76,48.69,150.58,12.8152,192.9402,overlap
461,538.82,566.74,28.92,27.61,2.43,8.4564,11.8811,overlap
467,442.92,564.77,67.17,52.66,151.86,12.1096,122.2287,overlap
492,658.11,616.62,68.62,40.74,175.53,10.8229,98.6679,single
455,597.10,585.25,39.79,40.09,88.93,8.4059,32.6638,overlap
47,768.17,85.00,88.20,62.94,30.12,6.7883,251.9306,overlap
505,710.34,642.89,55.51,47.82,37.83,8.5266,75.8223,single
525,276.59,600.41,78.35,47.26,3.07,8.9036,149.2603,single
555,600.66,647.26,66.41,38.49,150.10,8.9512,87.3476,single
595,717.04,711.15,84.09,56.46,15.88,8.7426,205.4169,single
603,419.30,697.37,60.65,39.38,14.95,8.5220,74.5244,single
567,460.22,652.62,67.90,41.03,160.01,10.2014,97.3194,overlap
18,560.71,350.61,32.14,30.56,90.52,8.4815,16.2468,single
651,884.82,361.89,39.03,34.92,25.41,5.6846,27.3739,single
652,738.07,368.66,56.02,44.14,8.57,8.1847,71.2529,single
653,354.42,624.94,43.01,38.63,9.62,7.3895,36.7683,single
654,847.83,327.12,45.22,38.62,25.67,6.2758,40.6192,single
655,537.90,744.06,38.53,36.27,6.85,9.3088,27.6975,single
656,803.43,637.35,67.80,52.00,147.38,8.1462,122.9686,single
657,875.58,523.49,60.48,36.96,21.74,7.2733,69.5469,single
658,873.10,668.60,58.82,50.46,168.26,8.5141,89.8087,single
659,752.61,647.27,23.75,22.87,3.01,7.0430,6.6364,single
660,569.66,458.15,66.70,37.30,168.12,10.3881,85.3531,overlap
661,406.58,766.17,77.70,49.78,169.00,7.9822,154.6250,single
662,784.45,484.19,36.98,34.90,178.28,8.0541,24.5581,overlap
663,676.18,427.20,33.05,31.65,4.79,6.2695,17.7922,overlap
664,255.81,365.78,78.54,47.14,8.44,8.1502,149.5929,single
665,753.07,122.00,79.01,39.02,23.53,10.0621,125.3287,overlap
666,702.78,549.45,43.95,42.47,2.10,8.1762,42.2078,overlap
667,660.10,279.96,86.00,35.75,4.31,12.3971,136.0043,overlap
668,777.27,408.92,79.28,53.65,157.32,9.7127,173.4890,overlap
669,435.58,365.67,61.14,36.92,153.74,9.8330,71.0074,single
670,635.64,452.66,71.73,34.54,1.68,7.3382,91.4276,overlap
671,317.57,733.02,71.00,40.29,162.07,7.7133,104.5026,single
672,468.17,281.71,78.49,43.90,147.42,11.6782,139.1299,overlap
673,714.79,239.30,43.56,42.20,91.41,10.0652,41.1810,overlap
674,379.20,149.33,85.57,57.42,3.59,9.4968,216.3103,overlap
675,761.21,482.57,34.92,25.73,20.81,10.4093,16.1434,overlap
676,542.14,605.28,85.62,54.12,145.60,9.8540,204.1104,overlap
677,451.89,12.29,72.64,45.40,162.33,5.3372,123.2477,overlap
678,373.78,264.55,36.05,27.89,5.78,15.0620,18.6475,overlap
679,872.66,789.39,24.71,22.81,0.46,4.4285,7.1669,single
680,551.87,208.95,59.10,41.55,154.78,10.3408,74.6588,overlap
681,750.59,544.09,56.56,48.40,21.30,7.9886,79.6591,overlap
682,530.86,229.01,79.15,45.45,168.62,15.8807,146.5003,overlap
683,599.76,43.66,92.80,45.33,162.17,10.8174,200.8064,overlap
684,643.19,588.61,47.70,35.61,176.40,10.7964,41.6809,overlap
685,500.01,10.42,42.43,34.93,165.19,3.2896,32.3510,overlap
686,634.68,285.53,62.64,34.54,15.44,6.8045,69.7205,overlap
687,828.58,11.59,91.10,31.84,175.44,5.1992,135.9512,single
688,397.21,443.72,68.72,41.47,153.20,5.7769,100.7493,overlap
689,749.51,5.52,47.89,20.94,167.27,6.0185,24.7151,single
690,743.63,428.64,46.43,31.28,8.46,8.0094,34.6850,overlap
691,317.29,785.37,55.61,37.40,177.02,2.2041,59.5054,single
693,720.74,107.09,53.93,33.18,37.22,6.9576,49.6491,overlap
694,529.01,95.19,70.44,41.40,162.12,7.9570,105.6878,overlap
697,607.53,82.46,81.96,46.08,3.14,10.6844,159.2173,single
699,534.11,7.52,37.63,15.68,178.26,4.0359,11.4251,overlap
