气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,884.80,333.02,36.54,36.40,1.28,5.2889,25.0015,single
3,827.26,506.91,63.96,44.48,31.66,7.5566,93.5909,single
4,718.38,649.61,85.29,42.82,13.87,11.6020,160.2705,overlap
5,874.18,639.38,60.52,47.75,149.87,5.0156,89.9661,single
6,691.36,460.38,55.54,44.19,147.83,7.6470,70.1344,single
7,517.74,324.78,59.62,46.78,8.63,11.6813,85.5515,single
8,781.10,448.61,39.58,34.68,7.05,7.5911,27.9536,overlap
9,534.43,552.20,85.02,51.90,143.24,11.3203,192.9899,overlap
10,353.93,588.18,44.97,39.02,12.47,7.8623,40.6012,single
11,846.09,293.27,47.84,38.61,21.94,6.8441,45.4639,single
12,434.98,140.17,100.80,49.74,9.32,9.8682,260.0171,overlap
13,802.88,591.59,74.19,55.94,157.02,10.6207,158.4206,single
14,721.44,146.94,50.32,37.63,156.18,9.4942,49.0180,single
15,877.63,487.36,57.51,37.76,23.45,6.6374,64.2451,single
16,378.71,100.57,90.41,59.89,10.96,9.3119,251.8650,overlap
17,704.38,507.89,46.78,42.38,176.28,9.4793,47.7074,overlap
18,539.77,697.00,38.31,38.02,2.26,10.6478,28.7084,single
19,363.85,201.46,43.02,42.85,179.89,7.3641,40.8079,overlap
20,315.57,695.32,74.14,35.57,170.24,7.3616,100.5679,single
21,588.86,342.66,87.91,47.12,3.25,6.9279,187.3097,overlap
22,597.56,545.18,41.03,40.69,89.99,6.9926,35.2321,single
23,318.01,311.30,46.16,42.81,164.16,5.0957,46.9291,single
24,424.55,648.18,66.16,36.61,8.88,10.4250,82.4535,single
25,831.40,185.21,51.64,43.37,27.39,9.4420,59.4982,single
26,757.39,611.38,23.27,22.53,4.97,7.0483,6.2803,single
27,592.57,198.98,38.95,37.72,91.17,7.5091,29.4400,single
28,716.84,599.98,58.57,43.66,52.96,9.5185,77.0518,single
29,431.93,312.38,61.59,39.76,152.21,9.5321,77.6048,single
30,596.35,593.12,65.14,42.69,147.98,11.0789,93.1840,single
31,781.56,358.10,72.79,57.18,146.18,7.9865,155.8360,overlap
33,633.41,394.18,72.52,36.28,179.79,12.2734,98.1395,overlap
34,401.14,465.50,101.66,45.22,143.37,11.9846,240.4351,overlap
35,537.67,521.96,32.04,30.31,177.43,8.0929,16.0052,overlap
37,253.48,328.70,78.91,47.08,12.47,7.1335,150.8138,single
38,441.23,507.81,62.22,52.92,6.38,11.5513,105.3794,overlap
39,592.15,659.18,43.74,43.41,1.86,10.0309,42.7302,single
40,753.72,502.17,63.10,45.63,19.29,7.9714,93.4684,overlap
41,660.35,313.69,73.85,58.44,19.68,10.9772,163.9701,single
42,280.80,557.42,77.19,49.80,10.41,10.9543,152.6713,single
44,646.35,108.29,114.26,46.90,5.82,11.4029,315.0206,single
45,565.40,254.93,51.80,38.56,161.10,7.8167,53.2340,single
46,760.15,70.98,76.93,32.69,17.85,9.5689,99.5211,overlap
47,768.61,428.98,34.48,25.96,22.50,10.4605,15.8731,overlap
49,566.23,308.89,31.83,30.37,91.32,7.0436,15.8315,overlap
50,400.92,209.92,72.48,44.87,162.43,9.5540,121.2721,overlap
51,565.22,397.10,71.62,38.50,167.46,11.1665,101.6223,single
52,707.39,52.75,32.63,32.25,7.32,8.2682,17.6666,overlap
54,530.56,173.45,68.82,49.98,0.51,4.5611,121.8018,overlap
56,641.61,536.53,53.17,35.57,8.82,10.9545,51.7356,overlap
58,464.06,225.19,74.41,41.37,148.92,13.0526,117.8338,overlap
59,435.19,427.03,89.93,50.24,13.09,31.5511,209.0039,overlap
60,738.92,190.21,70.73,38.97,164.16,9.7854,100.2727,overlap
61,775.21,47.60,75.49,57.74,21.46,45.2719,169.2990,overlap
65,709.12,389.59,65.64,26.18,13.55,8.8534,58.0373,overlap
66,654.45,523.87,52.99,42.47,10.28,9.2672,61.3380,overlap
67,522.59,36.48,67.16,62.93,167.30,7.4614,146.0167,overlap
68,479.59,255.00,76.44,45.22,145.24,11.7828,135.9224,overlap
69,726.97,363.85,75.81,47.45,57.02,15.0504,140.3065,overlap
71,572.64,77.14,49.16,48.56,175.75,8.8907,60.3794,single
72,484.99,55.64,85.39,44.82,165.70,8.1939,168.1154,overlap
74,591.63,5.33,76.45,27.54,168.59,19.8241,82.7976,overlap
77,551.02,168.46,55.04,53.74,2.51,9.5586,83.7678,overlap
78,438.16,252.34,68.56,57.92,141.26,7.5794,140.0590,overlap
79,582.81,130.16,72.50,41.05,20.31,9.3758,111.0088,single
83,455.55,592.04,75.54,56.65,173.61,8.7635,166.3101,single
85,675.52,390.98,32.98,32.47,91.33,6.1116,18.1741,overlap
86,403.30,722.49,73.76,50.95,167.52,9.6364,142.5915,single
88,725.12,61.78,47.06,34.51,25.69,9.3402,39.3246,overlap
137,312.77,758.85,51.72,42.80,145.54,6.6987,58.8992,single
55,538.06,447.37,46.31,39.91,5.94,8.9705,44.0313,single
161,872.57,763.15,25.15,23.92,3.69,4.9110,7.7811,single
172,519.10,753.88,48.70,46.05,175.14,7.8754,56.1960,overlap
192,764.83,776.19,33.83,30.39,6.33,5.1127,17.8922,overlap
198,650.06,766.79,64.54,53.17,156.67,8.9072,113.9471,overlap
32,640.77,660.06,59.04,38.24,9.03,12.1152,68.5848,single
206,693.41,758.19,79.53,46.42,3.49,10.0066,151.0486,overlap
75,658.87,566.68,68.06,39.94,7.38,9.7651,95.1818,overlap
81,461.74,518.68,33.70,31.86,172.62,8.2546,18.6095,overlap
223,712.16,672.61,47.78,46.54,2.36,10.4097,54.6620,overlap
170,541.57,564.90,62.65,45.32,151.58,21.6453,91.5038,overlap
234,435.32,784.56,98.94,59.26,152.10,18.6579,298.3948,single
237,756.52,787.40,57.27,37.80,8.49,13.6094,63.7757,overlap
80,394.16,398.10,76.01,41.00,153.48,6.1926,121.8884,overlap
82,655.23,226.58,86.97,43.14,0.89,14.5344,167.8860,overlap
2,735.95,322.99,56.41,44.07,2.54,9.2326,72.1572,overlap
248,284.60,787.87,53.73,24.74,179.61,6.4995,36.7479,single
255,783.70,793.87,84.10,38.21,18.44,12.0525,139.0401,overlap
257,565.52,397.33,70.51,38.14,168.82,11.4545,97.5528,overlap
70,730.75,203.13,42.99,32.02,179.90,12.1432,30.4371,overlap
174,584.25,764.48,60.71,41.50,9.30,15.4465,78.6964,overlap
36,410.92,434.28,77.41,51.37,150.23,10.9498,158.3619,overlap
