气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,861.49,151.01,37.02,36.17,176.42,5.0940,25.4970,single
3,842.56,264.00,60.34,42.46,18.13,7.6915,79.5348,single
4,753.38,337.64,79.61,44.79,26.68,13.9384,146.0497,overlap
5,876.16,428.40,56.95,50.13,173.25,6.2602,83.6265,single
6,668.81,177.77,47.83,42.22,12.58,8.3560,49.6846,overlap
7,486.99,14.02,54.05,34.41,4.25,7.9871,51.7236,overlap
9,522.72,187.52,88.46,50.49,147.26,10.0799,203.2503,overlap
10,367.21,355.70,43.94,38.09,15.39,6.9451,37.8369,single
11,838.80,77.43,45.01,40.59,9.20,6.3311,42.3025,overlap
15,895.04,282.19,43.34,37.03,11.50,5.7157,35.7805,single
17,683.77,251.18,43.58,37.34,17.20,6.8482,36.4817,overlap
18,553.20,408.92,39.68,34.12,90.11,7.6790,27.6276,overlap
19,350.42,4.80,41.23,14.18,0.59,2.8847,12.4012,single
20,312.82,433.41,91.11,55.85,9.59,8.5821,238.5082,single
22,588.55,290.21,42.16,40.74,1.75,7.3917,37.2554,overlap
23,309.57,116.27,52.93,43.04,35.15,5.5318,62.0320,single
24,426.42,306.85,55.67,32.49,173.68,10.7653,51.8055,single
28,759.58,313.92,62.25,38.35,30.91,12.3063,76.4572,overlap
30,560.84,224.05,65.90,40.83,16.44,12.6539,91.2093,overlap
31,777.51,60.20,92.14,53.97,24.23,8.2759,235.7291,overlap
33,613.40,12.13,64.68,31.28,176.63,15.3444,67.3211,overlap
34,367.56,156.17,79.34,54.46,115.57,10.4262,176.3597,overlap
37,262.04,79.88,63.64,46.15,16.18,6.7737,96.1543,single
38,419.34,171.98,71.72,51.03,162.33,9.4073,135.0105,overlap
39,588.16,357.35,45.18,42.67,177.73,10.7098,44.8074,single
40,763.52,212.23,73.94,36.11,24.87,9.2791,101.5623,overlap
41,667.80,8.33,67.93,29.98,8.32,5.2111,71.1613,overlap
42,294.35,300.13,69.63,58.98,7.11,7.4608,147.0915,single
56,654.60,175.47,52.32,32.58,16.29,10.8495,45.8767,overlap
59,465.29,143.16,79.20,52.23,33.89,8.2402,168.5216,overlap
66,642.77,230.19,43.89,42.92,91.50,8.7570,42.5371,overlap
69,694.98,73.81,56.91,46.09,126.44,9.7308,76.8009,overlap
83,468.31,244.84,84.65,37.40,2.47,11.5511,137.8858,overlap
85,670.93,139.89,32.28,27.99,2.16,8.1442,15.0011,single
137,312.29,555.17,44.64,40.89,4.68,7.1663,41.9258,overlap
161,876.91,589.64,23.99,23.28,1.99,5.1853,6.8944,single
172,514.61,430.92,51.59,45.16,8.06,8.4144,61.8307,single
198,651.39,436.94,73.31,48.48,23.46,11.0159,134.0445,overlap
32,631.65,286.20,49.64,38.69,169.83,11.9502,49.0564,overlap
206,694.77,427.29,87.31,45.31,2.98,10.1659,177.6859,overlap
75,678.66,229.06,69.18,33.78,18.17,10.8699,83.1837,overlap
223,720.46,367.55,58.71,55.36,2.48,10.7075,98.1668,overlap
80,369.36,109.57,60.66,35.86,157.87,6.9779,67.8780,overlap
2,731.88,29.35,66.99,40.55,30.27,7.0436,93.6166,overlap
170,533.54,247.70,60.78,47.93,147.94,8.7447,91.0728,overlap
51,543.35,21.11,81.95,43.11,175.48,8.3113,148.9749,overlap
191,594.99,405.65,81.42,45.91,13.82,9.7779,156.5641,overlap
192,774.86,480.51,101.59,42.69,18.16,10.7311,226.6279,overlap
302,755.17,518.99,79.89,58.98,164.60,8.4480,193.6736,overlap
322,279.75,620.08,29.29,28.05,2.88,7.3157,12.3853,single
332,649.05,511.24,69.11,54.86,25.99,8.3516,134.7920,overlap
295,347.71,529.50,69.69,44.34,162.95,8.9170,110.8012,overlap
174,615.65,430.97,61.24,35.05,26.25,11.3874,67.6456,overlap
303,494.76,523.84,116.96,75.52,163.94,9.6014,531.4623,overlap
370,437.61,599.97,60.38,45.95,13.98,8.6090,86.1673,overlap
385,721.18,638.99,37.45,37.38,90.79,7.2145,26.9704,single
391,508.08,576.19,69.73,63.14,173.85,6.8807,157.9316,overlap
396,589.91,609.48,58.54,53.37,173.79,9.8076,94.0992,single
402,727.37,587.66,52.43,45.04,162.58,7.2929,63.6913,single
248,274.01,543.85,69.78,32.87,6.78,7.8542,82.3480,overlap
411,508.76,597.83,96.33,60.65,151.50,12.2271,289.5481,overlap
234,423.28,450.18,96.90,54.01,164.90,9.4575,260.8718,overlap
86,393.51,440.10,69.25,49.54,159.35,4.8969,122.2060,overlap
436,448.23,688.20,68.24,57.91,143.34,9.1281,138.7547,overlap
442,533.02,652.77,63.11,40.79,153.06,12.7814,83.5704,single
443,308.96,716.34,72.48,48.60,153.25,8.6589,131.3553,single
368,565.83,60.44,31.83,30.14,90.78,7.9375,15.7082,single
461,607.09,704.20,102.45,37.89,2.18,9.8797,204.5671,overlap
467,481.73,717.46,56.48,37.44,164.08,9.0315,61.4290,overlap
492,728.30,754.07,62.33,44.75,33.45,8.5434,89.4266,overlap
455,633.50,727.22,89.38,40.96,3.00,15.4891,168.3458,overlap
47,769.85,109.76,30.30,30.17,1.23,8.2677,14.2506,single
505,764.75,747.54,73.91,45.55,32.64,13.1329,128.0081,overlap
507,405.19,754.16,43.17,25.84,166.41,10.3820,24.7798,single
13,791.18,286.90,78.69,47.58,176.65,8.6329,151.5494,overlap
81,448.37,212.09,37.54,34.63,179.62,7.9957,25.1081,overlap
8,773.40,230.33,43.90,29.58,11.99,9.5326,29.3380,overlap
525,341.55,771.49,82.43,42.13,3.92,9.4392,147.2464,single
528,239.78,787.52,43.47,26.87,3.01,2.9121,26.1281,single
531,771.13,551.73,41.60,34.87,30.08,7.3284,31.0544,overlap
498,545.00,209.09,36.30,32.97,2.77,3.3586,22.3463,overlap
55,517.90,152.75,46.60,36.95,136.66,8.1581,41.2768,overlap
539,704.81,790.80,51.72,35.85,159.18,15.4177,49.3316,overlap
544,674.45,784.97,69.27,29.78,178.93,14.4137,73.5216,overlap
546,837.78,791.64,34.91,17.69,179.06,16.3897,11.0881,single
497,706.69,78.74,48.87,38.02,115.74,3.7851,46.7055,overlap
267,666.77,509.69,42.41,34.24,96.66,12.6307,31.6781,overlap
