气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,884.45,377.10,39.13,34.25,27.04,4.7365,26.9797,single
2,739.32,393.30,56.88,46.01,10.88,9.0241,76.5861,single
3,816.45,565.32,57.31,47.59,23.72,6.8585,80.4161,single
4,716.95,735.86,86.27,49.99,9.41,6.7534,191.3772,single
5,872.05,686.68,59.21,51.75,177.41,5.1955,93.3229,single
6,701.61,523.76,49.71,45.66,170.62,7.9192,58.0454,single
7,522.71,401.61,63.95,44.79,14.18,8.6323,94.2259,single
8,786.48,504.01,36.56,35.05,175.84,7.4446,24.1022,overlap
9,543.58,632.91,82.03,58.14,159.00,7.0088,201.2603,single
10,354.58,645.26,43.42,38.36,172.61,7.1871,37.2012,single
11,848.88,345.14,44.61,38.71,17.83,6.4086,39.6377,single
12,439.03,221.45,97.95,60.30,7.15,11.5154,297.6327,single
13,806.29,660.72,65.15,46.77,144.36,9.7701,102.1228,single
14,719.30,219.48,47.25,40.66,178.32,9.6001,46.7110,single
15,874.55,544.69,59.17,37.54,20.40,8.2140,67.6220,single
16,378.62,174.32,85.24,61.05,3.94,6.6042,228.2378,single
17,701.86,572.58,46.05,41.64,9.85,7.9537,45.4205,single
18,536.70,768.92,39.17,36.27,7.19,10.0973,28.6316,single
19,370.19,250.83,42.74,42.51,91.38,5.6233,39.9583,single
20,317.49,755.86,71.60,41.47,163.19,6.5571,109.3695,single
21,585.95,439.29,91.93,52.29,13.31,13.6448,227.3217,single
22,596.47,608.10,39.95,39.17,91.31,7.4980,32.1612,single
23,313.48,356.56,48.74,41.53,166.39,5.4992,50.7622,single
24,418.67,724.39,55.19,38.71,16.55,9.6155,60.6612,single
25,821.93,238.21,53.97,39.96,35.65,7.1769,59.8676,single
26,749.65,667.03,23.05,22.85,1.14,8.4376,6.2487,single
27,594.86,263.36,38.29,37.17,91.83,7.5819,28.0382,single
28,707.47,667.78,51.35,48.07,3.72,8.0245,65.2261,overlap
29,436.51,395.33,62.42,33.44,156.08,10.0076,67.0362,single
30,606.33,675.36,67.88,36.59,154.96,10.7352,86.7352,single
31,778.56,435.32,92.95,51.18,162.21,8.8497,227.4952,overlap
33,638.13,482.22,68.90,32.86,178.69,11.2674,80.2416,single
34,407.54,538.41,78.56,48.76,152.39,8.7470,154.8084,overlap
35,539.80,590.25,30.14,29.39,1.47,8.3318,13.7344,single
36,417.28,504.66,97.12,50.49,159.91,17.1749,245.0231,overlap
37,257.34,385.72,76.72,48.42,3.05,7.2859,146.6230,single
38,444.49,594.32,71.16,51.90,154.06,11.8528,135.1976,overlap
39,591.32,732.45,43.07,42.28,91.79,9.4810,40.3559,overlap
40,748.97,567.89,55.54,43.75,30.60,8.2481,69.4242,single
41,658.18,387.40,74.96,55.53,163.72,10.0506,160.4988,single
42,276.98,623.68,77.00,45.93,2.57,9.2147,140.0738,single
43,499.71,29.14,44.72,41.32,161.86,7.8779,42.5143,overlap
44,642.29,192.41,111.50,52.19,2.91,11.4052,333.8204,overlap
45,575.55,330.00,59.34,42.20,138.91,8.4020,76.4303,single
46,747.36,148.95,82.22,38.15,25.20,12.8589,132.6691,overlap
47,757.13,510.66,35.29,25.89,22.52,10.0327,16.5904,overlap
48,661.43,310.34,80.03,34.39,6.07,11.4250,113.3050,overlap
49,556.76,373.35,32.69,32.33,92.48,8.2434,17.7787,single
50,414.30,285.77,62.11,44.96,163.29,9.4473,89.2331,overlap
51,570.21,491.33,62.11,34.41,174.86,12.9430,68.2887,single
52,700.77,107.81,36.27,34.40,3.02,5.4012,23.2811,overlap
53,371.32,296.82,38.70,26.48,5.07,10.0261,20.4064,overlap
54,532.00,258.90,88.67,42.18,174.38,9.7341,170.6001,overlap
56,644.75,617.44,44.63,42.85,178.06,10.4492,43.9146,overlap
58,469.49,315.68,90.63,49.94,149.06,8.9899,211.0167,overlap
59,472.93,482.40,40.16,35.93,98.40,6.7844,29.8160,overlap
60,741.55,274.51,57.04,42.63,9.31,13.6773,71.3704,overlap
61,765.67,105.38,79.49,62.59,23.71,8.2344,203.4415,overlap
62,452.19,33.93,76.19,51.56,157.03,8.6087,153.9611,overlap
63,749.94,24.00,50.69,34.55,160.00,11.2520,45.6637,single
64,545.45,10.91,66.29,43.41,155.81,6.7042,98.1466,overlap
65,706.34,467.82,63.50,27.58,12.55,8.8963,57.2068,overlap
66,649.13,597.28,52.50,44.14,178.07,7.5345,62.5939,overlap
67,515.46,108.59,72.30,57.12,9.29,6.7613,153.5848,overlap
68,490.03,348.46,80.75,45.43,153.71,9.7651,152.4019,overlap
69,719.36,435.38,62.48,35.15,42.72,7.0724,70.5990,overlap
70,712.97,264.81,48.96,44.85,86.13,7.5182,55.3210,overlap
71,566.98,146.39,48.54,42.73,4.12,9.1710,51.8037,overlap
72,495.13,129.28,89.38,44.30,159.06,10.1638,182.0469,overlap
74,600.45,73.06,86.72,46.21,164.96,11.4319,178.8154,overlap
75,658.02,645.23,68.50,36.99,173.99,10.4907,89.2857,overlap
76,744.44,460.02,40.43,27.79,4.13,10.4904,23.3732,overlap
77,553.92,233.66,61.37,44.98,157.46,7.7243,87.1593,overlap
78,435.29,316.37,58.67,56.32,91.02,11.9791,99.7398,overlap
79,574.55,211.29,69.75,41.58,7.75,11.1861,104.0662,overlap
82,635.61,314.42,67.17,35.12,14.82,12.8821,81.5317,overlap
83,448.95,665.03,57.46,40.53,148.65,16.1690,68.8407,overlap
85,676.86,447.40,33.56,30.56,4.45,6.8762,17.7051,overlap
86,407.40,785.08,74.95,37.13,174.46,3.4816,107.2997,single
88,716.68,128.83,52.84,29.29,24.13,22.5940,42.0759,overlap
89,530.13,124.08,76.77,46.20,157.66,12.3302,140.0977,overlap
90,829.77,29.85,92.44,39.83,178.16,8.4368,175.0854,overlap
80,396.68,466.03,65.09,42.75,151.40,7.0787,93.1893,single
32,629.60,748.34,58.64,38.61,33.31,9.9497,68.3062,overlap
134,887.14,10.16,70.49,32.90,4.63,2.7073,84.1125,overlap
136,737.77,5.63,36.98,12.90,0.29,8.2529,9.0706,single
137,320.80,795.13,53.03,20.10,2.82,7.0044,29.0852,single
93,594.70,9.13,50.08,21.52,0.69,8.9932,27.7667,overlap
81,457.18,588.22,45.80,41.97,10.13,7.4745,45.2916,overlap
73,772.59,120.76,68.06,44.77,11.15,5.9656,106.6837,overlap
57,607.82,112.97,83.75,47.42,0.87,13.6758,171.0917,overlap
99,460.33,682.27,66.31,34.20,149.73,7.6055,77.3757,overlap
159,399.25,6.38,41.35,14.57,0.64,1.3074,12.8193,single
55,540.19,520.63,38.98,38.86,91.21,9.0667,30.3748,single
160,830.67,32.12,91.87,42.08,177.38,0.0000,182.7042,single
119,527.04,649.14,40.15,35.34,6.05,0.0000,29.3018,overlap
