气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,883.95,307.77,38.73,36.09,6.79,5.8478,27.8567,single
3,832.04,473.06,65.20,42.89,27.54,4.6257,93.8032,single
4,721.10,605.41,88.48,46.57,16.49,10.5251,187.5478,overlap
5,874.26,607.91,56.05,52.63,168.69,6.1105,85.0500,single
6,685.15,422.06,51.62,46.28,158.32,9.0836,63.4288,single
7,514.84,278.69,57.74,44.50,1.88,11.0749,76.3200,single
8,779.87,414.46,40.82,37.18,4.92,5.3016,31.8683,single
9,532.57,497.36,87.50,51.66,153.76,10.8907,203.4774,overlap
10,353.74,555.80,45.04,39.52,15.85,7.2363,41.2315,single
11,845.40,262.40,49.10,39.34,25.24,7.0362,48.7943,single
12,431.86,93.20,102.49,44.43,1.04,10.9980,240.0844,overlap
13,800.14,543.95,74.16,53.81,171.08,10.7036,152.2231,single
14,722.70,105.89,48.07,39.29,168.02,9.3178,46.7002,single
15,879.25,455.05,50.34,42.92,21.84,6.8087,55.9492,single
16,380.98,55.43,89.56,60.61,9.92,10.0591,250.1178,overlap
17,705.11,470.50,46.62,39.85,156.65,6.4355,44.5516,overlap
18,541.39,655.06,38.42,37.29,5.47,8.2448,28.3173,single
19,361.76,174.49,42.91,39.33,178.82,5.3340,37.2512,overlap
20,312.53,658.69,71.89,43.56,173.93,9.1048,115.8235,single
21,593.42,286.46,83.18,51.17,1.83,11.8447,182.1118,overlap
22,598.42,511.97,44.25,42.68,90.95,5.3184,42.9925,overlap
23,317.58,287.45,53.14,40.50,140.81,6.1174,58.8312,single
24,425.68,606.82,57.26,39.92,3.33,10.7040,67.3461,single
25,837.69,154.97,52.19,42.45,38.38,5.7877,59.4883,single
26,759.58,578.71,23.63,22.03,177.83,7.5724,6.3283,single
27,591.95,162.37,39.97,37.97,23.26,7.0582,31.2165,single
28,721.70,562.46,60.00,43.63,53.75,5.3594,80.8056,overlap
29,425.22,262.03,71.30,40.81,153.31,11.9163,106.7387,single
30,588.19,539.03,62.49,40.56,162.02,13.7973,81.4779,overlap
31,775.88,316.89,85.20,59.88,152.61,7.8856,223.6325,overlap
33,630.45,343.18,74.25,35.35,178.35,10.4636,100.2551,overlap
34,394.52,426.43,104.77,49.75,144.43,7.7091,280.9338,overlap
37,250.62,292.78,73.92,49.70,16.91,6.4827,139.7085,single
38,436.64,458.23,60.03,49.54,7.57,10.1761,91.8311,overlap
39,592.18,616.55,43.50,43.41,92.06,8.8570,42.2712,overlap
40,755.42,461.67,66.50,48.35,18.19,8.6845,110.0172,overlap
41,659.73,271.01,77.13,53.27,21.37,10.1920,163.0417,overlap
42,283.96,520.61,76.60,49.89,15.12,8.0474,150.6104,single
44,652.80,62.07,110.20,44.54,4.87,16.3454,278.3126,overlap
45,559.02,208.55,54.26,38.11,155.15,13.3834,57.7282,single
47,774.01,379.08,35.02,26.22,19.60,10.9310,16.5449,single
49,572.20,278.71,41.56,38.62,3.65,6.7911,34.3165,overlap
50,392.75,167.22,71.35,41.54,151.70,10.4563,108.7918,overlap
52,713.70,20.99,36.33,33.82,90.59,7.4049,22.9648,overlap
54,530.80,120.79,65.88,47.02,161.51,8.2283,104.9939,overlap
56,639.39,486.92,48.96,38.13,15.61,10.4337,47.0287,overlap
58,455.16,175.69,71.56,42.73,151.67,11.1367,112.5782,overlap
59,430.50,392.45,85.71,65.22,164.49,6.2074,246.5030,overlap
60,736.75,144.09,64.24,34.85,167.26,9.5170,73.9743,overlap
65,715.52,344.21,65.81,32.64,15.07,9.9238,72.7196,overlap
66,658.17,482.75,51.65,41.53,8.16,9.0174,57.0105,overlap
67,520.89,9.88,59.01,34.36,174.49,6.8535,61.5497,overlap
68,468.79,205.37,69.02,43.97,150.02,10.7983,107.7544,overlap
69,726.50,318.39,55.04,52.88,96.35,5.9069,82.4171,overlap
71,575.50,37.82,50.30,49.24,0.92,8.5939,64.0973,overlap
72,482.56,13.80,88.99,46.78,164.87,7.1048,190.5573,overlap
77,546.02,132.55,61.55,54.27,173.03,10.3865,105.7568,overlap
78,437.21,216.59,62.88,54.48,146.51,5.4264,110.8097,overlap
83,460.81,541.42,75.50,50.91,2.90,11.8978,149.3037,single
85,675.09,358.64,32.08,31.32,179.30,6.1271,16.5812,single
86,401.87,681.19,71.13,46.89,164.63,8.7179,122.0588,single
88,741.36,16.49,67.91,48.31,12.95,20.5997,114.6381,overlap
137,310.48,731.64,46.51,45.75,174.24,5.7887,50.9214,single
55,535.99,404.49,44.57,41.84,179.82,9.4473,42.7557,single
161,872.12,738.72,23.79,22.84,4.96,5.9490,6.6507,single
172,518.52,709.92,52.49,45.42,1.55,10.4839,64.3642,overlap
198,649.01,720.43,63.19,53.62,176.15,10.1198,110.1488,overlap
32,644.22,609.89,71.71,35.08,3.40,11.6729,92.8025,overlap
206,693.53,712.28,81.37,42.85,4.40,11.0594,145.9393,overlap
75,656.66,520.87,69.99,38.28,12.87,8.6178,96.4912,overlap
81,459.04,475.43,33.10,30.66,1.73,9.3526,17.2847,overlap
223,712.59,631.94,53.89,46.80,0.70,8.8773,69.9306,overlap
234,436.07,744.06,94.24,66.59,157.17,10.2079,304.2763,single
80,392.84,358.30,72.97,36.87,147.05,8.8291,101.0196,overlap
82,660.04,175.09,74.46,46.40,171.67,9.2773,132.3614,overlap
2,733.50,283.50,57.39,39.11,6.94,7.5783,66.2620,overlap
174,585.72,719.36,62.67,38.44,6.44,10.9235,77.6528,overlap
170,540.92,522.54,57.56,44.68,174.10,8.0969,76.1678,overlap
267,665.86,785.61,59.03,47.18,7.95,7.9282,84.5927,overlap
51,562.92,343.54,75.74,39.58,171.46,10.5890,116.8147,overlap
70,736.19,159.49,48.77,38.65,14.12,9.9225,47.2970,overlap
191,574.75,708.12,70.81,49.13,15.75,8.6573,126.7491,overlap
192,777.10,751.21,106.65,52.02,17.25,9.1768,304.4218,overlap
300,584.72,83.89,71.30,47.98,23.97,9.2038,125.4783,overlap
302,765.29,792.88,74.10,38.13,164.27,8.7979,107.7147,overlap
303,497.01,791.24,48.71,27.54,176.41,5.3246,33.6167,single
248,275.96,772.09,62.94,45.46,170.93,9.7552,92.6541,single
322,312.33,794.22,33.13,20.98,1.62,3.0672,11.8437,overlap
325,623.03,56.67,70.67,54.36,18.23,13.9218,139.6759,overlap
266,653.77,186.98,50.80,42.12,9.51,7.2157,55.9278,overlap
