气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,857.55,125.26,36.87,34.50,178.21,6.0505,24.1326,single
3,843.36,233.56,62.57,46.67,20.93,7.3546,93.9880,overlap
4,759.05,296.83,81.77,45.74,29.90,6.3120,157.3385,overlap
5,877.96,400.53,57.58,48.32,158.53,6.1170,82.4158,single
6,668.47,140.05,52.25,38.31,13.18,9.8723,53.7971,overlap
9,521.73,140.56,83.26,53.48,145.18,14.2540,190.7491,overlap
10,370.14,320.93,42.46,39.57,3.15,6.7528,36.6902,single
11,837.92,46.55,43.98,39.19,4.17,6.5281,38.9898,overlap
15,894.40,255.00,42.03,36.77,27.68,5.6806,33.4191,single
17,678.87,212.62,44.24,39.76,173.02,7.9725,40.0281,overlap
18,557.29,375.76,37.76,35.40,92.89,7.3064,25.9648,overlap
20,314.11,401.14,94.46,53.10,15.00,7.0169,243.7461,single
22,588.34,253.45,43.30,40.16,8.17,8.5928,38.7401,overlap
23,314.61,87.48,52.90,39.36,34.86,5.9346,56.6767,single
24,424.26,260.42,53.00,30.99,166.64,9.2095,44.7932,single
28,766.27,270.39,62.92,36.34,29.31,8.8804,74.0158,overlap
30,562.14,173.69,66.93,43.09,23.56,10.0540,99.3018,overlap
31,777.85,19.94,99.16,57.20,25.93,11.2401,289.3646,overlap
34,362.27,115.69,79.22,52.03,117.20,7.2138,167.9781,overlap
37,258.74,47.50,59.56,46.19,39.29,8.2201,84.2947,single
38,417.63,126.20,66.75,52.48,160.17,8.6959,120.2910,overlap
39,587.64,316.77,44.34,41.48,1.32,8.5345,41.9500,overlap
40,763.54,169.83,77.79,36.84,23.86,9.8375,114.6680,overlap
42,295.04,265.04,74.63,53.16,13.68,8.0009,152.3158,single
56,658.77,123.81,51.81,30.76,20.52,8.8709,42.4898,overlap
59,467.07,105.09,81.24,53.39,36.10,6.4866,181.2871,overlap
66,637.40,189.55,44.09,43.41,179.06,9.3830,43.4238,single
69,687.91,30.82,50.77,46.82,178.17,9.3300,62.0740,overlap
83,469.03,194.62,84.98,39.07,1.67,10.6454,145.1404,overlap
85,669.09,99.95,32.74,27.64,177.00,8.7367,15.2459,overlap
137,313.34,525.16,47.22,38.74,16.90,6.3751,44.4384,overlap
161,876.78,565.97,23.60,22.61,3.06,4.9316,6.4808,single
172,515.15,385.92,53.12,46.71,176.81,11.3168,67.8123,overlap
198,654.99,394.76,72.90,48.30,23.45,9.2195,132.0507,overlap
206,695.55,380.30,87.14,44.23,5.37,10.2377,172.7653,overlap
75,685.12,182.79,66.58,29.34,20.92,9.5422,66.9120,overlap
223,723.61,326.62,62.69,53.28,176.51,9.4717,107.7287,overlap
80,366.40,71.44,63.90,36.86,161.89,8.4488,77.4374,overlap
170,530.05,205.52,57.27,47.92,167.01,9.5576,80.8469,overlap
191,592.84,355.23,74.27,46.99,15.43,11.5287,133.3368,overlap
192,776.50,437.96,99.76,44.30,20.85,8.4887,226.7861,overlap
302,753.01,477.23,75.42,57.71,160.29,10.0869,168.8960,overlap
322,276.21,594.77,29.70,28.39,174.54,4.8929,12.8855,single
332,647.37,465.63,71.94,57.10,13.51,7.0582,152.0109,single
295,347.73,487.95,72.99,36.48,161.02,8.7159,99.9698,single
174,617.73,384.60,59.22,36.71,29.27,8.5201,66.2263,overlap
303,493.29,475.78,115.40,73.34,159.24,11.5652,502.4520,overlap
370,439.38,559.23,59.80,46.56,12.23,8.6123,85.6432,overlap
385,721.24,608.10,38.26,36.96,91.66,7.1973,27.8362,single
391,505.27,527.96,72.55,65.51,0.88,5.9784,177.4148,overlap
396,588.63,563.09,61.44,55.89,174.10,9.1821,108.5542,single
402,724.93,552.90,48.35,46.62,179.64,6.5008,56.0655,single
