气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,884.53,311.82,38.16,36.51,3.82,5.2592,27.3419,single
3,831.56,478.24,64.30,42.81,28.50,7.7451,91.0733,single
4,720.29,612.94,89.11,47.45,16.58,11.5572,193.8442,overlap
5,874.30,612.71,56.14,52.44,166.84,7.5925,85.0256,single
6,686.33,428.28,51.92,46.22,155.02,7.4428,64.0871,single
7,515.15,285.99,57.89,45.20,0.78,10.3407,77.9377,single
8,780.07,420.13,40.21,37.21,1.90,7.0097,30.9463,single
9,532.88,505.57,87.40,52.58,153.23,14.0842,206.6000,overlap
10,354.17,561.17,45.64,39.95,15.91,6.1102,42.8080,single
11,845.47,267.49,48.69,39.24,24.70,6.7682,47.8529,single
12,432.40,98.80,107.10,44.37,2.15,13.6398,261.8363,overlap
13,799.51,552.23,73.24,55.16,173.29,10.4909,152.2211,single
14,722.73,112.55,48.56,39.73,165.83,8.5866,48.2015,single
15,879.62,460.32,51.26,42.39,20.58,7.2908,57.3097,single
16,381.53,62.12,90.30,59.67,12.45,11.3308,250.2831,overlap
17,705.01,476.20,46.95,39.51,157.65,8.3575,44.7976,overlap
18,541.18,661.98,38.52,37.49,3.43,8.2140,28.6216,single
19,370.81,172.66,61.02,42.46,153.29,8.8563,81.3342,overlap
20,313.37,665.16,71.90,41.26,176.27,9.2628,109.7150,single
21,593.64,296.75,80.15,49.20,3.72,12.9102,162.6131,overlap
22,598.15,516.96,43.50,42.13,92.38,7.3298,41.0172,overlap
23,317.39,291.42,52.31,40.95,139.17,6.4737,57.6369,single
24,425.25,613.72,59.16,39.92,5.33,7.7013,71.8594,single
25,836.80,159.73,52.39,43.07,35.87,6.2627,60.8125,single
26,759.65,583.79,22.47,22.18,0.43,6.1777,5.7601,single
27,591.40,168.28,38.48,37.99,6.78,8.6809,28.9364,single
28,720.79,567.98,60.80,46.33,54.23,9.4210,88.0964,overlap
29,426.92,270.88,69.37,41.17,153.10,12.7939,101.9122,single
30,589.56,547.85,62.16,40.97,159.81,9.5333,81.4398,overlap
31,777.85,323.73,81.92,58.06,148.77,2.5994,200.4602,overlap
33,631.00,350.65,72.95,35.92,178.94,9.6426,98.3339,overlap
34,396.17,432.03,103.38,49.92,144.85,8.6412,274.4964,overlap
37,250.74,298.58,74.88,49.58,15.92,7.2889,143.0123,single
38,436.81,465.22,58.07,51.21,5.82,11.1057,88.8566,overlap
39,592.50,623.30,43.74,43.59,1.91,10.1373,42.9093,overlap
40,754.53,468.41,65.78,48.63,19.34,9.5720,108.2471,overlap
41,660.27,277.06,76.15,54.55,21.00,8.9573,162.7358,single
42,283.90,526.59,76.36,49.59,15.57,8.0487,148.7732,single
44,654.61,69.56,107.99,44.42,7.00,8.8575,266.5412,overlap
45,560.60,216.45,53.04,39.15,158.66,9.1313,56.6714,single
46,768.42,28.68,75.84,37.00,20.14,14.6225,109.4784,overlap
47,772.83,387.12,34.81,26.04,19.05,9.2285,16.2361,single
49,569.58,280.73,33.77,33.47,1.16,3.5675,19.6348,overlap
50,394.30,174.40,71.44,40.44,153.28,10.6549,106.1900,overlap
52,713.33,25.74,37.45,35.02,92.64,3.9491,25.2667,overlap
54,532.15,128.85,66.18,48.65,167.04,13.9811,109.6215,overlap
56,639.11,495.37,48.71,38.98,17.02,8.9173,47.5751,overlap
58,456.11,183.39,71.12,42.20,152.82,11.6701,109.7917,overlap
59,429.19,397.91,87.40,61.27,167.12,7.7134,240.7615,overlap
60,737.52,151.56,64.06,37.07,167.55,18.2833,78.2708,overlap
65,714.14,350.86,66.10,33.11,14.37,11.5075,74.4254,overlap
66,658.29,489.76,49.47,42.12,7.76,10.4926,53.0188,overlap
67,518.75,9.82,66.75,48.80,171.00,19.0280,111.8670,overlap
68,472.16,212.22,68.91,44.95,151.83,9.9198,109.8259,overlap
69,728.63,326.33,57.44,55.13,93.53,12.6406,93.5856,overlap
71,574.59,43.55,49.60,48.25,1.84,7.4113,61.0714,overlap
72,482.20,18.64,87.10,50.19,161.41,14.5116,195.8781,overlap
77,546.06,138.46,61.09,55.21,176.46,5.8787,106.0120,overlap
78,436.95,220.65,65.32,55.24,137.40,9.5440,121.2549,overlap
83,460.83,549.52,73.87,52.32,3.11,9.2759,146.8470,single
85,675.06,363.60,32.21,31.62,90.23,7.1421,16.8811,overlap
86,401.20,687.82,71.99,47.93,166.87,8.7939,127.8071,single
88,734.64,26.17,65.77,39.97,24.50,9.3096,88.9390,overlap
137,310.65,735.99,47.52,44.81,166.82,6.9959,52.0521,single
55,536.45,411.40,44.92,41.26,178.82,7.9868,42.8340,single
161,872.33,742.77,24.11,23.03,7.30,5.4428,6.8845,single
172,518.70,716.63,52.85,46.17,178.71,11.9825,66.3343,overlap
198,649.33,727.90,63.76,53.68,172.68,8.9935,112.2624,overlap
32,643.10,617.68,68.87,35.56,2.51,8.6763,86.7746,overlap
206,693.15,719.67,80.50,43.71,4.81,9.9656,145.7423,overlap
75,656.89,528.20,68.84,38.93,13.45,8.8610,94.8953,overlap
81,459.47,482.93,32.80,32.15,0.68,9.6095,17.7973,overlap
223,712.04,638.63,53.22,45.36,3.15,11.2742,66.0931,overlap
234,435.41,751.94,93.71,67.88,157.26,8.4547,306.6805,single
80,392.41,364.48,73.27,35.56,145.90,7.2900,98.2052,overlap
82,661.93,182.51,73.85,45.25,174.82,11.2001,126.9673,overlap
2,734.20,289.92,58.15,39.64,7.38,8.2613,68.9491,overlap
174,584.11,727.62,63.95,38.10,5.32,14.7107,80.1608,overlap
57,616.95,6.99,69.96,16.92,0.70,14.3806,42.6002,single
170,540.34,528.59,58.42,46.67,177.36,9.3232,81.9486,overlap
266,646.26,190.33,48.62,43.03,41.33,38.9871,52.3427,overlap
267,667.77,789.29,60.82,42.90,16.04,3.9653,81.6377,single
263,789.52,15.17,64.13,45.82,24.39,13.7453,96.9576,overlap
51,563.63,351.88,74.43,40.10,170.74,10.5280,114.2672,overlap
70,735.37,166.47,47.51,39.09,4.06,5.9714,45.3915,overlap
191,573.86,715.02,69.11,48.94,12.90,8.5975,120.2501,overlap
295,350.43,788.10,76.85,41.08,164.73,5.7995,124.7987,single
192,777.11,758.63,104.52,50.01,17.47,13.6161,281.0453,overlap
300,584.78,91.67,71.69,47.32,23.34,14.1656,125.0978,overlap
302,766.91,794.31,69.35,25.40,167.45,28.7564,62.8452,overlap
303,498.17,792.12,45.73,25.21,178.14,1.7628,27.1195,single
248,275.29,778.13,61.52,45.57,165.53,9.9332,88.7476,single
316,615.88,788.17,68.02,23.41,0.05,22.4038,55.7241,single
319,350.00,788.93,77.65,40.38,168.32,5.1497,125.2876,overlap
322,311.32,794.02,35.42,15.63,179.38,12.6410,10.0864,overlap
