气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,883.16,295.34,38.92,35.71,5.10,4.1651,27.8303,single
3,833.19,456.81,66.97,42.06,29.34,6.4371,97.0616,single
4,723.56,581.20,92.55,47.04,17.55,8.4503,207.2980,overlap
5,874.84,592.54,56.36,51.51,169.57,6.9130,84.1861,single
6,682.29,403.02,51.39,46.79,167.10,7.7653,63.5616,single
7,513.84,256.29,60.26,44.85,177.44,10.3645,83.7946,single
8,779.61,397.95,41.98,37.43,3.40,7.9702,33.9462,single
9,529.93,474.75,91.14,47.91,155.81,7.3254,204.7053,overlap
10,354.77,540.11,45.88,40.46,16.77,6.0421,43.8177,single
11,844.43,247.08,48.15,39.45,23.08,6.9022,47.0644,single
12,432.75,68.49,106.42,42.17,177.51,8.9931,245.7104,overlap
13,800.58,521.50,75.64,50.29,171.07,7.6045,148.0299,single
14,723.59,85.29,48.64,40.07,165.86,9.0071,48.7673,single
15,880.56,437.34,45.32,44.63,1.62,8.4458,47.1565,single
16,381.24,31.98,88.15,55.74,3.71,8.5286,222.8313,overlap
17,705.16,452.44,42.75,40.94,168.77,6.8216,38.4903,single
18,542.09,634.03,38.28,38.02,3.74,8.6690,28.6646,single
19,359.97,159.41,42.80,40.88,176.53,10.4621,38.5195,overlap
20,313.00,639.76,71.21,48.23,171.04,5.6638,125.8354,single
21,590.79,259.75,81.13,48.05,175.92,11.9213,162.6998,overlap
22,598.03,493.61,43.07,42.20,0.50,5.8661,40.2730,overlap
23,318.14,275.51,54.78,39.52,147.17,4.5860,61.0186,single
24,425.25,583.03,52.56,39.95,177.37,9.7032,56.7673,single
25,839.63,139.24,53.14,41.40,39.33,7.5002,60.1414,single
26,756.08,563.02,24.15,22.12,178.20,7.4750,6.6374,overlap
27,591.24,144.25,40.94,36.23,33.61,7.7866,31.2371,single
28,724.44,543.27,61.44,43.75,54.09,6.4352,84.9627,overlap
29,419.95,235.66,76.42,40.41,152.72,10.2997,121.4002,overlap
30,584.42,513.21,66.19,39.51,169.93,7.6564,89.0553,overlap
31,776.48,295.68,85.24,61.21,150.98,7.7533,228.7963,overlap
33,628.93,315.85,74.28,34.64,179.44,12.7780,98.3294,overlap
34,392.90,405.45,103.88,48.87,144.83,10.5997,271.3272,overlap
37,250.42,274.51,72.18,51.41,25.16,6.7540,137.7847,single
38,433.25,434.62,62.93,46.74,178.62,10.2668,95.2235,overlap
39,592.37,595.20,43.58,42.48,3.04,8.5368,41.5146,single
40,757.36,441.34,68.00,49.33,20.84,8.7489,117.3704,single
41,659.15,250.49,78.57,51.86,19.29,10.2309,164.7205,overlap
42,286.41,502.06,73.85,48.30,18.81,7.2344,135.5273,single
44,649.92,36.18,116.75,49.28,11.29,10.1580,345.5655,overlap
45,556.06,185.48,55.83,35.45,148.99,8.3589,56.8535,single
47,776.87,353.48,34.23,27.29,22.63,10.8481,16.4451,single
50,387.92,144.63,72.97,41.30,149.18,10.4636,113.1269,overlap
52,717.11,8.59,34.04,26.34,3.78,5.0731,15.7063,overlap
54,533.20,96.01,64.49,48.57,158.84,12.4277,103.9234,overlap
56,640.41,461.12,47.07,36.82,8.92,10.1118,41.9784,overlap
58,451.28,152.84,71.70,43.42,151.68,8.8149,114.8374,overlap
59,435.05,372.06,84.82,66.01,164.02,8.0461,244.3391,overlap
60,737.49,122.76,62.09,35.86,164.19,8.4986,71.1190,overlap
65,714.70,319.89,64.11,34.01,18.46,9.9182,71.9160,overlap
66,658.96,462.77,51.49,39.60,15.43,7.2941,54.0186,overlap
68,465.78,179.85,69.47,41.01,150.15,13.1899,101.8109,overlap
69,726.71,298.08,55.23,51.53,97.83,10.9612,80.8737,overlap
71,576.04,17.99,50.44,45.94,7.39,6.6189,60.1377,overlap
72,480.01,3.34,84.63,17.68,174.14,14.9440,65.1536,single
77,545.49,114.29,56.83,50.43,175.16,6.6372,83.7996,overlap
78,437.79,197.54,65.27,56.65,141.69,7.2441,124.1627,overlap
83,462.40,515.52,83.55,48.56,3.88,10.9483,174.3860,single
85,674.20,341.76,32.39,31.69,178.80,7.1995,17.0999,single
86,401.87,660.29,70.97,47.34,160.43,8.4036,122.6830,single
137,310.34,716.66,45.56,45.36,1.23,6.5504,48.4440,single
55,534.75,383.48,44.16,40.22,4.86,8.2492,40.3523,single
161,871.99,726.27,24.03,23.55,3.93,3.5158,6.9932,single
172,518.40,687.75,55.14,46.26,176.32,9.4710,72.3549,overlap
198,647.50,697.54,59.92,54.48,2.94,8.2989,100.6303,overlap
32,646.81,584.28,76.50,33.08,4.41,9.8816,99.5981,single
206,692.14,688.36,83.62,41.95,4.14,9.1773,150.8839,overlap
75,656.70,497.74,70.23,40.19,13.89,10.7244,101.9794,overlap
81,458.05,454.33,37.51,29.29,8.96,6.4931,21.1963,overlap
223,712.81,609.61,57.65,49.66,173.08,6.5549,84.9176,overlap
234,435.37,721.45,94.51,62.72,163.15,9.6139,288.1924,single
80,392.37,339.60,71.51,38.30,144.59,9.5765,100.7432,overlap
82,658.20,149.65,67.19,49.55,158.49,13.7017,115.0862,overlap
2,732.84,263.37,57.32,38.41,10.63,7.9301,64.9284,overlap
170,541.26,498.65,57.89,46.62,172.12,11.7764,80.3808,overlap
267,665.58,763.21,58.43,45.72,8.53,11.5616,80.2967,overlap
51,560.44,316.25,78.90,36.92,170.22,13.1921,118.2189,overlap
70,739.17,138.22,49.25,41.08,14.32,8.8665,51.2742,overlap
191,575.58,685.06,74.60,49.73,15.69,11.3648,142.3690,overlap
192,776.21,731.25,108.00,53.02,16.91,5.7800,318.1426,overlap
300,586.48,59.84,68.15,45.02,22.81,10.3523,107.5665,overlap
302,765.55,780.98,79.76,52.82,162.44,3.3295,172.8568,overlap
248,275.45,753.87,64.99,44.03,174.53,5.7424,95.6804,single
322,307.11,784.13,28.71,26.18,173.60,6.6759,11.1011,single
329,367.88,130.97,46.30,30.32,152.91,15.7224,33.4410,overlap
