气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,884.76,339.77,36.37,35.99,1.47,5.2801,24.4951,single
3,825.06,515.63,63.33,44.25,31.74,7.5426,91.2977,single
4,716.95,662.85,85.26,44.42,12.41,12.1933,166.1190,overlap
5,873.77,645.38,61.11,49.12,152.90,10.5936,94.3780,single
6,692.14,470.28,55.49,43.46,148.79,8.0620,68.8613,single
7,518.48,336.51,59.21,46.90,8.61,10.2929,84.5760,single
8,781.85,456.90,38.67,34.88,6.65,6.8424,26.8289,overlap
9,536.65,563.22,86.50,49.52,147.10,11.7383,190.5943,overlap
10,354.21,596.65,44.17,38.34,14.18,7.1414,38.4856,single
11,846.44,301.47,46.49,38.75,20.37,6.4560,43.0741,single
12,436.69,151.67,100.22,54.22,10.60,10.0126,280.1683,overlap
13,803.51,603.55,71.97,54.85,157.40,7.8197,146.1594,single
14,721.37,157.78,49.85,38.25,160.00,8.7562,48.9063,single
15,876.52,495.90,58.81,37.12,22.07,5.7162,66.0620,single
16,378.06,111.75,89.68,60.80,11.97,12.4528,251.5430,overlap
17,703.84,518.06,44.81,42.32,0.09,7.8670,43.7239,overlap
18,539.06,708.67,38.19,37.91,2.20,10.1850,28.4454,single
19,365.28,209.31,43.60,42.92,0.46,7.2277,41.9681,overlap
20,315.83,705.66,74.39,34.99,168.90,3.9217,99.6116,overlap
21,587.49,356.88,91.13,47.26,4.53,10.4682,201.8874,single
22,597.44,554.80,41.96,41.75,88.44,6.6235,37.8172,overlap
23,317.12,317.65,44.50,43.23,174.79,6.7422,44.0354,single
24,424.34,660.26,66.67,35.59,9.86,9.3849,81.3865,single
25,830.20,194.09,51.20,42.83,27.04,6.7681,57.7530,single
26,756.04,620.03,23.07,22.56,4.03,6.4718,6.1766,single
27,592.96,208.72,38.90,36.73,91.89,7.9667,28.5980,single
28,715.07,610.71,58.08,45.19,48.40,7.0650,78.4180,single
29,434.12,326.33,59.39,40.97,149.33,12.1300,74.3409,single
