气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,826.21,217.84,52.28,41.76,33.07,4.3520,58.7301,single
9,568.69,119.83,47.15,46.79,88.36,10.5129,53.5252,single
10,410.15,255.43,67.05,45.06,164.09,9.3611,104.2297,overlap
20,314.88,338.98,46.36,43.72,169.31,6.8597,48.3386,single
22,594.16,238.92,39.46,36.33,90.56,7.6155,29.1026,single
24,437.55,189.15,99.75,60.03,8.75,10.4517,307.2976,overlap
28,739.38,242.21,56.48,45.50,172.84,9.7254,74.6625,overlap
42,368.44,232.29,41.94,41.06,1.41,5.3368,37.1547,overlap
59,516.25,75.01,66.51,47.21,179.81,6.7779,107.4349,overlap
161,820.76,543.34,60.55,48.78,25.99,7.4850,92.0000,single
198,660.42,360.26,68.69,59.92,170.69,9.6234,145.4453,single
75,721.03,191.68,49.70,39.60,167.43,10.6833,50.3159,single
170,575.09,178.18,72.28,40.35,12.31,8.8720,108.4660,overlap
191,571.13,300.51,57.53,40.93,145.90,12.1508,69.7025,single
192,722.06,407.70,69.63,37.22,39.95,11.4913,92.8546,overlap
302,707.11,437.41,66.02,26.94,10.81,8.8810,60.4010,overlap
332,586.84,400.84,96.68,49.10,11.30,13.1506,236.0969,single
303,521.87,371.72,62.06,44.74,9.60,9.3630,88.6429,single
370,415.72,476.38,101.67,44.62,157.55,10.6499,237.2926,overlap
385,651.06,569.44,54.18,44.19,171.44,11.7725,66.7425,overlap
396,539.72,492.43,41.04,38.17,3.73,9.3133,33.0671,single
402,698.05,499.19,52.73,45.53,159.08,6.4395,65.1279,single
411,474.31,465.02,38.81,36.01,157.92,5.0967,27.9071,overlap
234,436.30,290.30,61.53,58.38,5.66,6.9402,113.6896,overlap
436,406.48,509.90,88.20,49.25,149.87,8.6275,197.1193,overlap
461,538.77,564.65,28.93,27.67,1.40,8.1921,11.9132,overlap
467,443.22,562.33,67.63,52.41,151.33,9.4694,123.3083,overlap
455,597.26,583.30,40.12,40.41,85.94,7.6539,33.4613,overlap
47,768.35,83.55,88.75,62.53,31.94,5.7289,253.3508,overlap
505,710.52,640.38,55.23,47.20,40.03,10.8335,74.0600,single
525,277.31,598.10,78.14,47.92,3.82,9.1057,150.5425,single
555,600.88,644.95,66.67,38.20,149.59,9.5325,87.3482,single
595,717.41,709.11,83.21,56.74,15.57,8.8222,202.1360,single
603,419.59,694.89,61.02,38.86,13.48,8.2710,74.4402,single
18,560.83,348.42,32.56,30.39,90.20,9.0176,16.5741,single
651,884.65,360.53,39.18,34.89,25.55,5.4412,27.5541,single
652,738.14,366.51,56.15,43.83,9.30,8.3609,71.0954,single
653,354.62,623.21,43.02,38.98,9.47,6.8474,37.1110,single
654,847.60,325.72,44.81,38.83,25.84,6.1893,40.1203,single
655,537.96,741.95,38.46,36.68,3.85,8.1733,27.9124,single
656,803.48,635.32,67.55,52.29,149.87,7.8172,122.7506,single
657,875.72,521.72,60.62,36.65,22.07,6.8794,69.2903,single
658,873.29,666.93,59.11,50.25,168.09,6.4642,90.3376,single
659,752.93,645.59,23.16,22.59,2.31,7.4238,6.2368,single
660,569.46,454.92,67.30,36.69,169.73,12.3079,85.4893,overlap
661,406.58,764.10,77.35,50.29,168.42,8.7337,154.7986,single
662,784.34,482.29,36.45,35.18,179.57,7.0326,24.0494,overlap
663,676.00,425.26,32.59,31.15,5.21,7.7287,17.0208,overlap
664,255.61,363.78,78.43,47.09,8.63,8.1672,149.0212,single
665,753.56,119.10,78.28,39.45,24.38,12.7269,124.3505,overlap
666,702.95,547.57,43.90,42.46,3.39,7.1830,42.1065,overlap
667,660.21,277.47,85.22,36.34,3.96,9.5121,135.7892,overlap
668,779.08,405.89,77.81,53.53,156.52,16.3234,166.7536,overlap
669,435.70,363.18,60.09,37.32,153.28,10.5614,69.3202,single
670,634.55,449.56,71.92,35.88,179.19,10.3987,95.4691,overlap
671,317.71,731.07,71.61,40.75,162.96,8.4237,107.5059,single
672,468.51,278.52,78.52,44.24,147.91,12.5204,140.3208,overlap
673,715.15,236.99,43.86,42.25,92.60,9.9080,41.8020,overlap
674,379.10,146.83,86.14,57.23,3.54,9.8869,218.4612,overlap
675,761.81,479.81,35.18,26.05,20.24,12.3716,16.5866,overlap
676,541.97,603.21,85.14,53.15,146.23,8.3428,198.2074,overlap
677,452.09,10.80,71.70,43.75,161.98,6.5960,115.7103,overlap
678,375.17,261.26,38.12,29.30,178.75,14.5739,21.9010,overlap
679,872.68,788.23,24.94,23.86,1.65,4.5439,7.6320,single
680,551.62,207.74,59.01,42.28,155.36,4.4543,75.7333,overlap
681,750.99,542.02,56.98,47.76,18.36,8.3366,79.7757,overlap
682,529.97,227.24,74.57,46.35,172.40,8.8634,132.5876,overlap
