气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,827.73,212.12,51.92,42.62,28.98,6.9905,59.1246,single
9,569.19,111.12,47.90,47.22,176.02,8.9949,55.7257,single
10,408.29,246.44,67.12,43.93,162.38,9.4611,101.8130,overlap
20,316.09,333.41,45.70,43.96,172.56,5.1763,47.2279,single
22,594.17,230.66,39.10,35.80,89.56,7.9704,28.1662,single
24,437.04,179.45,97.62,58.75,8.56,9.4161,288.0419,overlap
28,739.48,229.57,62.27,40.15,166.80,11.9730,80.0850,overlap
42,367.27,225.73,41.63,40.75,0.96,7.3276,36.3279,overlap
59,517.20,63.82,65.17,45.00,171.74,11.4787,98.3212,overlap
161,821.73,535.97,60.97,47.98,29.11,6.9017,91.7752,single
198,660.45,351.35,68.36,60.31,173.82,9.1164,144.9749,single
75,721.02,182.38,49.72,39.64,163.88,9.9248,50.4178,single
170,577.41,168.09,72.12,40.23,15.58,12.6834,107.6468,overlap
191,569.39,291.46,56.39,40.98,150.62,8.4292,67.0481,single
192,721.89,399.19,70.70,39.79,43.85,8.0160,102.3097,overlap
302,707.99,427.92,64.14,26.57,11.63,7.6875,56.2433,overlap
332,587.19,388.78,93.59,48.26,9.89,12.2228,217.4654,single
303,520.75,362.40,61.28,45.89,8.74,10.0084,88.6585,single
370,416.21,468.25,99.21,46.82,156.64,9.6939,237.0861,overlap
385,652.19,560.03,53.16,44.48,177.41,11.5737,64.6565,overlap
396,539.69,483.51,42.31,38.82,5.75,9.1417,35.7476,single
402,696.43,491.28,53.32,44.99,153.81,8.7284,65.8098,single
411,473.36,458.62,41.49,34.61,170.66,9.1473,30.6496,overlap
234,436.66,284.01,60.30,58.20,179.00,7.1505,108.8727,overlap
436,405.03,501.28,90.53,49.32,145.81,9.6245,207.9475,overlap
461,539.03,556.86,29.88,29.04,2.07,6.8756,13.3416,overlap
467,442.54,551.77,67.01,52.19,154.31,7.9672,120.5558,overlap
455,597.52,575.79,41.46,40.93,176.27,8.5414,36.2029,overlap
47,770.46,76.14,86.65,61.45,29.47,9.3281,237.3352,overlap
505,711.32,632.80,54.23,47.16,39.21,6.5371,71.3526,single
525,278.34,590.22,77.69,47.73,4.73,8.0096,148.2115,single
555,599.40,635.89,65.53,38.20,153.06,8.7620,84.3794,single
595,717.11,698.87,83.68,58.99,14.27,10.0507,212.5010,single
603,421.15,685.07,63.88,38.76,11.84,8.5563,81.3814,single
18,562.24,340.15,32.88,30.17,90.58,8.5359,16.7803,single
651,884.42,354.78,37.78,35.36,9.06,5.5904,25.9671,single
652,737.85,357.75,55.77,43.51,9.23,9.8672,69.6286,single
653,354.26,615.93,43.27,38.46,13.83,7.2121,37.0481,single
654,847.25,319.27,44.64,39.17,21.93,6.1423,40.1557,single
655,538.38,732.97,38.63,36.91,5.18,9.2854,28.3331,single
656,803.15,627.75,68.40,53.85,153.38,8.6389,129.5976,single
657,875.61,514.78,60.50,36.29,22.76,8.0736,68.3465,single
658,873.53,661.22,59.15,50.26,165.26,5.5789,90.4659,single
659,753.71,638.86,23.59,23.00,1.91,7.1097,6.5853,single
660,569.03,443.18,68.04,37.32,168.73,11.4574,88.8606,overlap
661,405.61,755.64,77.47,50.95,167.27,8.3504,157.3198,single
662,783.20,476.04,38.33,35.03,178.31,6.8723,26.4764,overlap
663,676.39,417.69,33.89,31.95,4.17,8.3189,18.8851,overlap
664,254.43,356.77,79.45,47.37,9.70,6.7803,153.8115,single
665,755.28,109.49,76.02,37.95,21.58,8.6892,112.8438,overlap
666,703.22,539.40,44.68,42.24,2.11,8.7632,43.3830,overlap
667,657.87,266.45,87.79,36.33,3.42,10.1942,144.0528,overlap
668,781.76,394.79,72.82,53.63,152.66,10.5295,146.3219,overlap
669,435.19,353.47,59.92,38.52,152.30,8.8309,71.1622,single
670,634.79,438.62,72.88,36.32,179.41,13.7195,99.2396,overlap
671,318.68,722.85,73.00,40.53,163.95,8.3225,111.1012,single
672,468.22,267.36,76.20,42.82,147.00,11.6602,127.9047,overlap
673,716.92,227.74,42.35,41.26,1.86,10.0047,38.0690,overlap
674,379.53,137.86,89.03,57.74,7.21,9.5122,235.4208,overlap
675,763.00,469.35,34.14,25.13,19.84,11.2887,15.0632,overlap
676,541.66,592.94,84.20,51.68,144.01,8.8329,188.5030,overlap
677,452.02,6.77,73.33,34.79,162.58,3.5093,96.2341,overlap
678,375.69,250.09,33.26,29.54,179.68,12.3499,16.8174,overlap
679,872.75,783.42,24.60,24.70,2.35,4.3261,7.6931,single
680,550.46,198.82,57.77,43.28,156.38,13.9803,74.3196,overlap
681,751.26,533.90,57.97,48.18,16.13,7.1967,83.2873,overlap
682,533.09,215.63,80.87,46.84,170.89,13.3162,157.5878,overlap
683,600.19,30.63,96.37,45.00,161.40,12.3641,214.9977,overlap
684,643.61,576.05,51.79,38.47,2.85,9.3484,53.0848,overlap
685,499.24,8.82,43.47,21.23,178.73,3.6348,20.6361,overlap
686,636.44,271.98,63.08,36.45,12.69,13.0771,74.6153,overlap
687,826.22,7.97,78.73,23.84,179.44,4.1376,76.0229,single
688,396.50,434.58,69.53,42.08,157.00,9.3709,104.6501,overlap
689,744.84,6.00,34.48,12.84,1.02,4.1023,7.8543,single
690,740.93,414.39,54.20,33.61,9.26,7.3106,50.7885,overlap
691,315.15,781.78,52.65,44.07,169.68,2.7917,62.8446,single
693,722.69,96.16,52.20,33.29,33.63,9.0289,46.6702,overlap
694,526.51,82.94,75.37,42.17,161.52,10.6261,123.2239,overlap
697,609.16,69.99,83.32,46.16,2.88,9.2214,164.8622,single
69,703.41,79.58,34.26,34.16,176.25,8.1067,20.6273,overlap
172,484.71,299.38,81.10,44.93,150.71,11.7127,152.0506,overlap
637,491.20,93.61,88.22,43.93,165.32,15.1154,175.8919,overlap
705,520.71,786.86,49.56,40.15,170.98,5.5451,50.7358,overlap
706,590.11,788.14,65.64,39.91,174.11,2.1376,88.4713,overlap
707,455.82,632.35,70.38,58.99,176.03,9.0205,150.3038,single
712,546.90,788.04,38.45,32.32,4.32,10.1861,24.5821,overlap
713,766.10,793.71,35.24,16.66,4.54,3.3402,10.6459,single
719,651.76,796.45,58.92,44.16,146.59,2.7540,78.8564,overlap
692,636.71,705.53,54.85,40.50,26.32,10.8814,62.6881,single
695,592.08,695.45,43.31,42.87,2.58,8.1679,41.3742,single
727,694.21,788.31,74.39,36.13,179.05,8.9464,102.8592,single
492,657.51,605.31,67.75,40.32,176.12,9.1790,95.2212,overlap
66,643.00,148.76,115.44,47.36,3.09,9.4768,324.7317,single
733,463.56,550.96,34.22,33.68,2.30,11.1391,20.2908,overlap
738,446.66,790.61,58.01,18.88,179.77,33.1728,32.6898,single
