气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,878.75,373.25,56.38,52.12,174.61,6.1450,85.2193,single
12,372.04,287.83,42.84,38.89,5.41,7.5700,36.7090,single
14,893.94,228.34,45.27,35.54,13.84,6.0625,37.4725,single
18,668.26,101.55,54.28,38.37,20.58,10.7459,58.1509,overlap
20,844.70,202.28,61.80,51.83,25.06,7.6887,101.8371,overlap
21,420.33,215.87,51.55,34.68,156.56,9.6672,47.4071,single
25,771.67,227.60,59.59,36.63,26.16,9.9613,66.9077,overlap
26,553.01,343.71,49.27,36.03,2.02,10.5489,44.9897,overlap
28,262.78,17.49,54.83,49.09,176.92,6.7617,75.9130,single
32,786.50,208.57,89.09,46.40,175.46,7.1629,189.4469,overlap
39,352.23,79.31,79.42,52.43,135.20,9.6258,170.1283,overlap
42,297.75,229.98,76.15,52.28,24.44,7.2232,155.9674,single
45,801.30,1.07,66.23,28.45,6.79,10.3278,64.1907,overlap
51,615.97,187.61,64.74,33.60,157.80,10.0614,72.4385,overlap
53,752.78,36.01,33.17,32.38,9.48,8.6189,18.3233,single
57,318.49,369.91,91.53,54.28,27.14,6.4419,233.9268,single
60,662.34,75.50,53.26,30.87,17.01,9.7668,45.0508,overlap
70,563.06,130.29,63.32,41.66,23.01,9.1342,85.9341,overlap
72,688.70,138.22,64.58,31.28,18.84,11.1924,67.1169,single
58,516.70,95.00,79.04,61.45,153.75,7.6518,197.4923,overlap
197,321.34,64.13,41.73,40.26,93.31,4.8832,36.0695,overlap
198,854.78,99.65,37.48,33.14,175.79,5.8132,23.9526,single
201,836.14,17.36,45.68,37.86,3.18,7.3443,40.6405,overlap
203,473.12,68.18,80.04,55.82,27.67,9.7597,183.9822,overlap
221,315.55,494.53,49.40,40.55,14.36,7.6347,50.9085,overlap
237,876.25,543.15,23.02,22.91,178.92,4.8948,6.2443,single
126,701.13,336.44,81.05,40.76,7.17,11.8532,137.7348,overlap
249,659.26,350.68,71.04,51.94,20.58,14.0958,134.8618,overlap
65,766.75,258.11,86.15,42.75,31.78,9.1349,163.2503,overlap
283,727.21,288.64,67.28,48.60,10.43,8.6329,113.1544,single
274,595.03,307.75,73.53,49.00,11.77,9.9244,136.2871,overlap
7,586.93,218.44,43.82,39.96,14.84,8.6481,39.4666,overlap
291,441.13,134.15,31.81,28.87,105.45,13.1785,15.0253,overlap
35,586.33,281.10,47.03,44.96,178.67,7.0908,51.1537,overlap
281,527.11,163.52,55.85,49.84,175.29,9.2609,79.9778,overlap
40,416.75,82.06,62.37,50.34,176.57,10.2602,100.7321,overlap
334,344.69,450.67,72.88,35.63,160.83,8.0453,97.3602,single
300,776.24,400.36,98.97,50.38,25.94,17.1084,253.8906,overlap
317,278.47,471.09,68.89,31.53,8.60,8.1169,76.9683,overlap
353,750.99,436.34,76.84,55.51,170.87,10.1224,168.6178,overlap
364,272.46,571.21,29.42,29.31,0.97,5.2753,13.0530,single
360,648.41,423.50,77.12,55.81,15.74,9.9646,170.7766,single
241,621.68,340.76,61.65,33.71,27.96,10.0212,65.9042,overlap
359,492.73,429.82,117.04,70.94,155.21,10.3381,499.9576,overlap
400,720.90,577.67,37.33,36.66,174.87,7.7960,26.2876,single
402,439.69,518.41,64.30,49.06,16.41,9.6268,104.3611,overlap
54,363.00,37.19,65.47,41.20,154.78,7.0583,90.8512,overlap
436,499.52,495.08,96.88,54.83,145.75,8.4334,264.7841,overlap
4,674.14,174.78,43.59,41.84,0.93,10.1334,40.8939,single
466,431.60,599.24,75.33,52.55,139.43,8.4895,153.3909,overlap
86,469.71,147.50,90.31,43.76,177.97,11.0059,183.6035,overlap
467,519.43,549.38,72.96,42.55,139.09,13.0037,116.5179,single
479,296.92,638.92,79.17,49.47,144.96,7.4682,159.5407,single
488,599.44,607.91,92.97,43.22,7.82,10.5080,192.1980,overlap
489,473.75,629.21,61.68,44.18,14.68,10.0483,86.4529,overlap
421,723.29,519.13,46.52,46.40,91.01,7.5926,51.6628,single
426,588.80,520.14,59.71,51.28,10.70,10.0147,94.0467,single
499,632.74,638.13,91.37,36.86,179.53,9.5859,158.3072,overlap
501,779.37,661.74,78.09,46.54,30.57,8.9031,146.0333,single
24,763.45,127.81,79.53,36.44,20.25,6.9401,118.5675,overlap
506,724.72,672.25,66.81,46.12,44.36,8.3800,105.9096,overlap
515,392.26,663.45,44.74,24.41,156.07,10.9014,25.1389,single
29,771.04,151.56,38.38,32.84,5.45,9.5035,24.8871,overlap
523,773.56,492.29,36.07,35.06,88.50,7.1799,23.4691,single
535,708.25,709.50,54.91,36.30,24.18,8.3050,56.3096,overlap
540,689.99,713.29,78.22,36.03,20.11,8.5019,113.4229,overlap
521,343.36,688.44,81.23,43.24,7.44,7.0875,146.8038,single
530,239.67,742.60,43.79,40.17,179.20,6.2755,39.6341,single
544,761.28,711.56,39.94,36.51,94.52,6.4421,29.9628,overlap
93,394.18,370.55,60.52,52.31,172.53,10.8222,98.5736,overlap
11,666.63,61.64,35.50,29.94,5.10,12.9947,19.4154,overlap
538,695.82,3.28,49.29,33.95,170.44,6.0077,42.4293,overlap
573,778.60,744.05,53.61,32.08,16.10,10.4327,47.4393,overlap
551,445.06,634.57,48.71,40.66,4.15,8.4048,49.6432,overlap
52,631.52,150.06,47.13,43.29,178.43,8.7793,49.4726,overlap
563,481.03,726.26,83.45,44.03,173.75,8.9904,157.7262,overlap
555,827.68,769.19,80.30,49.65,29.33,5.1373,164.7239,overlap
585,468.63,754.69,55.67,45.32,178.23,10.1406,72.2683,overlap
580,561.38,759.15,91.30,39.54,169.58,10.0992,169.5911,single
275,425.59,362.56,97.40,57.81,156.24,12.3071,282.1456,overlap
124,512.79,343.05,49.36,47.32,179.44,9.8532,59.3125,overlap
609,688.13,138.02,64.41,30.27,19.70,11.6720,64.6025,overlap
409,491.04,482.42,68.97,56.57,118.81,79.5029,138.4307,overlap
