气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,877.07,469.43,55.79,53.02,1.47,6.0919,84.8941,single
5,729.73,88.11,67.92,39.94,27.40,8.3353,94.7991,overlap
9,496.49,68.42,61.24,40.80,162.39,8.4847,78.7369,single
11,670.67,195.85,33.47,28.87,3.18,8.0725,16.6426,single
12,361.90,404.60,45.29,40.09,24.57,6.9775,42.3035,single
14,891.40,317.37,45.17,38.89,20.94,6.1410,40.8277,single
16,596.81,-0.18,37.05,25.00,173.98,0.3073,17.6518,single
17,853.97,14.31,50.63,39.99,15.09,4.8347,52.7426,single
18,666.69,233.74,53.86,40.14,5.13,7.2678,59.9000,overlap
20,840.89,313.44,55.62,43.06,21.38,7.6133,68.5367,single
21,429.47,380.98,62.69,37.63,169.03,11.8814,76.0981,single
25,749.90,373.58,55.38,42.58,34.93,12.5445,67.1932,overlap
26,549.53,460.36,38.76,37.33,90.87,7.4663,28.8483,overlap
28,262.45,125.73,69.89,46.65,146.00,7.4723,117.2333,single
30,596.36,34.88,81.74,42.19,7.50,11.9941,145.0400,single
32,794.34,344.62,69.10,51.03,175.48,8.5838,125.3513,single
33,523.28,-0.36,42.16,30.63,176.16,6.5282,28.0127,single
34,524.01,208.63,47.11,38.93,154.43,9.0644,44.4449,single
37,412.58,22.97,54.40,50.36,12.42,9.2877,76.6790,overlap
39,375.31,220.93,90.40,54.80,126.13,9.3272,230.4160,overlap
41,548.91,93.11,75.78,42.67,1.54,9.3078,126.0419,overlap
42,294.09,348.67,68.58,59.60,6.82,7.1021,144.1953,single
45,777.86,121.62,87.70,68.27,16.51,8.0568,270.1470,overlap
48,663.11,68.88,73.87,34.89,174.71,6.6100,97.9467,overlap
51,639.23,355.52,46.44,32.86,164.71,10.0014,36.4566,single
53,779.84,166.59,33.53,29.91,19.45,5.4277,17.3048,single
57,316.79,479.78,86.46,57.73,5.65,8.2082,222.0331,single
60,649.81,248.26,56.30,33.85,15.64,10.2265,55.1887,overlap
67,618.23,84.89,70.84,35.34,170.37,10.7849,91.2365,overlap
69,703.88,132.95,57.22,49.72,99.06,8.6388,83.7343,overlap
70,563.36,298.29,59.32,39.36,13.22,10.7461,71.2557,overlap
71,433.99,25.60,67.16,51.14,146.57,18.7337,118.6750,overlap
72,671.17,297.44,62.38,38.71,18.04,14.2402,77.5009,overlap
93,393.61,490.06,76.02,48.31,157.40,8.7427,143.6026,overlap
58,522.90,260.84,91.32,50.85,157.74,9.6752,218.1773,overlap
197,306.46,155.56,49.59,41.38,10.93,6.4020,52.3561,single
198,867.68,187.50,38.95,35.68,163.23,4.5092,27.8495,single
199,350.98,30.93,43.88,41.42,179.18,6.3132,41.0270,single
201,840.56,120.91,47.73,41.35,14.56,6.2116,48.4554,single
203,455.68,202.10,68.65,68.26,92.78,8.2784,165.5070,overlap
221,308.59,596.86,48.32,44.78,9.96,5.8989,53.7851,overlap
237,876.38,623.61,23.64,23.62,90.52,6.5829,6.7925,single
124,514.88,495.72,56.22,43.75,2.83,10.4390,71.1350,single
126,690.51,495.03,85.47,52.78,171.61,8.5110,198.3411,overlap
249,651.12,501.64,67.86,52.55,12.47,9.6220,124.5050,overlap
275,424.18,513.97,104.91,57.16,162.83,10.0453,323.6617,overlap
65,747.02,399.99,81.08,45.78,20.95,9.3677,154.8413,overlap
283,717.88,428.09,65.00,53.59,25.39,8.7674,116.4843,overlap
274,591.83,478.09,86.96,47.64,13.35,11.5868,185.3249,overlap
7,590.31,343.31,45.98,40.32,11.70,7.8376,43.8453,single
291,448.11,267.90,38.97,35.04,179.56,10.0284,27.3782,overlap
35,589.64,416.40,44.45,43.19,178.86,8.1329,43.8965,single
281,532.90,309.31,63.26,48.01,166.65,12.0622,98.8564,overlap
40,423.11,238.66,74.75,50.27,157.76,11.7832,144.4750,overlap
334,352.82,592.44,65.06,48.09,173.16,9.4930,104.7199,overlap
300,771.74,544.33,103.47,43.05,14.09,8.6696,237.1579,overlap
317,270.84,597.94,62.96,35.00,0.54,8.1838,71.3858,overlap
353,760.29,588.39,74.17,63.34,1.62,12.7011,179.2571,overlap
364,285.17,658.15,28.94,28.56,175.73,5.9483,12.3016,single
360,644.85,578.83,69.63,61.23,5.84,10.0322,152.7147,overlap
241,604.04,497.53,60.37,38.45,22.85,9.7171,72.1047,overlap
359,496.65,593.32,122.48,82.36,174.72,7.4937,635.5691,overlap
400,722.88,683.31,37.10,36.31,4.79,7.7055,25.7097,single
402,434.57,661.04,59.99,47.53,10.52,10.0310,87.9877,single
54,369.97,165.52,67.26,31.62,146.04,8.6877,73.6078,single
436,521.50,669.75,98.53,58.78,166.06,15.3206,293.5934,overlap
4,692.88,303.10,45.03,43.38,7.05,7.9949,45.2423,overlap
52,649.45,289.14,50.00,43.56,178.66,6.1195,56.0338,overlap
466,458.01,757.19,75.10,53.49,140.65,9.0862,155.1835,overlap
409,512.40,646.92,77.30,62.56,137.64,34.2232,192.3293,overlap
86,472.49,317.14,91.22,38.90,6.49,11.8799,166.5309,overlap
467,542.02,731.68,75.72,39.24,155.09,9.0366,115.7529,single
469,616.47,760.89,52.82,42.67,4.57,9.2614,61.2401,overlap
479,312.53,772.08,82.22,48.10,161.36,7.3397,167.2809,single
395,569.56,116.67,35.16,31.02,24.71,8.0030,19.7236,overlap
488,609.71,777.00,95.81,46.16,0.25,9.5313,217.9969,overlap
489,489.60,784.94,54.59,44.16,133.69,7.5968,67.7091,overlap
490,771.99,792.89,36.75,32.17,8.38,3.1306,22.3531,overlap
421,732.06,637.70,49.34,44.47,157.37,9.2548,55.6930,single
426,590.57,676.73,55.31,51.11,179.97,8.0828,80.4334,single
499,636.30,791.28,94.79,35.59,177.80,13.9128,164.4940,overlap
