气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,875.44,544.07,58.70,49.64,164.64,5.1718,88.0018,single
4,701.91,392.91,44.76,40.12,7.50,8.2144,41.3532,single
5,732.24,192.05,62.82,41.26,14.82,8.6595,83.7699,overlap
6,725.72,16.21,46.83,38.18,159.92,11.0041,43.0730,overlap
9,507.80,179.91,64.04,41.79,173.41,9.0922,88.1779,single
11,671.94,285.03,32.85,30.98,178.52,8.3002,17.1978,single
12,355.87,484.93,50.10,38.70,25.77,6.4402,49.9604,single
14,884.37,384.96,47.06,42.71,157.82,6.0535,48.6577,single
16,592.53,82.48,41.86,37.13,15.00,8.1305,33.4622,single
17,847.27,89.36,46.51,42.51,5.04,5.8185,47.2991,single
18,673.69,335.28,53.77,44.87,1.05,9.4830,66.7319,single
20,835.76,401.28,67.01,40.15,27.24,6.8469,92.7382,single
21,429.22,500.05,48.54,37.64,161.27,10.7349,45.6195,single
25,737.07,477.31,60.57,41.39,28.52,8.8912,78.1192,overlap
26,544.87,562.35,38.99,37.97,3.63,9.5925,29.7020,overlap
28,255.86,215.74,61.59,60.74,3.51,7.1937,118.5372,single
29,779.72,346.47,42.29,39.47,176.46,5.2395,36.3111,overlap
30,589.10,167.17,71.50,38.50,0.29,14.0219,101.2515,single
31,733.95,37.73,53.99,37.45,2.84,10.7424,56.1683,overlap
32,797.87,452.94,58.31,38.73,0.01,7.3704,67.7387,single
33,544.02,107.34,66.67,34.40,151.52,11.2582,78.6607,single
34,530.77,312.38,47.86,39.91,155.64,7.9940,47.0214,single
36,450.04,92.53,72.22,41.50,150.97,10.4074,111.3678,overlap
37,416.13,148.86,78.66,40.94,147.49,12.8381,130.3135,overlap
39,388.54,331.68,100.39,55.71,134.47,5.1214,288.8346,overlap
41,554.03,226.58,76.05,34.04,172.35,9.7595,101.2687,overlap
42,289.03,437.61,69.49,51.03,6.86,7.7003,126.7640,single
45,777.84,222.52,77.44,66.34,9.27,10.7210,204.6581,overlap
48,662.52,176.27,78.53,44.08,8.29,8.2845,139.8407,single
51,650.03,492.47,61.34,35.12,177.89,13.2381,67.9917,single
52,653.75,394.50,49.07,43.57,0.62,11.0854,53.9725,overlap
53,780.76,262.59,38.77,27.92,12.93,11.2069,21.5951,overlap
56,442.84,70.66,80.56,39.09,164.51,8.1245,130.5437,overlap
57,314.52,573.05,71.48,59.01,170.69,9.4528,155.0997,single
60,640.94,377.42,52.61,32.87,16.74,12.5686,46.8084,overlap
66,373.42,66.47,74.09,41.59,140.36,5.2463,117.4590,overlap
67,620.81,221.67,75.75,32.85,177.16,15.2026,96.9811,overlap
69,725.06,233.33,62.26,45.68,162.93,7.7855,91.1012,overlap
70,573.03,427.19,65.16,38.37,174.68,13.1023,83.8207,overlap
71,441.92,129.21,59.10,55.43,7.34,22.2248,99.6078,overlap
72,660.59,418.29,69.51,33.88,14.88,10.6676,84.2241,overlap
79,528.27,11.03,72.54,51.34,161.53,5.5971,138.9723,overlap
93,399.08,591.77,70.23,51.53,158.74,10.2926,130.7727,single
58,529.26,390.51,89.00,49.50,154.02,9.9716,201.7045,overlap
197,311.77,230.21,47.81,43.22,171.00,6.2188,50.8290,single
198,878.50,251.33,38.17,35.03,168.94,5.6653,26.2622,single
199,355.03,106.94,42.19,39.08,172.17,7.3004,35.7892,overlap
201,842.52,195.28,50.22,42.90,19.52,6.5979,55.6711,single
203,442.02,307.78,87.75,71.87,147.88,7.5072,284.7066,overlap
221,305.97,666.67,51.24,43.87,177.45,6.0482,59.2635,overlap
237,873.66,684.12,23.87,22.99,2.43,4.8976,6.7395,single
124,516.77,609.92,58.56,44.81,158.43,8.5902,79.0499,overlap
86,464.67,436.68,96.60,41.08,9.35,10.8470,197.2109,single
126,691.24,610.86,86.18,43.23,3.81,9.9966,165.1610,overlap
249,646.70,618.29,62.44,56.90,179.81,10.6952,114.1495,overlap
275,428.20,638.04,88.20,59.78,3.54,12.3505,239.2164,overlap
65,734.50,507.72,92.88,48.69,22.73,13.8376,216.1013,overlap
283,714.09,532.78,65.95,47.22,176.71,8.1114,105.6729,overlap
274,579.78,598.67,81.81,51.49,13.45,10.8817,177.3210,overlap
7,597.00,435.93,42.24,37.65,176.30,6.1303,34.5560,overlap
291,452.91,377.83,33.83,30.66,178.42,9.8675,18.0485,overlap
35,591.38,522.36,45.76,43.06,175.05,8.2496,46.3863,single
75,657.49,61.29,61.73,44.50,143.20,6.4337,87.2489,overlap
281,538.41,419.88,55.12,51.54,1.01,16.1460,80.5421,overlap
89,539.16,51.60,54.86,50.93,10.97,8.0742,78.8444,overlap
40,429.73,355.73,65.37,45.21,153.00,9.2238,99.3820,overlap
334,352.32,696.81,75.02,52.39,174.47,7.9740,151.6755,single
300,773.60,658.65,110.32,46.12,13.14,10.7897,288.7604,overlap
317,268.52,694.45,57.37,40.66,3.52,7.5856,68.8463,overlap
353,761.07,701.14,89.54,62.80,153.64,14.5169,259.0596,overlap
309,749.01,66.93,49.82,43.51,24.04,8.5237,55.5696,overlap
331,665.99,685.52,49.56,43.59,179.72,8.5545,55.0728,overlap
364,298.70,729.74,32.77,26.53,154.25,7.0937,14.6570,single
366,351.48,54.38,47.41,31.07,108.65,9.4686,35.9195,overlap
360,639.80,695.75,85.97,47.08,8.28,10.5331,179.0190,overlap
345,654.42,87.40,72.35,39.06,10.19,8.1577,105.1901,overlap
241,591.55,615.12,54.86,39.75,13.50,12.6958,61.5494,overlap
395,568.56,198.12,33.43,31.84,92.72,8.7475,18.3126,overlap
359,513.78,723.21,131.22,84.96,5.01,11.5549,752.5959,overlap
400,730.21,768.01,36.09,35.38,175.35,8.2941,23.7102,single
402,434.05,770.58,63.02,45.67,9.86,8.3460,93.3058,single
409,525.64,769.36,85.34,49.87,156.56,10.6529,186.8584,overlap
24,758.27,369.57,68.67,41.81,26.38,8.2661,101.4265,overlap
421,747.48,730.12,44.87,39.11,2.81,6.0416,40.5100,overlap
10,418.25,0.76,95.29,31.02,1.35,11.4492,144.8944,single
54,384.69,268.39,60.79,40.51,149.71,8.6692,76.9994,single
426,596.23,785.65,62.77,42.90,169.84,5.0251,86.9514,overlap
436,529.17,790.30,92.45,47.38,1.59,7.1056,208.3342,overlap
446,355.94,106.56,41.20,40.93,172.16,0.0000,35.7463,single
