气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,876.73,487.74,56.21,54.58,173.05,7.7946,88.7282,single
5,731.19,112.25,69.48,38.73,24.04,9.6030,96.1713,overlap
9,499.40,94.25,62.21,43.76,165.80,8.6933,87.1327,single
11,670.90,217.52,33.60,29.78,178.24,8.6731,17.3013,single
12,360.00,423.93,47.00,39.37,26.27,6.6462,44.7295,single
14,889.50,332.90,46.58,39.33,32.19,6.0460,43.9049,single
16,596.28,11.58,40.75,37.45,179.88,7.7344,31.9911,single
17,853.26,31.29,50.46,42.83,18.28,7.1278,56.1139,single
18,668.12,257.40,52.80,41.20,2.67,9.5392,59.0877,overlap
20,839.33,334.48,56.36,44.12,26.14,7.6697,72.1038,single
21,428.64,410.76,57.92,37.26,172.55,9.9338,64.3052,single
25,747.54,400.79,57.64,43.92,39.39,12.5835,75.0723,overlap
26,548.45,482.94,38.65,37.70,5.59,8.8643,28.9684,overlap
28,258.08,146.41,70.47,49.84,144.04,6.3143,127.3251,single
29,780.10,292.78,37.23,31.60,2.81,5.1044,22.5358,overlap
30,594.50,63.06,73.09,43.33,12.80,10.4376,119.0936,single
32,794.79,369.77,64.28,49.88,2.18,9.5412,106.0511,single
33,535.50,19.30,63.31,31.98,152.89,11.2383,65.9359,single
34,525.57,232.36,44.59,39.30,163.10,8.2464,40.2130,single
36,441.63,1.95,63.08,33.92,167.04,10.0770,69.4437,single
37,414.72,53.93,56.06,50.50,176.28,12.3879,81.6521,overlap
39,377.99,247.25,92.79,57.21,129.60,10.8223,253.4122,overlap
41,549.23,122.86,72.64,37.84,2.91,13.1561,102.7051,overlap
42,294.33,367.08,68.16,54.56,4.14,7.7210,130.3980,single
45,778.76,145.62,91.61,67.28,20.51,8.1244,290.4633,overlap
48,659.86,94.95,75.23,37.93,1.33,9.6877,110.4379,overlap
51,643.36,385.09,44.52,35.90,168.12,12.3846,36.6001,single
53,782.69,186.93,33.78,28.38,90.72,6.6096,16.6585,overlap
56,439.95,2.59,61.62,33.67,172.29,8.7173,65.7710,overlap
57,317.02,500.28,84.97,56.24,7.92,6.9499,208.8986,single
60,647.01,278.06,55.27,33.78,13.06,8.6530,53.0868,overlap
67,621.06,115.55,72.67,34.66,169.02,8.5487,94.1766,overlap
69,708.53,157.00,54.67,50.36,92.10,6.4672,77.4340,overlap
70,564.68,327.73,60.37,37.32,7.56,13.6640,69.9888,overlap
71,434.30,51.34,61.95,55.62,164.30,6.4490,109.8198,overlap
72,668.30,324.51,62.56,35.90,15.12,10.8889,72.3015,overlap
93,396.43,513.50,74.38,48.60,156.42,8.4233,138.3419,overlap
58,523.91,292.91,91.61,52.50,161.68,10.2813,226.6941,overlap
197,306.88,172.68,45.08,43.31,179.41,7.1280,45.2792,single
198,870.78,202.33,39.13,35.28,154.13,5.2750,27.7888,single
199,351.75,48.45,44.57,40.88,177.86,5.6995,41.7819,single
201,841.20,138.05,47.93,40.60,11.58,6.2891,47.9938,single
