气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,875.42,539.72,58.46,50.06,164.72,5.0074,87.9998,single
4,701.43,387.45,45.26,39.36,12.30,4.7579,41.4801,single
5,731.38,185.59,63.79,42.74,17.52,8.7555,89.4686,overlap
6,726.25,10.60,46.09,36.86,165.90,7.6185,40.2819,overlap
9,506.97,173.03,64.15,41.39,172.09,9.7324,87.6298,single
11,671.72,279.55,33.03,31.22,178.63,6.8404,17.5218,single
12,356.47,480.07,50.11,38.54,27.45,6.7194,49.7873,single
14,885.40,380.37,45.50,41.71,165.79,7.0909,44.4210,single
16,592.75,76.68,42.14,37.35,15.56,8.3540,34.1214,single
17,848.04,84.39,45.62,43.03,1.87,6.8787,46.0697,single
18,672.76,329.03,53.75,44.78,5.03,8.5357,66.5407,single
20,835.38,395.95,65.78,41.14,24.90,6.6282,91.5711,single
21,428.50,492.33,50.20,37.45,162.35,11.4033,48.5573,single
25,736.71,471.15,62.37,42.00,33.47,7.7290,84.0623,overlap
26,545.06,555.55,39.28,36.55,7.46,9.5173,29.0122,overlap
28,256.45,209.72,60.18,59.18,92.37,9.0125,110.2548,single
29,779.11,342.57,41.63,40.27,179.10,6.4440,35.9022,overlap
30,588.50,159.27,70.16,40.22,0.90,10.6679,101.8702,single
31,733.23,29.28,54.07,37.80,1.49,9.5069,56.8421,overlap
32,797.24,446.29,57.50,40.37,2.83,9.9223,68.6817,single
33,542.66,100.32,67.33,33.67,150.28,9.5646,78.5430,single
34,530.01,305.97,47.94,40.87,156.81,9.3330,48.3210,single
36,448.63,81.86,69.31,42.02,148.66,10.2576,103.8447,overlap
37,414.90,141.16,74.42,42.33,148.65,11.5846,120.5855,overlap
39,388.26,323.87,99.27,55.53,135.46,9.6883,281.5405,overlap
41,554.06,217.75,77.16,34.47,172.31,8.7550,105.5938,overlap
42,289.16,431.65,68.73,51.29,4.75,8.4128,124.6408,single
45,778.30,217.85,76.78,67.15,14.99,7.0640,203.6357,overlap
48,662.61,169.69,77.69,42.34,8.51,8.4840,131.4635,single
51,649.57,483.62,58.84,34.94,177.18,9.9460,62.2257,single
52,654.54,387.86,49.54,42.61,177.40,5.6067,53.8120,overlap
53,781.33,254.89,39.68,27.98,13.90,10.6908,22.6684,overlap
56,441.99,63.67,79.40,42.44,169.07,10.2999,137.6751,overlap
57,314.07,566.95,72.46,57.74,171.44,8.4473,155.9486,single
60,641.40,370.25,54.30,34.19,19.13,9.3851,51.8659,overlap
66,373.41,60.23,70.95,41.24,141.37,5.2101,106.7990,overlap
67,619.82,212.19,76.94,32.78,177.35,12.1582,99.8138,overlap
69,721.27,228.76,56.39,48.16,162.86,10.0705,78.7996,overlap
70,572.04,418.85,65.25,38.38,174.90,8.1969,84.0778,overlap
71,441.05,120.62,55.89,53.13,4.59,15.8047,85.3851,overlap
72,660.26,409.21,70.33,35.39,14.27,9.9549,90.0608,overlap
79,531.42,7.35,73.67,43.01,169.50,4.7973,120.0930,overlap
93,397.48,585.61,69.15,49.03,156.60,6.7908,120.6255,overlap
58,530.00,383.45,91.63,47.89,155.71,10.6104,206.8591,overlap
197,310.80,225.47,46.33,43.29,171.51,6.4987,47.8175,single
198,877.88,247.29,38.18,35.22,171.20,5.7257,26.4198,single
199,354.81,102.19,41.69,40.16,174.69,5.6538,35.9103,single
201,842.28,190.52,49.80,42.68,16.74,5.9294,54.4642,single
203,437.81,301.72,91.61,72.35,146.11,5.8601,312.3673,overlap
221,305.79,662.65,51.67,43.96,175.77,5.2801,60.3867,overlap
237,873.99,680.39,24.18,23.13,4.74,5.0777,6.9541,single
124,516.50,602.99,58.54,44.42,155.46,9.5851,78.3016,overlap
86,465.28,429.51,98.39,41.42,9.62,10.7620,206.2434,single
126,690.01,603.13,87.53,43.89,2.20,11.8590,173.0218,overlap
249,646.45,610.33,62.61,56.64,1.15,11.0198,114.2318,overlap
275,427.81,630.21,87.61,60.57,5.43,11.4359,239.1929,overlap
65,734.67,501.90,93.83,48.55,24.11,7.2110,219.9193,overlap
283,714.82,526.19,64.23,50.00,178.75,7.6153,106.1162,overlap
274,580.30,591.16,82.02,52.71,20.94,7.6631,182.4283,overlap
7,595.42,429.61,42.26,39.11,1.30,8.6663,35.9326,overlap
291,452.77,369.84,34.49,29.79,179.38,9.5057,18.2285,overlap
35,591.42,515.94,46.33,43.26,172.59,9.6903,47.7571,single
75,657.19,53.03,62.20,46.50,142.59,13.0146,92.5573,overlap
281,535.88,415.55,52.24,45.78,11.50,7.1426,64.2848,overlap
89,537.68,44.13,53.24,52.95,94.43,9.3072,77.2168,overlap
40,428.29,348.50,59.82,46.22,157.32,10.2429,85.0786,overlap
334,352.66,690.14,73.17,53.35,171.44,7.4877,146.9478,single
300,773.22,651.81,109.22,45.03,11.64,10.1970,276.3305,overlap
317,268.13,688.90,57.45,39.25,5.62,8.2571,66.6333,overlap
353,762.36,695.02,84.59,61.44,156.12,7.7956,226.1656,overlap
309,749.57,60.78,51.19,42.04,21.37,7.9966,56.6813,overlap
331,666.22,679.92,51.34,46.42,2.99,8.0909,62.9415,overlap
364,297.57,724.77,32.37,27.62,159.39,5.8824,14.8862,single
366,352.03,48.45,46.93,33.09,104.83,9.6522,37.4925,overlap
360,639.55,688.87,85.85,46.94,9.05,8.7698,178.0135,overlap
345,655.91,80.03,72.46,39.89,5.40,7.4517,107.7628,overlap
241,592.56,610.57,53.55,35.23,15.98,3.1004,51.9785,overlap
395,569.83,192.43,34.61,31.44,90.83,8.4938,19.3754,overlap
359,511.87,714.09,127.27,83.10,1.76,15.2729,692.4192,overlap
400,730.09,762.23,35.90,34.58,174.01,8.2356,22.9307,single
402,432.61,764.93,64.27,43.07,13.82,6.8552,91.5042,single
409,523.49,761.31,90.59,57.65,151.34,9.7322,243.3978,overlap
24,758.86,362.29,68.47,42.74,25.79,11.6749,103.0774,overlap
421,746.78,723.90,45.93,38.31,174.06,9.1783,41.5901,overlap
54,384.35,260.95,60.88,40.22,151.84,10.8082,76.6873,single
426,594.56,781.78,67.78,45.83,168.24,3.5242,108.3144,overlap
436,524.05,781.72,81.10,48.61,3.61,23.1369,164.5046,overlap
452,638.88,62.70,37.00,31.87,21.02,0.0000,22.4519,overlap
