气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,874.59,603.60,57.61,53.45,166.87,6.0047,91.2570,single
4,704.68,466.00,47.14,40.63,160.97,8.5075,46.4448,overlap
5,732.86,277.80,58.01,36.88,5.93,9.1742,63.8575,overlap
6,723.21,100.64,48.93,39.64,164.73,8.7137,48.8160,single
9,514.85,272.39,59.15,45.66,177.90,10.2869,82.1999,single
10,434.28,86.70,107.48,43.73,1.16,7.2874,259.8958,overlap
11,674.98,353.96,31.55,30.87,179.25,7.1810,15.8104,single
12,353.40,550.96,47.10,40.88,15.93,6.8182,46.6599,single
14,880.10,450.43,49.22,43.88,11.91,8.3497,54.6871,single
16,591.05,158.09,41.65,36.57,17.23,8.2185,32.6341,single
17,837.76,150.07,54.65,41.63,38.83,6.4989,63.9652,single
18,684.04,416.83,53.03,46.28,157.96,7.6185,66.9442,single
20,832.43,468.74,66.66,43.57,29.47,6.6953,99.6080,single
21,425.20,600.66,56.62,40.44,179.77,9.5434,66.6996,single
24,755.70,455.60,68.54,48.69,21.79,8.8656,117.6860,overlap
25,720.82,555.99,60.95,46.22,50.10,8.9702,88.3260,overlap
26,540.79,649.40,39.65,38.30,6.02,8.1618,30.9793,single
28,250.69,288.46,74.29,49.90,20.35,7.1566,141.6924,single
29,779.92,410.01,41.76,37.40,8.16,6.3886,33.5508,single
30,592.81,279.04,85.29,49.39,0.06,11.5474,184.8330,overlap
31,736.67,137.81,62.87,35.79,169.98,11.0628,72.7851,overlap
32,798.90,538.20,75.62,53.12,173.05,7.9245,156.2984,single
33,556.63,202.60,57.20,38.56,152.25,10.8692,64.9068,single
34,535.02,398.75,45.12,41.49,179.59,10.0742,43.4436,single
36,467.30,198.20,73.95,40.53,154.67,9.1205,114.0129,overlap
37,422.81,255.14,75.09,39.93,151.99,13.1386,115.8204,single
38,574.40,31.67,50.37,48.64,2.37,8.1890,63.5012,overlap
39,394.47,419.74,109.06,51.98,142.29,10.7804,318.0709,overlap
41,560.93,337.31,76.74,39.95,173.25,9.4117,121.0365,overlap
42,285.13,515.57,75.27,49.56,18.33,8.0793,144.4856,single
45,777.41,310.93,88.72,62.02,148.24,11.4962,251.1429,overlap
48,660.11,264.89,79.72,53.66,20.56,18.8415,175.4512,overlap
50,714.05,337.69,65.63,30.39,19.96,7.4112,67.3472,overlap
51,643.88,602.70,71.81,35.52,3.42,10.9652,94.2260,overlap
52,657.89,477.39,52.26,41.48,6.96,8.0775,58.2782,overlap
53,775.17,372.54,34.73,26.56,17.52,10.8655,16.4802,single
56,454.37,169.31,77.10,46.14,150.53,10.6614,141.1030,overlap
57,313.09,653.31,71.46,44.79,174.65,8.2469,117.6672,single
60,640.09,479.19,50.27,38.90,8.09,12.3439,50.5634,overlap
66,392.83,159.70,75.69,39.64,150.89,8.2523,116.8122,overlap
67,630.35,335.80,74.92,34.83,177.45,10.6041,100.5913,overlap
69,725.03,311.15,50.24,49.06,93.90,16.0919,63.6983,overlap
70,587.31,532.57,64.84,40.60,164.33,9.7453,87.8232,overlap
71,435.23,210.46,59.47,56.18,113.16,15.5393,102.2113,overlap
72,656.75,514.45,70.22,38.16,12.13,8.7258,96.7898,overlap
76,521.60,-0.24,46.61,37.48,175.39,6.7190,41.8936,overlap
78,586.81,78.92,74.43,47.10,24.33,9.1315,134.2195,overlap
79,531.54,114.13,68.22,48.91,164.23,18.4219,117.1017,overlap
84,486.70,6.99,106.18,42.34,163.86,15.3933,245.5754,overlap
93,400.41,675.40,73.55,46.90,163.33,8.3473,130.5251,single
58,530.68,492.60,91.66,51.16,154.75,8.5704,221.1450,overlap
2,380.05,48.09,90.61,59.92,8.81,10.6186,253.1033,overlap
197,316.93,284.05,56.90,40.93,140.01,4.7314,68.1830,single
198,883.85,304.18,39.84,36.14,6.12,5.6912,29.5071,single
199,359.13,171.60,42.57,38.78,179.99,7.9518,36.1503,overlap
200,759.09,574.48,24.76,21.98,179.55,5.2196,6.9308,single
201,845.41,258.52,51.10,39.88,26.19,6.1662,53.5758,single
203,431.19,386.12,85.77,68.33,170.52,10.0749,258.5848,overlap
205,715.08,16.12,37.27,35.68,93.36,8.8138,25.5004,overlap
221,310.55,727.32,47.30,46.70,0.57,5.8551,53.7574,single
237,872.49,735.38,23.69,22.71,0.28,4.7724,6.5600,single
124,517.94,703.45,54.05,46.23,0.49,10.8030,69.4918,overlap
86,457.67,534.45,84.83,52.11,0.54,14.5854,192.9195,single
126,690.96,705.57,83.79,46.08,1.83,10.5773,166.4384,overlap
249,650.33,713.92,67.29,55.40,173.18,9.7856,129.0441,overlap
275,435.18,738.07,97.48,67.82,158.89,6.1267,331.5424,single
65,720.56,599.25,91.15,48.48,18.58,9.2173,207.2422,overlap
227,776.08,11.18,91.15,46.99,14.15,7.4601,200.8318,overlap
283,712.00,625.80,55.88,48.57,177.61,10.1840,78.0171,overlap
274,577.42,705.08,78.16,54.11,20.15,12.1656,170.0648,overlap
7,597.20,505.57,42.77,42.44,4.39,7.0797,39.9505,overlap
291,457.38,469.18,34.10,30.15,2.31,12.6236,18.0328,overlap
35,591.66,610.39,45.19,43.53,1.38,8.4190,45.7410,overlap
75,659.30,167.86,72.09,45.72,174.57,11.2975,122.2163,overlap
281,542.74,515.72,59.85,43.22,166.56,11.0236,79.6441,overlap
89,548.48,128.02,57.70,54.26,172.13,13.5612,92.9261,overlap
40,435.19,451.62,60.95,49.27,6.47,9.6491,94.1685,overlap
47,739.96,12.12,61.61,44.82,8.28,5.6391,87.5176,overlap
334,350.56,778.80,79.90,46.97,168.12,10.7325,154.2553,overlap
59,650.97,55.30,115.12,45.50,8.87,21.0147,310.2398,overlap
300,777.24,746.45,108.74,52.77,16.60,9.5490,320.9849,overlap
317,276.61,767.08,64.33,46.05,173.49,5.9738,98.0439,single
353,765.40,793.36,79.94,48.24,166.61,6.1894,158.5991,overlap
309,738.68,152.10,46.50,42.67,13.42,11.9242,47.4647,overlap
359,495.29,794.07,51.71,43.18,172.24,8.4819,59.4030,overlap
351,650.56,181.95,59.08,35.83,20.28,1.8019,64.3370,overlap
331,665.46,778.69,61.01,45.92,19.58,9.5766,87.9208,overlap
364,310.30,792.55,32.68,26.07,163.34,8.0488,14.3304,overlap
366,374.60,152.62,50.90,41.36,170.97,5.3190,55.1334,overlap
360,627.59,794.74,90.52,39.65,13.85,13.5322,167.1444,overlap
54,392.99,352.72,74.71,36.18,145.22,8.2037,103.8922,overlap
375,432.34,799.78,141.29,35.63,177.52,0.0000,365.9326,overlap
