气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,878.10,404.40,57.88,48.31,158.79,6.1058,83.2656,single
12,369.65,326.04,44.40,38.81,8.03,7.5977,39.3633,single
14,895.33,259.59,43.22,37.77,20.42,5.3963,36.2999,single
18,668.07,144.64,51.29,39.09,6.27,9.5138,52.9074,overlap
20,843.72,238.47,64.05,45.75,21.55,6.1414,96.5410,overlap
21,424.57,267.49,53.93,32.13,169.27,10.3122,48.0814,single
25,765.41,277.49,62.26,37.01,30.02,12.0396,73.8139,overlap
26,557.39,380.62,39.82,38.40,88.35,7.8660,31.3293,overlap
28,258.96,52.57,61.47,47.31,38.57,7.2532,91.9689,single
32,789.15,255.20,86.87,46.65,177.42,8.5778,181.1143,overlap
34,515.70,119.97,44.01,38.10,164.24,9.8278,37.9741,overlap
39,362.42,122.79,81.24,52.79,128.20,5.4387,179.2261,overlap
42,294.93,270.71,75.15,56.25,13.97,8.5289,163.4375,single
45,778.69,25.68,99.14,57.88,26.27,9.4093,292.6620,overlap
51,625.14,243.47,49.87,41.53,166.71,11.6804,53.1384,overlap
53,759.36,76.56,30.38,29.34,88.09,9.8029,13.9309,single
57,315.08,405.78,97.62,53.57,15.88,7.7922,262.6306,single
60,657.28,132.40,50.90,31.70,20.51,12.0560,42.2525,overlap
69,688.56,37.46,55.25,46.55,163.03,10.4839,73.0863,overlap
70,559.45,181.25,70.43,44.19,31.53,8.1538,112.7581,overlap
72,684.78,190.05,69.66,29.84,20.71,6.7480,74.5082,overlap
58,520.98,148.52,86.46,52.75,152.26,11.2971,202.8737,overlap
197,313.00,90.87,52.60,40.25,31.43,5.6459,57.3009,single
198,857.94,129.30,37.20,34.42,173.42,5.4517,24.5141,single
201,838.87,51.39,43.35,40.10,4.15,6.6359,38.7640,overlap
203,465.76,108.95,79.10,53.90,32.79,8.8554,173.5152,overlap
221,313.78,530.78,46.93,39.47,13.44,7.2225,44.7258,overlap
237,877.27,569.57,23.47,23.13,0.80,5.7524,6.5524,single
124,515.18,392.95,53.20,46.21,1.72,9.9627,67.2804,single
126,694.87,387.38,87.01,45.22,5.14,11.9472,176.1523,overlap
249,656.31,402.47,70.74,48.31,20.18,11.2706,124.3682,overlap
275,426.69,413.68,97.18,54.66,157.14,7.0207,265.5982,overlap
65,758.14,304.03,83.68,42.95,28.43,8.1826,154.7387,overlap
283,723.62,333.17,62.90,54.86,0.33,9.9210,111.6668,overlap
274,593.58,364.02,80.33,47.89,20.66,10.4566,158.9699,overlap
7,588.49,259.00,43.69,40.94,9.08,7.6770,40.2076,overlap
291,446.77,181.14,37.09,34.27,1.21,5.1774,24.2614,overlap
35,587.36,323.23,45.94,42.89,178.34,8.6794,46.5632,overlap
281,530.26,211.44,60.16,48.18,162.01,9.7608,89.6928,overlap
40,417.18,133.88,67.86,53.00,166.62,8.7862,125.5485,overlap
334,346.21,494.68,75.16,37.56,162.87,11.1010,109.1740,single
300,776.21,444.43,100.62,46.48,21.50,12.9881,242.1005,overlap
317,276.12,514.36,72.78,29.55,10.52,7.8455,80.5275,overlap
353,751.93,483.62,77.38,59.18,160.13,9.0201,182.3325,overlap
364,276.14,598.60,30.04,28.87,171.29,5.1575,13.4062,single
360,647.67,472.57,72.40,55.86,19.31,7.9844,150.6304,single
241,617.67,391.20,58.69,37.09,34.30,9.1828,65.7307,overlap
359,492.07,483.07,116.59,70.56,159.70,9.5381,493.4893,overlap
400,721.21,612.51,37.92,37.84,5.02,6.3341,27.9985,single
402,440.24,565.34,62.32,47.42,13.35,8.7004,94.7321,overlap
54,365.86,77.92,63.89,39.28,164.19,6.6506,82.4811,overlap
436,502.95,552.52,97.81,52.13,145.58,14.5250,256.6001,overlap
4,680.06,217.59,44.22,39.66,171.69,8.7924,39.8859,overlap
466,439.67,649.07,71.86,54.43,153.26,14.5888,144.5843,overlap
409,505.03,532.05,65.76,63.02,105.62,8.5704,140.1997,overlap
86,469.12,202.70,85.52,40.34,2.69,13.6917,151.7746,overlap
467,526.81,609.39,64.82,42.64,151.51,11.7913,92.1746,single
479,303.94,682.82,77.15,50.40,145.53,9.6448,154.3551,single
395,564.88,30.19,33.25,28.67,171.14,7.6414,16.3034,single
488,603.84,662.32,101.26,40.91,2.82,11.2003,215.7971,overlap
489,478.01,679.92,58.21,41.93,1.73,13.7322,73.0927,overlap
421,725.12,558.12,50.59,47.72,175.77,7.4666,62.8214,single
426,588.22,569.63,62.19,57.01,168.25,9.2794,113.4270,single
499,636.28,690.06,88.60,39.99,178.36,12.1406,161.4886,overlap
501,769.67,709.71,75.53,46.69,30.53,10.3988,137.0367,overlap
24,763.32,176.47,76.97,36.54,22.78,7.4831,111.3703,overlap
506,727.19,720.17,68.07,47.78,39.22,8.7407,113.8876,overlap
515,398.69,715.04,44.23,25.79,155.81,9.1516,25.9539,single
29,773.33,196.32,40.31,33.72,7.31,8.2820,28.1879,overlap
523,772.91,526.62,38.84,33.67,13.12,6.4717,26.1354,single
535,702.47,757.72,53.13,41.66,2.42,9.8217,60.4878,overlap
540,682.54,765.05,82.19,35.93,22.40,8.2514,124.8822,overlap
521,341.64,735.04,77.60,43.20,3.38,10.0457,133.8380,single
530,239.67,771.49,43.13,39.67,177.33,5.4110,37.9586,single
550,718.99,15.35,42.77,32.24,165.96,13.4937,30.3447,overlap
544,766.09,741.47,44.08,38.59,23.61,1.5860,38.5699,overlap
93,393.92,411.16,75.88,47.27,164.42,5.8773,140.0346,overlap
555,832.26,791.66,88.58,49.86,142.04,10.3163,201.2822,single
11,669.37,106.18,33.07,28.87,177.98,11.8166,16.2435,overlap
538,704.85,45.33,39.73,36.49,92.26,10.6408,29.6318,overlap
573,777.99,792.69,48.69,34.64,11.10,9.5012,42.2366,overlap
551,449.71,674.61,42.23,35.41,165.59,10.9558,32.4915,overlap
577,831.45,791.47,85.52,51.42,141.60,11.4868,193.4656,overlap
52,637.46,195.80,43.59,43.15,176.80,17.8395,42.1734,single
563,478.38,785.83,83.65,47.27,168.26,22.4398,170.1705,single
