气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,876.28,446.05,56.75,51.34,3.07,7.0033,85.0623,single
5,729.82,56.32,68.49,43.03,31.99,8.0750,103.8459,overlap
9,492.45,33.89,60.35,45.08,165.86,9.2739,84.4555,overlap
11,670.94,164.56,33.05,28.02,1.82,8.7682,15.7430,single
12,364.69,377.29,44.90,39.50,19.62,7.8162,40.9625,single
14,893.99,297.66,44.28,37.67,4.09,5.1402,37.9980,single
17,854.94,0.13,44.06,24.86,177.13,1.3272,24.8232,single
18,668.21,201.63,50.04,41.97,6.46,8.6687,54.0649,overlap
20,842.39,285.92,58.32,42.04,13.80,7.0994,73.5747,single
21,428.29,338.75,59.08,35.71,169.81,10.4432,64.1365,single
25,754.47,339.79,58.84,41.05,33.75,8.4937,73.1075,overlap
26,552.02,431.92,40.35,37.06,90.62,7.7341,31.0343,overlap
28,263.85,100.42,68.46,47.60,164.20,5.4110,114.7502,single
32,790.28,311.77,76.17,47.46,172.13,12.2462,141.6568,overlap
34,521.69,175.99,45.85,36.96,149.62,8.6972,39.9750,overlap
39,370.62,182.53,84.89,53.41,113.12,13.0195,198.0093,overlap
41,545.17,52.05,74.90,44.54,175.63,15.4115,128.5530,overlap
42,293.82,322.08,69.51,60.51,7.98,7.6471,150.4217,single
45,778.67,87.11,90.10,60.28,21.05,10.6788,251.7681,overlap
48,666.11,34.77,74.31,35.02,176.80,9.6712,99.4953,overlap
51,635.72,317.34,52.00,32.75,166.29,12.9245,45.5589,single
53,774.83,135.52,31.52,30.26,87.34,7.7664,15.4670,single
57,313.58,452.84,92.27,56.95,8.25,4.8198,249.4546,single
60,653.56,207.45,56.07,33.82,12.85,11.9912,54.7079,overlap
67,618.17,41.38,70.32,34.06,173.65,15.8733,86.6656,overlap
69,698.25,100.68,61.34,46.99,118.63,18.4654,90.9484,overlap
70,562.60,258.07,63.23,41.39,20.92,9.4038,85.1325,overlap
71,427.09,1.40,60.47,41.76,152.45,6.5120,78.5684,overlap
72,674.29,258.80,70.01,32.95,23.78,10.9036,83.0691,overlap
93,390.76,459.28,73.46,42.81,157.12,5.5509,118.8577,overlap
58,521.37,220.14,94.07,51.51,153.34,9.7605,234.4786,overlap
197,307.65,133.82,54.90,41.13,26.90,5.4047,63.7780,single
