气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,876.34,438.54,56.79,50.71,0.81,6.3757,84.1567,single
5,730.86,44.12,69.52,40.95,29.39,9.3133,101.8327,overlap
9,489.51,22.75,58.21,46.72,167.86,10.4601,81.4464,overlap
11,670.18,154.24,33.17,28.50,176.68,9.6758,16.1365,single
12,365.53,368.26,44.68,39.42,15.19,7.7604,40.4857,single
14,894.66,291.24,43.79,37.67,4.73,5.3162,37.1636,single
18,667.80,189.89,53.68,43.13,6.94,10.7304,63.9484,overlap
20,842.02,276.74,59.85,42.61,11.99,7.4919,78.5332,overlap
21,427.32,324.87,57.01,34.24,173.42,10.7584,57.2446,single
25,756.77,329.92,65.21,36.58,33.25,8.6540,80.0294,overlap
26,552.42,421.64,40.07,36.63,91.65,8.5456,30.2575,overlap
28,262.75,91.98,65.37,46.89,177.59,7.3008,103.0812,single
32,789.86,301.13,78.96,46.86,172.57,8.9631,150.3204,overlap
34,519.67,166.32,48.48,36.10,138.57,8.3970,43.6596,overlap
39,369.54,171.82,86.71,53.01,110.50,11.0790,205.0755,overlap
41,543.58,40.05,76.72,44.54,178.69,9.5969,134.8781,overlap
42,293.28,312.43,69.78,59.54,9.87,7.0664,149.1618,single
45,776.97,74.39,93.15,55.20,24.72,9.1411,246.3748,overlap
48,666.05,21.38,76.67,34.39,1.05,9.7628,103.9938,overlap
51,633.41,304.80,52.59,34.97,166.15,9.8915,49.7546,overlap
53,772.84,124.88,31.47,29.37,89.95,9.1091,14.9701,single
57,313.30,444.90,92.24,56.05,9.54,8.4024,245.3505,single
60,654.22,193.89,54.22,34.41,12.15,11.1678,52.0442,overlap
67,620.01,27.54,73.78,33.65,175.11,13.6259,94.2168,overlap
69,696.53,89.74,63.99,48.52,129.51,8.3219,102.2029,overlap
70,561.18,243.50,64.95,40.17,19.45,14.7256,87.1898,overlap
71,422.34,0.53,48.32,28.41,170.02,5.7261,34.1350,single
72,677.21,246.49,67.82,33.13,21.31,8.7666,78.4015,overlap
93,392.98,450.95,72.29,45.23,157.96,8.9990,121.5947,overlap
58,520.74,207.27,93.55,53.66,151.69,18.5716,241.5908,overlap
197,307.67,126.72,55.73,42.79,32.34,5.9576,68.3602,single
198,862.77,160.41,38.07,35.43,169.36,5.4203,26.4173,single
199,349.67,3.97,41.52,34.45,0.15,2.4529,30.5519,single
201,839.18,88.40,47.77,41.05,18.63,6.4153,48.1900,overlap
203,463.12,158.41,78.13,55.87,40.46,9.1158,175.4679,overlap
221,312.27,565.12,48.62,43.95,7.86,7.4643,53.4619,overlap
237,877.21,598.10,24.28,23.55,3.13,5.6291,7.1437,single
124,514.11,447.54,53.28,45.05,7.71,8.8357,65.7868,single
126,693.94,444.92,88.50,45.81,3.64,8.4698,184.5944,overlap
249,653.38,454.55,71.56,51.44,21.71,11.2585,135.4961,overlap
275,422.33,464.46,102.34,54.81,168.63,15.9720,295.3125,overlap
65,751.57,352.04,80.70,47.78,26.77,8.2065,160.0869,overlap
283,720.16,383.62,60.18,56.88,6.24,10.9341,105.9828,overlap
274,594.55,423.84,82.26,46.83,10.01,11.0237,163.0142,overlap
7,588.25,303.66,42.86,40.41,6.86,7.5328,38.1975,overlap
291,448.52,226.12,37.54,36.90,179.95,8.6331,26.7510,single
35,588.05,372.31,45.12,42.94,179.49,9.3224,44.9679,single
281,533.18,264.24,61.43,49.15,157.81,6.7792,95.4236,overlap
40,420.25,189.52,73.88,50.26,159.78,10.3294,141.1325,overlap
334,349.99,545.32,67.62,44.10,164.50,6.3385,103.7328,overlap
300,774.73,497.24,103.95,43.68,17.49,5.7285,242.8188,overlap
317,271.39,556.90,66.22,33.19,5.12,8.7736,74.8750,overlap
353,755.75,537.45,74.92,64.99,3.91,10.8193,187.6694,overlap
364,280.56,629.83,31.11,28.31,170.86,5.1033,14.0925,single
360,648.84,528.00,66.44,61.10,4.88,8.7665,138.7561,overlap
241,613.64,448.28,59.55,34.28,26.21,9.7468,62.5476,overlap
359,493.15,542.11,120.13,76.98,168.12,11.0394,571.4996,overlap
400,720.44,650.08,39.12,37.16,174.63,6.4253,29.2477,single
402,436.43,615.59,62.12,46.53,20.90,8.0023,92.3683,single
54,369.02,124.01,60.28,34.54,154.29,9.1041,64.5693,overlap
436,511.08,618.02,100.74,61.27,154.01,14.3995,319.8542,overlap
4,685.76,265.76,44.68,36.76,14.37,11.3411,37.7543,overlap
52,643.84,245.90,45.44,43.90,179.66,10.3166,46.6293,overlap
466,451.47,705.05,70.72,60.31,132.90,9.5184,155.1654,overlap
409,507.74,590.58,69.07,54.70,165.72,7.6580,134.2581,overlap
86,468.09,263.59,86.06,37.53,5.99,12.1770,142.9938,overlap
467,536.70,673.37,67.89,39.81,155.67,13.6655,94.4075,single
479,311.28,732.03,79.49,48.78,154.99,8.3135,158.5634,single
395,566.15,73.99,30.23,30.18,2.33,8.8122,14.1909,single
488,607.64,720.88,99.25,43.25,178.47,17.5032,219.1984,overlap
489,481.91,734.15,58.17,41.27,160.13,9.0538,71.8518,overlap
421,728.40,600.04,52.47,45.31,163.96,7.5066,64.1921,single
426,589.38,626.85,58.17,52.76,1.19,10.8845,91.8577,single
499,635.22,745.48,87.07,39.37,178.20,12.0147,153.5535,overlap
501,762.57,763.03,74.81,43.21,32.53,6.0371,124.4042,overlap
24,761.90,227.91,73.30,37.55,25.32,9.1001,103.7811,overlap
506,728.01,767.74,61.93,44.81,32.27,9.8485,88.4227,overlap
515,408.13,771.11,43.51,26.26,163.34,10.7798,25.5691,single
29,775.12,243.64,41.89,29.34,4.24,8.6105,26.4852,overlap
521,343.23,784.88,78.40,38.43,176.51,8.7933,121.5319,single
523,769.74,565.10,37.65,34.69,7.35,8.7984,25.3003,overlap
530,239.06,799.01,42.46,33.31,170.41,3.6673,30.8946,overlap
