气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,877.37,415.52,58.06,49.14,164.62,5.6367,85.2192,single
5,732.41,8.15,66.40,41.73,34.29,8.9955,94.6556,overlap
9,487.06,0.48,44.07,28.92,13.50,9.1274,28.8903,overlap
12,368.48,339.36,45.28,38.82,9.25,8.2344,40.9468,single
14,895.15,269.26,44.39,36.99,20.76,6.9661,37.4916,single
18,669.82,159.59,48.20,40.43,7.21,8.9159,48.3298,overlap
20,843.37,250.05,64.37,45.69,22.45,8.5591,97.3994,overlap
21,424.99,284.92,54.68,32.44,171.09,11.5141,49.9017,single
25,762.94,295.08,66.44,37.47,31.62,7.3927,85.0917,overlap
26,555.11,393.21,41.18,36.84,91.91,7.9194,32.1371,overlap
28,259.79,65.75,65.31,46.88,34.33,6.9018,102.8525,single
32,787.72,268.53,86.40,49.30,177.10,8.8519,189.3033,overlap
34,516.79,136.05,46.96,42.04,169.54,5.9381,47.6911,overlap
39,364.61,137.01,84.17,56.94,120.05,10.3863,207.5169,overlap
41,535.16,4.21,79.11,29.51,177.56,6.1537,95.0235,overlap
42,293.65,282.86,71.85,60.76,9.23,7.3273,161.3551,single
45,779.14,41.46,95.10,52.92,25.25,8.5123,246.2336,overlap
51,628.08,262.48,48.15,40.12,165.87,11.1551,47.8578,overlap
53,764.04,91.06,32.87,29.35,9.39,9.3675,16.3205,single
57,314.49,419.13,98.87,54.73,15.24,7.1229,275.2110,single
60,655.20,151.90,51.35,31.89,20.35,10.0321,43.2540,overlap
67,610.22,4.27,43.96,17.10,178.17,29.6410,16.9925,single
69,690.75,54.67,54.42,50.30,165.50,11.0646,76.6270,overlap
70,559.05,199.07,71.61,43.28,30.94,10.8892,114.1888,overlap
72,681.80,206.37,73.85,31.79,20.62,10.6379,89.2117,overlap
58,520.91,165.68,88.47,53.90,151.07,11.2773,217.0486,overlap
197,310.38,101.70,54.61,42.42,32.47,7.0175,65.0778,single
198,859.23,138.87,37.81,35.21,169.76,5.4695,25.8908,single
201,838.96,62.53,45.46,40.05,9.92,6.2798,42.5846,overlap
203,468.05,125.31,82.66,53.19,35.05,9.8344,186.9919,overlap
221,313.34,541.88,48.02,38.44,15.95,7.4272,45.6100,overlap
237,877.64,578.57,23.66,23.63,0.55,4.6157,6.8075,single
124,514.21,409.93,52.58,46.31,5.48,9.6896,65.8632,single
126,694.29,405.50,87.89,47.17,5.36,12.3389,187.4892,overlap
249,655.17,418.46,68.27,48.81,21.10,7.3869,117.0463,overlap
275,424.48,429.44,98.44,55.83,163.51,15.0793,278.3416,overlap
65,756.04,318.83,83.07,43.45,31.65,7.9680,154.2574,overlap
283,721.55,348.35,61.42,55.35,178.76,10.5413,107.4067,overlap
274,595.07,383.17,79.50,48.36,17.93,6.9986,157.2664,overlap
7,588.17,272.94,43.39,41.16,11.15,7.2701,39.8679,overlap
291,448.23,194.68,38.77,34.46,177.12,7.6126,26.6465,overlap
35,587.58,338.38,45.06,42.76,178.40,9.5087,44.6615,overlap
281,532.18,227.34,60.48,48.82,154.83,11.3081,91.8826,overlap
40,419.48,149.41,72.78,52.18,164.10,8.9292,142.1995,overlap
334,345.63,511.38,77.32,40.00,161.65,10.0735,123.0399,overlap
300,774.84,460.41,103.39,46.97,18.47,11.4180,258.3014,overlap
317,275.69,526.65,73.63,32.03,11.39,9.0093,89.3345,overlap
353,754.28,498.79,75.22,57.70,161.22,7.6623,167.9389,overlap
364,277.19,608.28,29.42,28.91,89.59,6.4055,12.8750,single
360,648.32,489.14,70.13,57.63,16.65,9.7946,145.8103,overlap
241,617.14,407.78,57.66,36.34,34.35,9.6094,62.1571,overlap
359,495.81,500.86,117.47,73.19,163.54,9.6982,519.5815,overlap
400,721.33,624.69,37.68,36.88,92.92,7.1444,26.9363,single
402,438.50,580.07,62.81,47.60,15.92,8.6052,96.6054,overlap
54,367.22,92.15,62.37,39.03,164.29,6.9267,78.1137,overlap
436,506.27,573.59,102.90,53.23,148.65,10.4308,289.9209,overlap
4,681.66,232.44,44.27,38.67,7.86,9.0048,38.9816,overlap
