气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,876.83,462.15,56.27,52.23,3.11,6.9535,85.0753,single
5,729.92,77.90,69.38,39.46,26.90,10.2204,97.7125,overlap
9,495.28,57.97,63.02,41.65,163.08,9.3042,85.0967,single
11,670.59,186.44,33.63,29.13,2.97,9.1676,16.9472,single
12,362.68,396.41,45.39,39.72,24.34,7.4955,42.1064,single
14,892.57,311.29,44.87,38.76,12.64,5.5929,40.1586,single
17,854.60,7.97,49.63,39.00,6.23,6.6982,49.4169,single
18,666.61,224.23,53.52,41.36,5.03,8.2753,60.9465,overlap
20,841.01,305.12,55.83,43.06,19.14,6.2375,69.0496,single
21,429.39,368.68,62.67,37.76,165.81,12.3804,76.3105,single
25,751.47,364.12,60.21,43.91,33.46,8.0127,81.9018,overlap
26,550.25,451.96,40.31,37.54,91.69,8.3519,31.3810,overlap
28,264.10,118.60,70.37,45.88,151.89,6.0606,116.8820,single
32,793.24,334.55,71.61,50.62,174.54,10.7288,133.5273,overlap
34,523.46,198.41,47.11,38.08,148.14,8.6952,43.4788,single
37,411.20,11.59,55.24,45.13,21.07,6.5366,70.8526,overlap
39,373.18,208.49,86.65,53.25,122.69,10.8024,205.7161,overlap
41,547.81,80.29,74.17,44.86,176.90,9.4307,126.9591,overlap
42,294.26,341.42,69.02,59.78,6.64,6.4255,146.5046,single
45,777.30,111.03,90.39,65.67,20.23,8.8408,276.0232,overlap
48,662.83,58.54,71.92,38.18,179.25,8.7508,101.5935,overlap
51,637.84,344.00,50.70,33.59,164.89,10.2306,44.4211,single
53,778.95,157.56,31.29,30.58,89.05,9.4432,15.3997,single
57,316.02,471.23,88.86,58.55,4.82,8.1012,237.8463,single
60,650.58,235.74,56.90,35.13,16.71,10.7900,58.5136,overlap
67,615.26,72.12,67.35,33.50,176.11,12.1062,78.1754,overlap
69,702.43,123.46,58.03,49.91,102.20,8.6167,86.4584,overlap
70,563.44,286.22,59.50,39.84,13.40,12.1071,72.5513,overlap
71,432.06,16.29,73.22,53.62,133.97,10.2009,147.8920,overlap
72,672.68,285.60,66.54,36.15,21.52,9.7381,82.3350,overlap
93,393.98,480.32,74.98,44.76,161.64,7.7574,129.4751,overlap
58,525.89,247.54,90.21,51.13,152.50,8.7203,214.0546,overlap
197,307.10,149.19,52.67,40.12,18.73,5.4736,57.2600,single
198,866.73,181.33,38.70,35.37,168.42,5.6062,27.2474,single
199,350.80,23.98,43.12,42.08,0.84,5.4937,40.2461,single
