气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,885.76,337.62,36.05,35.36,179.25,5.9836,23.6393,single
14,829.40,191.44,52.98,43.07,28.71,9.1203,62.1917,single
21,363.77,207.28,42.89,43.20,90.09,7.1765,40.8773,overlap
25,739.78,199.25,68.92,39.55,167.37,11.4531,96.6374,overlap
26,518.43,333.32,60.25,47.49,11.12,9.0252,88.6796,single
32,720.31,154.01,51.27,38.84,153.00,9.0495,52.5256,single
51,582.68,137.51,72.86,42.24,21.59,10.0580,115.3606,single
57,252.91,333.39,79.34,46.62,14.26,9.4094,150.9589,single
60,611.61,36.62,80.20,43.62,177.18,13.3731,144.3225,overlap
58,487.88,63.39,88.02,44.70,164.74,13.1791,178.1712,overlap
198,780.83,56.29,64.89,51.86,19.55,12.3351,112.3426,overlap
237,877.79,492.13,59.20,37.34,23.04,8.3838,67.3198,single
249,661.74,322.09,73.67,61.93,17.18,8.6549,172.8835,single
283,653.51,235.55,95.19,42.48,4.69,9.6924,198.0286,overlap
7,548.02,174.55,59.88,52.59,169.25,8.8235,97.0167,overlap
35,566.29,262.87,54.44,38.22,153.24,8.9780,58.2801,single
281,435.15,148.33,102.82,53.44,10.12,10.8709,290.6720,overlap
300,781.58,365.33,73.85,56.92,149.65,11.3387,159.7067,overlap
353,709.32,397.05,68.64,26.99,14.40,10.7287,65.4211,overlap
360,632.83,404.54,73.90,36.32,178.49,13.4864,102.0271,overlap
359,458.59,438.01,61.49,40.27,9.74,6.9173,78.3279,overlap
402,441.55,516.85,60.48,54.30,1.40,9.8675,102.1754,overlap
86,376.12,107.05,89.96,61.95,11.15,10.3218,257.9223,overlap
488,538.89,576.75,63.80,40.26,160.33,9.0369,84.3078,overlap
489,455.24,599.59,74.79,57.36,172.65,12.1577,165.0336,single
421,703.67,515.86,46.64,42.24,176.64,7.4305,47.2720,overlap
499,594.88,602.66,65.99,43.43,149.11,11.0565,97.3018,single
501,802.91,599.97,74.20,56.87,157.21,8.5672,161.1028,single
24,757.79,78.31,84.27,35.59,19.68,12.8631,130.0186,overlap
506,717.97,659.17,86.34,44.80,9.93,11.6668,171.7756,overlap
515,425.10,656.62,68.39,37.58,10.28,11.5158,90.4341,single
523,782.28,453.71,40.58,35.72,8.87,8.8535,30.2578,overlap
540,713.51,680.78,46.37,44.48,179.07,6.4247,49.2040,overlap
521,314.81,702.81,74.75,36.42,170.19,6.7114,104.6935,single
52,571.24,83.08,49.68,49.72,176.76,11.8207,63.1308,single
563,540.93,704.74,38.08,38.47,91.93,8.0073,28.6997,single
585,520.75,762.79,50.58,47.82,167.48,8.1651,62.9357,overlap
580,576.97,767.02,87.53,48.43,5.34,8.4422,190.9233,overlap
275,434.06,320.59,59.82,41.83,151.08,12.0055,77.0016,single
619,765.67,781.13,33.79,30.35,4.54,9.7630,17.8250,overlap
629,693.09,764.30,78.32,48.59,3.90,12.3603,153.3135,overlap
72,646.50,119.37,116.93,45.11,5.59,8.7496,317.2920,single
635,770.75,794.99,80.80,39.53,4.68,29.1878,132.7406,overlap
636,692.41,466.84,55.06,46.17,152.93,6.9336,72.0219,single
637,313.57,763.25,53.32,42.60,145.80,6.4413,62.3174,single
638,874.07,643.44,61.57,48.38,151.81,5.5024,94.3742,single
639,281.68,564.14,76.64,49.66,9.22,7.1011,150.0444,single
640,317.19,315.11,45.66,44.51,173.06,5.6031,47.7459,single
641,756.41,617.00,23.94,23.43,92.49,7.4923,6.9063,single
642,354.69,593.76,45.65,39.01,9.73,6.6546,41.8295,single
643,846.82,298.86,48.09,38.88,23.52,5.6822,46.2575,single
644,592.00,666.74,44.54,43.71,2.85,8.9253,44.6184,single
645,403.64,729.75,76.94,51.81,167.14,7.7200,157.7648,single
646,593.69,205.14,39.09,38.47,95.47,7.8747,30.2401,single
647,826.40,512.78,65.42,44.38,31.70,7.4024,97.7127,single
648,715.88,607.35,57.88,46.36,42.05,6.7516,79.9107,single
649,641.04,669.55,58.80,40.14,10.91,10.8849,71.4036,single
651,753.46,508.91,62.80,45.99,17.37,6.1987,93.3222,overlap
652,650.22,773.07,67.95,52.29,148.58,12.0312,124.2279,overlap
653,402.65,218.18,71.58,42.56,161.68,10.6790,112.1925,overlap
654,659.52,574.95,69.91,41.94,7.63,11.1886,105.4520,overlap
655,736.10,330.78,56.85,42.34,5.68,7.1951,70.4111,overlap
656,401.78,472.76,101.13,46.40,144.20,8.5124,244.1509,overlap
657,479.87,264.63,77.71,44.09,147.21,10.2516,136.9880,overlap
658,521.20,41.06,67.56,58.82,6.03,9.5091,138.1206,overlap
659,463.97,235.90,79.49,45.89,146.67,8.5466,149.1848,overlap
660,436.63,259.15,61.53,58.75,175.42,9.8409,114.4435,overlap
661,537.62,529.09,32.71,30.07,174.76,5.7815,16.5526,overlap
662,565.40,315.75,33.03,30.83,88.29,7.3740,17.3029,single
663,566.39,407.45,68.80,39.03,169.33,12.3411,95.0526,overlap
664,677.53,396.57,36.04,33.74,2.02,7.8398,22.5419,overlap
665,767.60,438.52,36.45,26.11,24.62,7.1905,17.8534,overlap
666,643.76,545.21,56.68,36.50,6.70,9.9191,60.3146,overlap
667,653.15,531.13,55.28,42.86,7.69,10.0011,67.3903,overlap
668,729.05,372.43,77.29,45.23,38.45,13.0474,139.0188,overlap
669,527.09,179.08,70.41,44.13,2.77,10.5599,112.5468,overlap
670,537.75,559.45,87.79,51.27,147.32,14.0938,203.2553,overlap
671,709.17,59.40,40.21,35.56,11.95,6.7206,29.5862,overlap
672,410.63,438.41,82.77,42.09,152.31,8.1432,148.3535,overlap
673,596.97,551.35,42.59,42.10,86.36,6.7182,39.2799,overlap
674,431.53,792.15,105.21,57.21,153.29,7.7813,325.8041,single
677,589.17,352.33,92.17,47.86,5.07,11.1061,209.2018,single
678,722.38,67.99,43.22,33.91,14.12,11.1165,32.5910,overlap
680,394.33,405.89,73.49,39.61,149.88,11.3746,110.0649,single
683,596.11,4.57,90.73,35.57,164.44,5.6486,150.6391,overlap
684,394.97,404.14,75.43,39.25,150.87,12.4423,114.9072,overlap
409,540.04,454.93,46.50,40.27,9.97,10.0433,44.7970,single
555,873.20,768.03,24.32,23.20,179.49,4.9121,7.0612,single
690,597.15,551.60,42.90,41.49,88.06,6.9216,39.2956,single
691,463.40,525.11,35.96,30.72,89.49,21.1422,20.4400,overlap
693,530.15,189.60,63.26,40.70,146.84,0.0000,83.7960,overlap
65,723.58,199.36,47.78,40.80,1.65,16.2306,47.9097,overlap
