气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,873.87,609.80,57.99,52.79,164.05,6.9120,91.3163,single
4,705.30,473.52,47.64,40.22,157.21,7.7897,46.9555,overlap
5,733.78,287.04,59.73,39.81,9.02,7.7737,73.0780,overlap
6,722.74,109.40,48.56,39.97,163.32,8.7761,48.4830,single
9,514.66,281.70,59.30,45.32,1.87,9.0893,81.9902,single
10,433.26,95.66,105.05,43.39,2.92,11.5639,246.3627,overlap
11,674.78,361.00,32.21,31.65,91.98,6.2092,16.8939,single
12,353.71,557.79,46.75,40.39,13.83,7.4124,45.4253,single
14,879.08,457.48,50.14,42.84,16.95,7.4100,55.4200,single
16,591.58,165.31,39.96,37.70,13.05,6.7535,30.9781,single
17,836.62,156.57,56.04,42.50,37.72,7.6174,68.6689,single
18,685.67,424.85,54.19,46.14,153.11,8.6815,69.7155,single
20,831.30,475.23,66.94,42.60,28.51,7.6836,98.1939,single
21,425.11,609.91,59.46,39.51,2.86,9.1879,71.8630,single
22,568.85,276.10,35.50,30.56,1.60,11.5413,19.8184,overlap
24,754.86,463.82,68.11,48.57,20.53,9.1660,115.9151,overlap
25,720.99,564.91,60.97,45.84,50.56,7.3433,87.6669,overlap
26,540.70,658.30,39.25,38.13,5.70,8.7735,30.2130,single
28,251.27,295.92,75.68,49.79,18.61,7.3471,146.7056,single
29,780.17,417.14,41.25,37.41,5.86,7.5050,32.7420,single
30,594.18,290.84,82.56,48.78,2.25,12.2559,171.0555,overlap
31,736.85,147.35,64.21,37.26,165.64,14.5453,79.0269,overlap
32,798.78,548.34,75.24,55.52,173.89,9.2430,161.6740,single
33,558.98,212.19,55.25,39.09,155.71,10.2026,61.3795,single
34,535.39,407.55,45.48,41.63,1.25,8.3839,44.2914,single
36,470.11,209.42,74.81,44.50,151.58,9.9917,128.1162,overlap
37,424.75,266.99,73.14,40.64,152.50,12.0543,111.8432,single
38,574.15,39.76,51.44,49.28,3.93,8.8235,67.0790,overlap
39,394.59,428.44,105.03,50.75,143.74,8.0087,287.9849,overlap
41,562.02,348.25,74.52,40.21,173.88,12.8774,114.8743,overlap
42,284.09,523.11,76.91,49.16,16.65,8.1778,149.5920,single
45,774.97,319.35,93.25,62.07,152.94,9.8959,277.6847,overlap
48,659.45,272.54,79.96,55.36,23.07,9.6834,182.1119,single
50,714.17,347.46,68.34,30.42,14.75,7.0471,73.0853,overlap
51,643.39,613.22,69.70,35.29,2.62,9.6635,88.2181,overlap
52,656.51,487.23,51.96,44.32,6.04,5.8315,61.5695,overlap
53,773.26,383.03,36.00,26.44,15.01,11.7553,17.6284,single
56,455.34,179.73,73.90,44.12,154.70,10.3535,123.9518,overlap
57,312.83,661.69,71.17,42.69,174.55,8.0067,111.2339,single
60,639.74,490.52,50.52,38.65,13.41,8.3643,50.7597,overlap
62,767.15,25.36,75.46,34.39,26.60,11.9062,100.7451,overlap
66,393.04,170.60,74.73,41.60,154.98,9.7945,119.5121,overlap
67,630.42,347.22,75.31,35.63,178.35,9.5660,103.9678,overlap
69,728.19,322.80,58.98,54.46,7.82,4.7686,97.4749,overlap
70,587.84,543.60,63.19,41.58,160.53,9.9838,85.4075,overlap
71,434.48,218.21,58.64,57.71,103.16,9.3563,102.0853,overlap
72,656.79,523.15,69.47,38.92,13.68,10.6604,96.6304,overlap
76,523.07,4.17,56.71,45.11,157.61,8.1463,74.6457,overlap
78,583.64,88.75,73.62,48.31,26.49,10.4484,134.6983,overlap
79,530.79,126.85,66.13,52.68,167.37,10.2699,118.5241,overlap
84,482.61,15.47,91.31,49.58,160.08,9.2813,212.6792,overlap
93,400.41,684.15,73.10,47.97,166.21,8.7684,131.8596,single
58,532.92,503.77,90.10,50.38,152.44,10.6187,210.4053,overlap
2,380.46,57.93,89.95,60.90,11.93,10.0322,253.5163,overlap
197,316.71,289.50,56.07,40.53,138.15,4.8407,65.5457,single
198,884.05,309.41,39.76,35.89,7.80,5.1466,29.1835,single
199,365.75,173.20,53.92,43.31,162.23,13.0814,64.7812,overlap
200,759.58,581.17,23.24,22.91,1.31,6.9279,6.3640,single
201,845.54,264.95,50.69,39.60,28.13,6.8497,52.3397,single
