气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,875.44,580.06,57.09,50.44,172.09,5.3158,84.5722,single
4,703.87,437.90,43.45,42.14,174.70,6.9031,40.9300,single
5,732.92,247.16,57.77,40.94,10.27,9.6559,70.2986,overlap
6,723.49,67.01,49.67,40.45,157.68,7.9854,51.3364,overlap
9,512.56,237.12,60.05,46.11,176.01,10.3734,85.5517,single
10,428.32,50.38,106.43,43.19,179.75,8.7317,251.7054,overlap
11,673.18,327.87,32.37,31.83,0.67,6.2117,17.1590,single
12,354.37,526.25,47.88,40.78,18.90,8.4073,48.0941,single
14,880.93,422.55,46.25,44.04,0.45,5.7528,48.4671,single
16,590.26,129.79,40.55,37.23,19.48,6.8405,31.4984,single
17,841.04,126.21,54.54,41.56,36.57,8.0058,63.6013,single
18,679.84,386.29,52.90,46.64,171.97,9.0386,67.1397,single
20,833.90,442.93,67.64,41.92,30.25,6.9319,98.6892,single
21,426.86,561.79,51.37,38.53,168.78,11.1900,52.3176,single
24,757.73,422.52,69.54,45.96,25.21,8.9661,114.3330,single
25,725.94,529.50,66.04,49.42,42.41,6.7459,110.8789,overlap
26,542.04,616.31,37.98,37.54,1.78,8.8450,27.8655,single
28,251.79,261.10,72.69,54.54,28.83,7.7000,148.2795,single
29,779.75,384.82,43.24,37.71,6.38,6.7269,36.2686,single
30,591.97,237.41,82.00,47.77,177.42,11.3337,165.2779,overlap
31,738.06,99.82,58.28,37.65,170.22,10.7659,65.8038,overlap
32,799.61,503.95,72.98,47.63,170.48,8.9062,130.5088,single
33,552.38,166.14,62.44,34.73,145.32,8.6062,69.6652,single
34,533.22,365.82,44.58,40.30,2.70,9.0405,41.2103,single
36,462.02,160.02,73.52,39.85,150.20,4.3548,110.8032,overlap
37,417.82,212.58,81.07,39.61,146.98,10.2028,133.9388,overlap
38,577.72,4.31,52.20,44.33,2.97,5.5507,62.1264,overlap
39,390.14,386.11,102.57,50.69,142.74,6.7269,274.4061,overlap
41,556.73,293.98,80.94,35.51,172.88,11.1855,119.6763,overlap
42,287.42,486.40,74.17,49.40,19.96,7.6361,139.8101,single
45,775.99,277.66,89.69,62.86,157.51,8.1515,260.1126,overlap
48,660.25,231.29,83.21,50.73,16.27,10.7001,180.6858,overlap
50,714.20,300.32,64.06,30.16,22.21,16.8106,63.6761,overlap
51,646.30,562.99,74.67,30.85,4.12,10.9129,88.5029,single
52,657.02,444.24,49.56,38.66,12.41,7.7876,48.8396,overlap
53,778.19,330.86,35.96,28.15,30.39,12.7684,18.7273,single
56,448.87,133.17,71.60,44.56,154.63,7.3889,117.5075,overlap
57,314.82,624.92,69.71,55.43,168.22,9.6784,138.5765,single
60,640.12,440.39,49.70,36.28,11.75,9.9442,46.1187,overlap
66,384.53,125.20,79.47,42.29,149.74,8.4697,137.4143,overlap
67,627.22,293.29,75.54,34.74,177.45,11.5737,101.9898,overlap
69,726.99,277.18,56.29,44.64,133.65,12.6680,72.7653,overlap
70,579.74,492.68,63.24,38.36,175.58,10.6550,78.9343,overlap
71,437.28,181.80,58.51,54.79,114.47,5.4313,96.5008,overlap
72,656.81,476.79,69.79,38.60,14.31,11.3920,96.7344,overlap
78,588.66,37.38,65.87,47.64,22.92,9.2785,106.3516,overlap
79,533.06,74.06,61.74,49.91,158.25,11.8439,97.8627,overlap
93,400.18,643.68,72.83,51.19,160.21,7.5293,139.6773,single
58,530.54,452.82,92.58,48.01,158.05,10.9444,211.6754,overlap
2,380.80,14.03,89.54,52.02,6.64,9.6765,214.6022,overlap
197,317.82,264.46,56.32,40.85,149.81,6.2113,66.6496,single
198,881.72,284.14,38.65,35.29,175.68,5.6592,27.1175,single
199,358.74,146.11,46.48,42.80,174.87,6.3046,47.5692,overlap
201,844.14,234.82,48.08,40.54,21.66,6.1825,48.2185,single
203,435.98,355.16,85.52,71.98,163.87,12.5805,270.7939,overlap
205,721.94,0.93,33.45,18.51,1.41,3.2034,10.6553,single
221,308.66,704.24,47.46,45.62,2.16,6.6890,52.8752,single
237,872.63,715.14,24.18,23.51,4.06,5.1587,7.0747,single
