气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,876.21,500.04,57.02,54.57,170.07,5.7462,91.2581,single
5,730.71,128.35,67.49,39.27,21.77,7.8841,92.0231,overlap
9,502.02,113.56,63.40,45.48,164.90,10.4323,94.0633,single
11,670.84,232.89,33.53,30.03,0.68,7.5800,17.3673,single
12,359.05,437.62,48.21,38.54,27.90,6.4640,46.0860,single
14,888.23,343.67,43.42,42.82,7.57,5.6645,41.5257,single
16,595.60,26.64,41.34,39.38,178.99,8.8895,34.6261,single
17,852.15,44.15,50.06,43.64,19.04,7.3274,56.2615,single
18,668.35,274.54,53.01,41.33,3.69,9.1826,59.7581,overlap
20,838.16,349.12,58.66,43.53,28.31,7.1544,77.0605,single
21,427.89,431.22,57.14,36.70,173.84,11.7738,61.6435,single
25,744.88,417.09,58.75,40.93,34.95,5.3810,72.6816,overlap
26,547.74,499.55,38.81,36.63,6.03,10.2080,28.3794,overlap
28,256.08,162.19,69.62,50.17,142.53,7.2511,125.1042,single
29,780.64,304.50,38.80,36.61,2.63,3.5750,28.3602,overlap
30,590.42,85.52,70.85,45.06,6.70,13.4635,116.3630,single
32,793.34,387.20,63.45,48.40,6.07,8.2128,100.2448,single
33,537.21,38.66,63.41,31.95,154.06,8.7022,66.1020,single
34,526.83,249.60,43.12,39.69,173.03,8.6138,37.9736,single
36,444.56,17.19,72.52,45.99,156.48,9.5646,124.4345,overlap
37,415.47,75.64,59.13,51.44,166.72,13.3183,92.5458,overlap
39,381.36,265.29,96.07,55.91,132.66,7.9366,265.4432,overlap
41,550.63,146.32,74.93,36.66,1.70,11.4620,105.8822,overlap
42,293.42,382.10,68.28,54.89,0.58,6.9176,131.6585,single
45,776.36,164.12,89.83,69.74,18.82,9.4977,289.5287,overlap
48,660.09,113.72,76.34,39.11,3.14,10.3658,117.2789,overlap
51,645.49,409.51,44.01,38.00,179.70,12.8609,37.8641,single
53,785.16,199.38,34.56,26.76,104.07,5.3439,16.4474,overlap
56,432.05,6.27,72.23,39.19,168.00,24.1702,105.1782,overlap
57,316.28,515.20,79.94,55.32,8.52,6.8553,181.8634,single
60,645.40,299.67,56.37,35.86,15.22,9.4565,58.6252,overlap
66,361.42,7.36,70.44,31.80,163.65,8.4153,81.1701,overlap
67,618.48,138.60,74.64,31.69,173.71,9.9348,90.8326,overlap
69,710.49,172.46,53.81,50.29,19.38,11.2793,74.9130,overlap
70,565.90,349.03,64.84,38.10,6.24,10.3426,82.3916,overlap
