气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,876.15,564.02,59.33,49.45,173.61,5.5748,89.5465,single
4,703.15,417.43,42.75,41.87,175.00,6.1807,39.3613,single
5,732.63,221.97,58.49,39.51,11.04,11.0327,69.5375,overlap
6,725.35,45.39,48.04,41.42,157.51,6.3740,49.1750,overlap
9,510.55,210.79,61.93,44.90,179.11,10.5018,88.5823,single
10,427.58,22.29,116.38,43.94,177.39,10.7836,306.1649,overlap
11,672.63,308.87,32.60,31.18,1.38,6.8631,17.0532,single
12,354.76,507.43,48.57,40.30,24.02,6.8571,48.9149,single
14,883.16,405.45,45.01,43.14,170.46,4.3245,44.9609,single
16,591.68,108.46,41.86,37.85,10.85,7.8123,34.1274,single
17,843.99,109.70,49.83,43.38,20.67,6.2363,55.4208,single
18,677.62,363.56,53.44,46.13,176.03,8.2485,67.7676,single
20,834.45,424.59,66.24,40.69,29.09,9.7927,91.8418,single
21,428.73,533.99,47.79,39.60,162.79,9.2753,46.5401,single
25,731.17,505.93,62.80,44.81,34.35,7.7593,90.9204,overlap
26,543.47,592.07,37.87,37.73,2.13,8.4374,27.8352,single
28,252.94,241.28,70.30,58.42,26.38,6.7491,148.5353,single
29,780.04,367.03,42.84,37.38,6.38,6.9967,35.2973,overlap
30,591.36,205.36,80.42,42.49,1.55,14.4930,141.3760,overlap
31,738.25,73.21,57.05,37.95,5.60,10.6743,63.5532,overlap
32,799.46,479.48,65.94,43.39,175.98,9.6885,97.0650,single
33,549.05,139.51,63.58,36.58,148.32,11.4890,76.0797,single
34,532.11,342.27,46.55,40.50,167.17,7.7780,45.1418,single
36,459.92,129.33,75.31,43.12,141.83,9.7284,125.8089,overlap
37,414.26,185.20,76.86,37.26,148.69,9.9778,113.2378,overlap
39,388.50,361.47,102.95,55.54,140.30,8.7906,302.8451,overlap
41,554.92,263.52,81.09,33.58,172.16,11.4992,113.5925,overlap
42,288.00,464.49,70.87,50.00,15.35,6.9825,129.1944,single
45,778.66,253.20,83.99,64.89,162.50,5.8533,235.4907,overlap
48,661.46,206.46,81.87,48.68,13.19,7.9044,167.8670,overlap
50,715.15,273.93,59.89,34.27,23.80,13.0226,63.2406,overlap
51,647.77,531.67,68.76,33.36,0.84,10.5369,81.1338,single
52,656.75,418.46,49.13,37.80,12.49,18.4358,46.9399,overlap
53,780.18,300.00,35.26,28.04,26.48,12.0923,17.9307,single
56,446.10,104.36,74.16,44.57,160.29,3.4273,126.0970,overlap
57,314.38,601.92,69.91,59.85,170.22,7.6960,150.4749,single
60,641.06,412.56,53.68,37.43,17.75,10.1732,55.4863,overlap
66,378.79,96.86,75.73,39.89,145.10,10.0679,117.7019,overlap
67,625.50,261.65,75.11,35.03,177.70,12.0168,101.6829,overlap
69,728.42,256.74,60.05,48.69,129.87,4.8897,90.3272,overlap
70,577.10,463.81,66.87,40.30,178.31,9.2073,92.7230,overlap
71,439.69,156.12,70.87,52.96,143.80,14.9473,136.8448,overlap
72,658.29,450.39,71.33,37.14,14.99,11.5757,97.2170,overlap
78,589.62,8.96,73.39,46.64,26.09,12.4050,129.2644,single
79,532.90,43.98,64.68,48.12,159.81,9.6731,103.5481,overlap
93,399.99,621.35,73.60,51.44,159.59,9.3541,143.3629,single
58,530.55,425.50,90.50,49.98,155.59,8.9257,210.5898,overlap
2,380.09,-0.10,57.58,31.96,9.99,10.0920,54.5125,overlap
197,316.31,249.82,52.96,42.47,165.72,5.9769,61.2815,single
