气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,876.12,563.32,59.37,49.48,173.64,5.5731,89.7390,single
4,703.09,416.51,42.96,41.80,174.86,7.3582,39.6870,single
5,732.32,221.06,58.45,39.79,12.05,7.7485,69.9429,overlap
6,725.06,44.26,47.97,41.17,156.63,9.3632,48.7387,overlap
9,510.25,209.48,61.55,44.98,178.98,10.7194,87.6566,single
10,427.49,20.72,116.19,43.56,178.19,12.5648,302.5663,overlap
11,672.43,308.04,32.50,31.18,179.70,6.8228,16.9395,single
12,354.59,506.58,48.60,40.37,24.49,6.9128,49.0636,single
14,883.12,404.80,45.07,43.32,170.61,5.2675,45.2700,single
16,591.64,107.53,42.07,37.92,11.68,7.4818,34.5310,single
17,844.05,108.93,49.58,43.39,20.48,6.1505,54.8642,single
18,677.43,362.64,53.54,46.10,176.20,7.5386,67.9851,single
20,834.47,423.56,66.11,40.48,28.96,8.2410,91.0367,single
21,428.75,532.70,47.66,39.59,163.29,10.2804,46.2570,single
25,731.35,505.18,63.23,45.01,36.06,6.2101,92.5747,overlap
26,543.37,591.07,37.98,37.79,3.01,8.1038,28.0450,single
28,253.08,240.41,70.11,58.96,25.30,7.0244,149.1056,single
29,779.89,366.12,42.96,37.34,6.49,7.3618,35.4504,overlap
30,591.17,203.91,79.70,41.98,1.09,11.7262,137.1896,overlap
31,738.10,71.81,57.07,37.69,5.34,11.3201,63.1562,overlap
32,799.27,478.59,65.33,43.32,175.82,7.3097,95.1154,single
33,549.06,138.18,63.69,36.60,148.10,10.6315,76.3876,single
34,531.86,341.25,46.73,40.45,165.97,8.3839,45.4468,single
36,458.40,126.56,72.57,46.42,138.92,25.3166,125.7725,overlap
37,414.19,183.77,76.68,36.99,148.23,11.4789,111.9081,overlap
39,387.97,360.58,101.78,54.27,140.63,8.2370,289.2086,overlap
41,554.75,262.28,81.53,33.63,171.81,10.0745,115.0162,overlap
42,288.05,463.61,71.02,50.11,15.31,7.0444,130.0177,single
45,779.21,251.69,82.55,65.23,162.41,12.9098,228.6797,overlap
48,661.54,205.51,81.70,48.56,13.06,7.5924,166.7432,overlap
50,715.23,272.03,59.48,36.01,21.85,15.2635,65.5324,overlap
51,647.81,530.35,68.49,33.38,0.91,10.6024,80.5555,single
52,656.26,417.06,48.34,36.59,11.59,11.8660,43.9898,overlap
53,779.98,298.50,35.03,28.11,26.72,12.1444,17.7502,single
56,446.20,103.90,73.81,45.40,160.40,3.7551,127.2447,overlap
57,314.44,600.87,69.97,59.40,170.04,8.3982,149.6069,single
60,640.74,411.49,53.64,37.30,18.58,8.9303,55.2132,overlap
66,378.72,95.92,75.39,39.65,145.01,7.5822,115.9427,overlap
67,624.94,260.29,75.28,34.94,177.11,11.8004,101.8531,overlap
69,728.28,255.86,59.69,47.42,129.72,7.1222,86.9162,overlap
70,576.08,462.70,65.59,39.58,177.51,12.0817,87.5920,overlap
71,441.44,152.78,78.49,51.79,137.85,30.2005,164.1669,overlap
72,658.57,448.91,71.61,37.47,15.72,12.0865,98.8364,overlap
78,589.44,7.59,74.27,46.98,27.73,11.0795,133.3244,single
79,532.37,42.53,65.14,48.21,159.45,12.3902,105.2450,overlap
93,399.66,620.01,74.19,51.25,159.72,11.0908,145.1300,single
58,530.57,424.13,90.62,49.99,155.99,10.9664,211.1695,overlap
2,383.10,-0.14,50.56,35.67,21.73,24.1526,46.9116,overlap
197,316.24,249.15,52.84,42.38,166.64,5.4662,60.8805,single
198,880.40,269.12,39.59,34.53,163.24,5.6916,27.8374,single
199,356.88,127.52,45.94,42.18,166.71,6.0897,45.7939,overlap
201,843.42,216.10,48.39,41.69,18.84,6.7529,50.2250,single
203,440.25,332.15,83.28,69.06,156.13,7.1716,246.4375,overlap
221,307.03,686.47,49.27,44.20,4.97,7.5000,55.2102,single
237,872.63,700.22,23.52,23.04,0.63,4.6111,6.5588,single
124,517.83,640.70,58.09,46.10,161.50,10.8197,80.0378,overlap
86,464.02,467.24,96.04,44.79,8.22,9.1083,212.5051,single
126,690.98,642.03,85.75,42.29,2.53,11.0739,159.9860,overlap
249,647.31,650.59,63.80,54.08,6.10,8.9108,113.2580,overlap
275,430.21,671.47,90.46,61.22,1.88,8.6177,257.7477,single
65,728.52,538.28,94.36,46.49,14.76,8.7979,212.9876,overlap
283,713.86,562.55,62.58,47.96,165.91,10.9417,96.6339,overlap
274,577.80,632.08,75.96,48.16,9.47,12.5502,142.9558,overlap
7,597.61,457.68,42.23,39.95,4.94,9.1481,36.6546,overlap
291,456.12,409.97,34.59,30.31,6.86,8.6833,18.6608,overlap
35,591.88,551.43,44.52,43.08,179.58,8.9655,43.9363,single
75,658.73,93.33,51.78,40.84,154.22,11.4178,56.3258,overlap
281,540.97,450.39,59.93,48.88,163.95,10.7918,90.3352,overlap
89,542.21,77.71,56.82,50.98,176.37,7.5990,84.6701,overlap
40,432.62,386.91,63.26,43.20,161.09,10.6890,88.9519,overlap
334,352.59,723.00,80.14,50.81,173.95,9.5137,167.8965,single
