气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,875.72,511.42,58.40,54.32,169.03,6.0052,95.3135,single
5,730.22,143.67,67.34,39.64,19.07,11.9486,92.4714,overlap
9,504.57,129.42,65.34,44.88,166.72,8.6481,98.5650,single
11,670.84,246.07,33.25,30.20,1.38,7.6139,17.1721,single
12,358.29,449.26,49.13,38.37,28.72,6.7011,47.6463,single
14,887.39,353.39,44.74,42.73,91.56,5.7069,44.0153,single
16,594.44,40.85,42.15,38.19,176.35,8.0843,34.9074,single
17,851.65,55.22,47.93,43.76,14.64,6.4199,51.7270,single
18,669.15,289.40,52.77,42.21,4.52,9.1850,60.4819,overlap
20,836.89,361.99,61.13,43.66,29.28,6.5527,83.9487,single
21,428.62,447.87,56.42,35.95,171.81,9.0314,58.8650,single
25,742.90,432.74,59.83,44.07,34.13,8.0834,81.1638,overlap
26,546.52,515.04,37.38,36.70,1.78,7.5082,26.3861,overlap
28,255.61,174.61,67.88,54.84,142.28,8.0760,129.9987,single
29,779.75,315.21,40.89,39.02,2.30,6.0960,33.5581,overlap
30,587.90,107.00,69.54,48.27,5.49,13.9308,120.0842,single
32,793.20,402.92,60.97,46.98,5.26,8.9805,89.8342,single
33,538.18,55.90,65.76,32.60,153.11,9.1103,72.5324,single
34,527.43,264.92,42.91,40.40,174.73,7.9420,38.2746,single
36,441.73,40.00,66.01,39.96,155.80,12.4693,89.5974,overlap
37,416.87,93.24,69.38,48.32,142.48,9.0393,119.6583,overlap
39,383.32,281.38,96.42,57.15,133.78,9.5618,273.3246,overlap
41,551.08,165.31,73.10,37.97,174.77,11.9273,104.3749,overlap
42,292.06,395.50,68.76,55.20,179.82,8.4132,134.2822,single
45,775.24,179.72,85.05,69.71,18.52,7.2776,259.3976,overlap
48,659.39,129.16,77.79,39.65,5.52,8.4616,123.4404,overlap
51,645.57,430.45,45.58,35.59,3.61,12.3094,38.0445,single
53,788.48,210.80,41.03,26.72,129.65,6.9471,23.1465,overlap
56,440.33,18.52,83.60,41.28,170.58,15.2760,148.4058,overlap
57,313.89,528.26,74.85,54.92,5.35,8.0636,158.3195,single
60,644.06,318.65,56.16,36.67,18.57,11.5503,59.4876,overlap
66,365.39,19.04,69.41,40.69,148.55,9.3732,100.8413,overlap
67,619.43,158.19,77.84,29.72,174.57,13.1284,92.6221,overlap
69,712.83,189.29,56.68,48.93,28.75,8.5413,80.8791,overlap
70,568.60,368.37,65.33,39.82,5.49,13.2125,87.4367,overlap
71,440.07,83.76,53.10,51.08,3.41,8.2634,74.1080,overlap
72,664.09,363.04,65.49,38.51,17.14,10.2552,84.9809,overlap
93,398.21,546.70,70.91,48.38,154.06,8.9802,125.1341,overlap
58,525.30,334.03,85.79,48.56,163.17,10.0304,183.8618,overlap
197,307.87,197.39,47.26,43.43,165.39,6.5535,49.9053,single
198,874.08,222.47,39.39,35.48,162.76,5.4485,28.3186,single
199,353.00,72.22,43.06,40.50,179.74,6.2106,38.6439,single
201,841.51,161.41,49.98,42.88,12.28,6.0208,55.1155,single
203,447.03,261.33,75.14,74.25,174.65,6.0836,215.6637,overlap
221,304.97,634.82,51.42,42.19,8.87,6.6760,57.3899,overlap
237,874.94,657.16,23.20,22.68,2.52,4.9314,6.2816,single
124,515.91,558.34,58.46,45.45,159.98,9.9004,79.9038,single
126,690.00,560.28,88.38,43.82,0.39,9.5440,176.0880,overlap
249,646.81,565.21,68.84,54.25,4.77,9.0416,132.2634,overlap
275,425.95,581.78,88.47,60.64,170.84,11.9847,244.1674,overlap
65,741.08,460.05,89.11,48.52,20.52,13.1339,198.2232,overlap
283,713.57,485.44,66.81,50.16,16.39,8.5418,115.1701,overlap
274,582.00,544.28,93.01,52.56,17.61,9.0087,233.9373,overlap
7,592.55,394.70,41.81,39.72,0.31,7.4756,35.7206,overlap
291,449.79,326.90,36.84,28.46,178.31,9.0756,19.8709,overlap
35,590.79,474.55,44.98,44.11,1.56,8.5537,45.9175,single
75,659.76,8.66,65.68,38.29,4.39,12.9145,84.9737,overlap
281,536.57,371.87,51.98,48.66,0.50,12.6030,67.6433,overlap
89,539.56,5.69,56.00,51.40,177.03,5.5392,82.9352,single
40,424.13,303.16,69.78,49.07,154.42,11.1851,122.9307,overlap
334,356.79,650.03,70.91,51.01,159.14,8.5961,131.9741,overlap
300,771.41,607.98,105.93,46.08,12.63,8.2263,265.9950,overlap
317,268.95,652.73,55.71,39.31,7.65,9.2390,62.7694,overlap
353,759.08,651.27,80.90,64.51,160.42,9.4829,217.2259,overlap
309,757.08,21.91,50.03,45.60,21.94,7.8019,58.7164,single
331,663.27,637.93,52.23,50.45,0.21,8.4950,70.7932,overlap
364,292.70,695.65,30.53,28.19,88.83,5.0844,13.5156,single
366,348.36,6.42,54.23,36.50,133.89,2.2107,55.2215,overlap
360,639.04,643.70,77.19,51.63,6.18,10.0074,158.2489,overlap
345,657.59,31.99,77.43,43.62,10.11,9.7191,134.5469,overlap
241,596.63,564.06,54.85,39.50,10.72,9.5817,61.1362,overlap
359,503.21,663.71,130.20,83.29,4.59,10.6687,726.4382,overlap
