气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
3,876.77,485.82,56.09,54.69,173.46,7.4236,88.4971,single
5,730.04,109.60,68.38,38.75,23.25,11.7320,93.2060,overlap
9,499.46,92.10,62.38,43.41,165.77,9.0128,86.8936,single
11,670.94,215.55,33.64,29.60,179.45,7.9811,17.2385,single
12,360.30,422.15,46.52,39.19,26.32,7.2840,43.6317,single
14,889.72,331.46,46.42,39.11,33.73,5.6727,43.3626,single
16,596.54,9.57,40.82,37.53,3.24,7.6853,32.1795,single
17,853.29,29.69,51.02,42.68,19.56,6.0542,57.1682,single
18,668.46,255.11,52.89,40.83,6.58,8.8098,58.7699,overlap
20,839.66,332.67,56.02,43.97,25.70,7.4089,70.9842,single
21,428.81,408.25,58.11,37.27,171.14,10.1260,64.7390,single
25,748.08,397.54,56.65,41.54,39.41,12.7249,68.5896,overlap
26,548.57,480.78,38.67,37.35,4.88,9.4328,28.7383,overlap
28,258.58,144.57,70.58,50.12,143.34,7.7788,128.4581,single
29,780.27,291.87,36.96,31.46,2.24,6.0368,22.1112,overlap
30,595.45,60.80,74.24,42.77,12.88,8.7776,121.2728,single
32,794.98,367.44,64.01,50.48,1.65,9.0615,106.4249,single
33,535.12,16.81,63.66,32.54,153.03,9.3917,67.8423,single
34,525.67,230.41,45.00,39.16,161.47,7.6465,40.7869,single
36,440.32,-0.03,57.44,32.77,171.44,12.9839,55.6191,single
37,414.63,51.18,55.53,50.59,0.85,10.4264,80.2385,overlap
39,378.04,244.78,92.04,57.31,129.16,10.3483,249.7820,overlap
41,548.19,119.85,72.82,38.78,1.34,12.9437,105.7973,overlap
42,294.35,365.17,67.99,55.18,4.78,7.5537,131.2343,single
45,778.29,143.57,91.09,67.33,22.13,8.9684,287.4458,overlap
48,659.95,92.85,75.52,36.75,1.70,8.1696,107.8260,overlap
51,643.28,382.23,44.52,35.74,165.58,11.4563,36.4438,single
53,782.52,185.43,33.18,28.30,91.50,7.3046,16.0326,overlap
57,317.21,498.57,85.24,56.08,7.65,7.1731,209.6150,single
60,647.37,275.38,55.52,34.22,12.78,11.9081,54.2641,overlap
67,620.29,112.84,70.53,36.57,170.00,11.7484,93.6115,overlap
69,708.65,155.14,56.10,50.36,91.42,8.1779,81.5295,overlap
70,564.34,325.08,60.31,37.44,6.22,9.8413,70.0632,overlap
71,433.64,49.72,59.68,56.80,171.06,7.0492,104.0880,overlap
72,669.21,322.30,63.63,36.03,15.82,10.2299,75.0515,overlap
93,396.57,511.35,74.29,48.90,158.05,8.5166,138.8365,overlap
58,524.02,290.20,93.37,51.41,160.70,12.0528,230.5668,overlap
197,306.84,170.95,45.40,43.19,0.82,7.0425,45.7987,single
198,870.61,200.98,39.39,35.58,154.58,5.5780,28.4011,single
199,351.89,46.85,44.61,41.22,178.27,6.7040,42.2001,single
201,841.31,136.55,48.01,40.61,11.16,6.0440,48.1588,single
203,453.54,224.36,70.76,70.16,0.28,10.0313,180.7480,overlap
221,307.18,612.02,50.66,43.72,5.48,5.4894,57.7129,overlap
237,875.91,636.51,23.63,23.31,2.54,4.8906,6.6975,single
124,516.24,519.85,57.25,44.84,169.59,11.4855,75.6101,single
126,691.58,519.83,87.93,46.78,179.54,7.7514,186.0906,overlap
249,648.09,526.05,73.38,53.06,6.56,9.6601,146.9850,overlap
275,424.02,539.40,97.87,58.02,162.11,9.9572,285.9401,overlap
65,746.77,424.89,83.45,45.56,17.61,11.8408,163.2242,overlap
283,716.22,450.36,67.21,51.98,24.91,9.4620,120.8093,overlap
274,589.30,501.86,87.09,44.66,7.89,9.5801,174.2798,overlap
7,591.07,363.11,43.92,40.09,2.60,7.1242,39.7936,single
291,447.42,290.90,38.79,31.38,4.10,6.7131,24.2884,overlap
35,590.21,438.74,44.00,43.86,2.35,9.7409,43.6867,single
281,534.35,333.04,53.96,48.05,171.25,12.1132,71.9816,overlap
40,422.08,263.27,72.67,50.90,155.48,12.5392,138.2903,overlap
334,354.96,614.96,64.56,50.39,171.80,7.6961,108.0638,overlap
